"neowu/core-ng-demo-project","aa2a4a5a812186013135e5233564797076027889","1514761200","1.19","JavaVersion.VERSION_1_8","JavaVersion.VERSION_1_8","core.framework.crypto.HashBenchmark.current","3","3","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","","false","c7fee0fb2e0519db1ef738826429a72cd62345bfa81c0aee98e9b2108442b334"
"neowu/core-ng-demo-project","aa2a4a5a812186013135e5233564797076027889","1514761200","1.19","JavaVersion.VERSION_1_8","JavaVersion.VERSION_1_8","core.framework.util.ASCIIToUpperCaseBenchmark.current","3","3","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","","false","49f88c92e008ab8114a961681467abda78a8cbe634856d7dfbc3f42b284b8103"
"neowu/core-ng-demo-project","aa2a4a5a812186013135e5233564797076027889","1514761200","1.19","JavaVersion.VERSION_1_8","JavaVersion.VERSION_1_8","core.framework.util.StopWatchBenchmark.milliTime","3","3","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","","false","5918e5c9e292c5e8383db794fec459d800a5e26a21c20e336d05a15d6e27b4b7"
"neowu/core-ng-demo-project","aa2a4a5a812186013135e5233564797076027889","1514761200","1.19","JavaVersion.VERSION_1_8","JavaVersion.VERSION_1_8","core.framework.util.StopWatchBenchmark.nanoTime","3","3","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","","false","75c67d37a22beacbc2346d1cf2833108c7b6c437edd0acf7db30da5f65a3765a"
"neowu/core-ng-demo-project","aa2a4a5a812186013135e5233564797076027889","1514761200","1.19","JavaVersion.VERSION_1_8","JavaVersion.VERSION_1_8","core.framework.util.StopWatchBenchmark.cpuTime","3","3","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","","false","4f1c4cefb8ad896368f3e7c44c9949014015526dbc296ea40cf90ee831a83fde"
"neowu/core-ng-demo-project","aa2a4a5a812186013135e5233564797076027889","1514761200","1.19","JavaVersion.VERSION_1_8","JavaVersion.VERSION_1_8","core.framework.util.URIEncodingBenchmark.current","3","3","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","","false","dd01f031debd63922d9b64585f0ddfbdcf9d529542a120a1c6e278b01118c109"
"neowu/core-ng-demo-project","aa2a4a5a812186013135e5233564797076027889","1514761200","1.19","JavaVersion.VERSION_1_8","JavaVersion.VERSION_1_8","core.framework.util.InputStreamsBenchmark.oldVersion","3","3","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","","false","e6570fb6d9cf7858b9b845f87d6606e9c4971d8bfd22fb94d368464de30914a0"
"neowu/core-ng-demo-project","aa2a4a5a812186013135e5233564797076027889","1514761200","1.19","JavaVersion.VERSION_1_8","JavaVersion.VERSION_1_8","core.framework.util.InputStreamsBenchmark.current","3","3","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","","false","ecad28ab18b2dcc226b0d7d212185f14995d863384a858934cff078a7827317f"
"neowu/core-ng-demo-project","aa2a4a5a812186013135e5233564797076027889","1514761200","1.19","JavaVersion.VERSION_1_8","JavaVersion.VERSION_1_8","core.framework.util.StringsSplitBenchmark.current","3","3","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","","false","3fc4946a31cf2bb5279afe838caa16f865d58c53b139936683483873fdb91252"
"neowu/core-ng-demo-project","aa2a4a5a812186013135e5233564797076027889","1514761200","1.19","JavaVersion.VERSION_1_8","JavaVersion.VERSION_1_8","core.framework.util.StringsSplitBenchmark.jdk","3","3","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","","false","fc08449c35a3cff8d174c5f8cc192b1735d845d3a26517637d5a121e65758eeb"
