"imglib/imglib2","3c392eb39f89fe0389affded5dd27bad17750905","1548975600","1.19","","","net.imglib2.loops.ClassCopyProviderBenchmark.sumMinMax","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","f5d87e40669d989355d1f434b5f3768e2b8c08e587d001bc3766da5a2744ca28"
"imglib/imglib2","3c392eb39f89fe0389affded5dd27bad17750905","1548975600","1.19","","","net.imglib2.loops.ClassCopyProviderBenchmark.sumMinMax_using_ClassCopyProvider","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","ce4bd5475f2959d2a68b0d268f6c415231c1cd66f1df8ce0e6e3cb4fa4d8f534"
"imglib/imglib2","3c392eb39f89fe0389affded5dd27bad17750905","1548975600","1.19","","","net.imglib2.loops.SyncedPositionablesBenchmark.benchmark2","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","5358311b8c50a163c057f827121fb6def253bfc94ea22a42339b578ffe4c8162"
"imglib/imglib2","3c392eb39f89fe0389affded5dd27bad17750905","1548975600","1.19","","","net.imglib2.loops.SyncedPositionablesBenchmark.benchmark3","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","dfcfd8bacb883fcaf8b5bcefefe12334242b1c18d7c426aaedb305031b3eff5e"
"imglib/imglib2","3c392eb39f89fe0389affded5dd27bad17750905","1548975600","1.19","","","net.imglib2.loops.SyncedPositionablesBenchmark.benchmark4","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","4bda6f1d1892516f9bbb9ce45bbc5492dc7cb202a6f737622f072fb22ae13498"
"imglib/imglib2","3c392eb39f89fe0389affded5dd27bad17750905","1548975600","1.19","","","net.imglib2.loops.SyncedPositionablesBenchmark.benchmark5","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","2160f95405485c97ec8b24c51e589d7396d52618e3e664e9741768daa7d37afb"
"imglib/imglib2","3c392eb39f89fe0389affded5dd27bad17750905","1548975600","1.19","","","net.imglib2.loops.SyncedPositionablesBenchmark.benchmark6","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","a3c7955482027341028cd84f48223a828a89ffe6466fa69fdb37f9f6048065c5"
"imglib/imglib2","3c392eb39f89fe0389affded5dd27bad17750905","1548975600","1.19","","","net.imglib2.loops.LoopPerformanceBenchmark.gradient_niceAndSlow","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","7c79366f35e6765b4dce3fb42a60225858fe0fb87d0c935cec1b0c7f2881160c"
"imglib/imglib2","3c392eb39f89fe0389affded5dd27bad17750905","1548975600","1.19","","","net.imglib2.loops.LoopPerformanceBenchmark.gradient_better","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","756943ad34bc8dabaf24e8747ec1f5052c90b3ba94b8d1d06f10576f16caa859"
"imglib/imglib2","3c392eb39f89fe0389affded5dd27bad17750905","1548975600","1.19","","","net.imglib2.loops.LoopPerformanceBenchmark.gradient_niceAndFast","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","f359088b67ab0ff74a37fb319296f824632b9a95a41f341e247a03bef3477b29"
"imglib/imglib2","3c392eb39f89fe0389affded5dd27bad17750905","1548975600","1.19","","","net.imglib2.loops.LoopPerformanceBenchmark.copy_pairedView","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","52013527ff4b05f128cf6fe78c561b6625200239e35ea71cc4c32750567199c4"
"imglib/imglib2","3c392eb39f89fe0389affded5dd27bad17750905","1548975600","1.19","","","net.imglib2.loops.LoopPerformanceBenchmark.copy_loopBuilder","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","0cdc2d9422e3dcc962272a1ac5896204d8429dfe7cc6c52253f5747d3bf2e390"
