"Squarespace/template-compiler","7be70cdf6500aca7a4c32c14f6954ad71f20a0aa","1446332400","1.11.1","1.7","1.7","com.squarespace.template.FormatterBenchmark.embeddedTemplate","10","10","","2000000000","2000000000","","TIME_SET","TIME_SET","BOTH_UNSET","5","5","","5000000000","5000000000","","TIME_SET","TIME_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","com.squarespace.template.FormatterBenchmark.BenchmarkState","1","false","false","false","false","false","","","0","0","","false","4301ff0d0e8765a06e0191135ccf7cbb76522bbf97a894b51fb97ff145ef5318"
"Squarespace/template-compiler","7be70cdf6500aca7a4c32c14f6954ad71f20a0aa","1446332400","1.11.1","1.7","1.7","com.squarespace.template.FormatterBenchmark.nativeFormatter","10","10","","2000000000","2000000000","","TIME_SET","TIME_SET","BOTH_UNSET","5","5","","5000000000","5000000000","","TIME_SET","TIME_SET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","com.squarespace.template.FormatterBenchmark.BenchmarkState","1","false","false","false","false","false","","","0","0","","false","bde1e14a67ab69e927c147dcaabc64c372322f313f2045482d2d20394948eb91"
