"burmanm/gorilla-tsc","43c0bce39ba701dd1d8352ea9b10130cf88ce977","1472680800","1.13","","","fi.iki.yak.ts.compression.gorilla.benchmark.EncodingBenchmark","encodingBenchmark","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","1","fi.iki.yak.ts.compression.gorilla.benchmark.EncodingBenchmark.DataGenerator","1","0","0","false","false","false","false","false","","","0","0","0","","false","23a63a92c5c92d1232100ae8117fef3be9c97cfe289ee4c41e05b05a5f308e91"
"burmanm/gorilla-tsc","43c0bce39ba701dd1d8352ea9b10130cf88ce977","1472680800","1.13","","","fi.iki.yak.ts.compression.gorilla.benchmark.EncodingBenchmark","decodingBenchmark","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","true","true","","false","false","","false","false","","false","false","","1","fi.iki.yak.ts.compression.gorilla.benchmark.EncodingBenchmark.DataGenerator&org.openjdk.jmh.infra.Blackhole","2","0","0","true","false","false","false","false","","","0","0","0","","false","f1760c7de2e7dc5ccf1172c7d498293c58c353d7b4e8640b7e2c59a721b1a885"
