"biboudis/streamalg","1db563eb3c709d116d755c4cedf61697840c8718","1422745200","1.3.1","1.8","1.8","benchmarks.Benchmark_IteratorPipelines.count_iterate_Java8Streams","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","java.lang.Long","false","11578d193e24ccd4f74bb54644ad19cdb50bcf26e87e802014a4d310331b5bb2"
"biboudis/streamalg","1db563eb3c709d116d755c4cedf61697840c8718","1422745200","1.3.1","1.8","1.8","benchmarks.Benchmark_IteratorPipelines.filter_count_iterate_Java8Streams","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","java.lang.Long","false","d20bf70e3c7a7d31764f939d253877c6669f30a04e9836ae253d18856a8d2e61"
"biboudis/streamalg","1db563eb3c709d116d755c4cedf61697840c8718","1422745200","1.3.1","1.8","1.8","benchmarks.Benchmark_IteratorPipelines.filter_map_count_iterate_Java8Streams","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","java.lang.Long","false","13b24eaa59d521f3df22fb7f697f35c13072de1c2dfe10778709214daf56c41e"
"biboudis/streamalg","1db563eb3c709d116d755c4cedf61697840c8718","1422745200","1.3.1","1.8","1.8","benchmarks.Benchmark_IteratorPipelines.count_iterate_AlgebrasPull","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","java.lang.Long","false","7961f12d4fbaf3ecd6cbce949ce83a99d98d47e8fdb1944c7f194d70d389023c"
"biboudis/streamalg","1db563eb3c709d116d755c4cedf61697840c8718","1422745200","1.3.1","1.8","1.8","benchmarks.Benchmark_IteratorPipelines.filter_count_iterate_AlgebrasPull","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","java.lang.Long","false","e2d740a8b3e2823e4bf686b89239d2d8ff9acda7b6765a5f906ad1fda232c55f"
"biboudis/streamalg","1db563eb3c709d116d755c4cedf61697840c8718","1422745200","1.3.1","1.8","1.8","benchmarks.Benchmark_IteratorPipelines.filter_map_count_iterate_AlgebrasPull","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","java.lang.Long","false","b58cb2f4793340beaa23981175d58743741b66af7de7950ef67d0025bbc71629"
"biboudis/streamalg","1db563eb3c709d116d755c4cedf61697840c8718","1422745200","1.3.1","1.8","1.8","benchmarks.Benchmark_TakePipelines.limit_count_Java8Streams","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","java.lang.Long","false","0bbe32ff488cd57b44f12afda367c26233e66c61635339e05e5b567b10953a17"
"biboudis/streamalg","1db563eb3c709d116d755c4cedf61697840c8718","1422745200","1.3.1","1.8","1.8","benchmarks.Benchmark_TakePipelines.limit_count_iterate_Java8Streams","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","java.lang.Long","false","8ab803d225f61406e843882d0c92e4894901d97eb49e18c40a14a48d1720f4b0"
"biboudis/streamalg","1db563eb3c709d116d755c4cedf61697840c8718","1422745200","1.3.1","1.8","1.8","benchmarks.Benchmark_TakePipelines.limit_count_AlgebrasPull","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","java.lang.Long","false","ce94768b4545c6bf5d69ac35558dae02c6ff3dedcb2e2a10df7cc2f86a3cf2ca"
"biboudis/streamalg","1db563eb3c709d116d755c4cedf61697840c8718","1422745200","1.3.1","1.8","1.8","benchmarks.Benchmark_TakePipelines.limit_count_AlgebrasPush","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","java.lang.Long","false","fe91d4262c7f733c5f28b52fe5c2474a839e6cbea66345147870ab874a6f8f17"
