"apache/hive","dac3786d86462e4d08d62d23115e6b7a3e534f5d","1493589600","1.4.1","1.8","1.8","org.apache.hive.benchmark.vectorization.AbstractExpression.bench","2","","2","2000000","","2000000","BOTH_SET","BOTH_UNSET","BOTH_SET","2","","2","2000000","","2000000","BOTH_SET","BOTH_UNSET","BOTH_SET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","","false","fa007ba2759e184c206ed62aa26ee195adcf2208c1f8629e2247c8e1715c97af"
"apache/hive","dac3786d86462e4d08d62d23115e6b7a3e534f5d","1493589600","1.4.1","1.8","1.8","org.apache.hive.benchmark.storage.ColumnarStorageBench.write","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","format=org.apache.hive.benchmark.storage.ColumnarStorageBench","format=orc&format=parquet&format=parquet-vec","1","0","","false","75db30e71cb7c256e6daea27460c0a3dc2e9b77cc4c8f8a681d1963337b43be4"
"apache/hive","dac3786d86462e4d08d62d23115e6b7a3e534f5d","1493589600","1.4.1","1.8","1.8","org.apache.hive.benchmark.storage.ColumnarStorageBench.read","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","format=org.apache.hive.benchmark.storage.ColumnarStorageBench","format=orc&format=parquet&format=parquet-vec","1","0","java.lang.Object","false","705e55b7901ff9be3b5c8aa838b0d30de904237c16ce0ba177e5e04b946cf83d"
"apache/hive","dac3786d86462e4d08d62d23115e6b7a3e534f5d","1493589600","1.4.1","1.8","1.8","org.apache.hive.benchmark.storage.ColumnarStorageBench.serialize","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","format=org.apache.hive.benchmark.storage.ColumnarStorageBench","format=orc&format=parquet&format=parquet-vec","1","0","org.apache.hive.benchmark.storage.Writable","false","cda4ca7b69b7fd6e7e7a8adf074c00ad5c7ed081074246a83608469f7063b903"
"apache/hive","dac3786d86462e4d08d62d23115e6b7a3e534f5d","1493589600","1.4.1","1.8","1.8","org.apache.hive.benchmark.storage.ColumnarStorageBench.deserialize","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","format=org.apache.hive.benchmark.storage.ColumnarStorageBench","format=orc&format=parquet&format=parquet-vec","1","0","java.lang.Object","false","e289c378724bea346db76e7dbecbd6b38af4046e8d81db4a97ff525bdbf30019"
"apache/hive","dac3786d86462e4d08d62d23115e6b7a3e534f5d","1493589600","1.4.1","1.8","1.8","org.apache.hive.benchmark.storage.ColumnarStorageBench.getRecordWriter","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","format=org.apache.hive.benchmark.storage.ColumnarStorageBench","format=orc&format=parquet&format=parquet-vec","1","0","org.apache.hadoop.hive.ql.exec.FileSinkOperator.RecordWriter","false","4ae4dc416c6f830ecac427d6c29e9f62799460e4447012ea4093e9623749efb1"
"apache/hive","dac3786d86462e4d08d62d23115e6b7a3e534f5d","1493589600","1.4.1","1.8","1.8","org.apache.hive.benchmark.storage.ColumnarStorageBench.getRecordReader","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","format=org.apache.hive.benchmark.storage.ColumnarStorageBench","format=orc&format=parquet&format=parquet-vec","1","0","org.apache.hive.benchmark.storage.RecordReader","false","e72bf6440c869d87d3f1b31312199f11d776cafd53d32ac509cb2e6159913839"
"apache/hive","dac3786d86462e4d08d62d23115e6b7a3e534f5d","1493589600","1.4.1","1.8","1.8","org.apache.hive.benchmark.serde.LazySimpleSerDeBench.AbstractDeserializer.bench","2","","2","2000000","","2000000","BOTH_SET","BOTH_UNSET","BOTH_SET","2","","2","2000000","","2000000","BOTH_SET","BOTH_UNSET","BOTH_SET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","","false","0ebe19c0a810f8bf4eba89c1d9378082a6f0e4e546b521c9a498c1e0eb554561"
"apache/hive","dac3786d86462e4d08d62d23115e6b7a3e534f5d","1493589600","1.4.1","1.8","1.8","org.apache.hive.benchmark.serde.LazySimpleSerDeBench.ParseDouble.floatingDecimalBench","4","4","","2000000","2000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","4","4","","2000000","2000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","","false","99442d2d06aa38dac895159c96bbd5d36d3c8f6d0413a9b8f30a929f28190be9"
"apache/hive","dac3786d86462e4d08d62d23115e6b7a3e534f5d","1493589600","1.4.1","1.8","1.8","org.apache.hive.benchmark.serde.LazySimpleSerDeBench.ParseDouble.doubleBench","4","4","","2000000","2000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","4","4","","2000000","2000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","","false","1ba6e405714062796fc02bf3696a1c831316e1a8d8abf9a4434d31c6e2d78668"
