"DataArt/CalculationEngine","34ce1d9c1f9b57a502906b274311d28580b134e5","1453382244","1.11.2","1.8","1.8","com.dataart.spreadsheetanalytics.nativepoi.CalcEngine_vs_POI_One_Formula_Test.calcengine_ExcelDataModel_ExecutionTimeIsOk","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","com.dataart.spreadsheetanalytics.nativepoi.CalcEngine_vs_POI_One_Formula_Test&org.openjdk.jmh.infra.Blackhole","2","true","false","false","false","false","cell_iterations=com.dataart.spreadsheetanalytics.nativepoi.CalcEngine_vs_POI_One_Formula_Test","cell_iterations=1&cell_iterations=10&cell_iterations=100&cell_iterations=1000","1","0","","false","0ba7d97915398ded03d169a237c4920d2441a2563227f6f8a9608447968405da"
"DataArt/CalculationEngine","34ce1d9c1f9b57a502906b274311d28580b134e5","1453382244","1.11.2","1.8","1.8","com.dataart.spreadsheetanalytics.nativepoi.CalcEngine_vs_POI_One_Formula_Test.apachepoi_ExcelFile_ExecutionTimeIsOk","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","com.dataart.spreadsheetanalytics.nativepoi.CalcEngine_vs_POI_One_Formula_Test&org.openjdk.jmh.infra.Blackhole","2","true","false","false","false","false","cell_iterations=com.dataart.spreadsheetanalytics.nativepoi.CalcEngine_vs_POI_One_Formula_Test","cell_iterations=1&cell_iterations=10&cell_iterations=100&cell_iterations=1000","1","0","","false","3612c73fb1f5fa9cfefd39e8e83014b6b9b981b39480bbaa765de4ea95170684"
"DataArt/CalculationEngine","34ce1d9c1f9b57a502906b274311d28580b134e5","1453382244","1.11.2","1.8","1.8","com.dataart.spreadsheetanalytics.nativepoi.CalcEngine_vs_POI_Formula_Set_Test.calcengine_ExcelDataModel_ExecutionTimeIsOk","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","com.dataart.spreadsheetanalytics.nativepoi.CalcEngine_vs_POI_Formula_Set_Test&org.openjdk.jmh.infra.Blackhole","2","true","false","false","false","false","cell_iterations=com.dataart.spreadsheetanalytics.nativepoi.CalcEngine_vs_POI_Formula_Set_Test","cell_iterations=100","1","0","","false","cff96b00be737784f2c3f152de3b82b356a8ac2f1a04ef3383cff5a27f87b579"
"DataArt/CalculationEngine","34ce1d9c1f9b57a502906b274311d28580b134e5","1453382244","1.11.2","1.8","1.8","com.dataart.spreadsheetanalytics.nativepoi.CalcEngine_vs_POI_Formula_Set_Test.apachepoi_ExcelFile_ExecutionTimeIsOk","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","com.dataart.spreadsheetanalytics.nativepoi.CalcEngine_vs_POI_Formula_Set_Test&org.openjdk.jmh.infra.Blackhole","2","true","false","false","false","false","cell_iterations=com.dataart.spreadsheetanalytics.nativepoi.CalcEngine_vs_POI_Formula_Set_Test","cell_iterations=100","1","0","","false","96e1672336f5b143b77fbae40b8a0e74fd8635682d5b6798f8a38c308c995b06"
"DataArt/CalculationEngine","34ce1d9c1f9b57a502906b274311d28580b134e5","1453382244","1.11.2","1.8","1.8","com.dataart.spreadsheetanalytics.funcexec.FUNCEXEC_vs_PLAIN_Test.evaluate_ExcelDataModelFuncexec_ExecutionTimeIsOk","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","com.dataart.spreadsheetanalytics.funcexec.FUNCEXEC_vs_PLAIN_Test&org.openjdk.jmh.infra.Blackhole","2","true","false","false","false","false","cell_iterations=com.dataart.spreadsheetanalytics.funcexec.FUNCEXEC_vs_PLAIN_Test","cell_iterations=1&cell_iterations=100&cell_iterations=1000","1","0","","false","a57d436434bccb47635e7fe23f2494ac004b0d033c2567e049089a05e25ae1ee"
"DataArt/CalculationEngine","34ce1d9c1f9b57a502906b274311d28580b134e5","1453382244","1.11.2","1.8","1.8","com.dataart.spreadsheetanalytics.funcexec.FUNCEXEC_vs_PLAIN_Test.evaluate_ExcelDataModelPlainFormula_ExecutionTimeIsOk","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","com.dataart.spreadsheetanalytics.funcexec.FUNCEXEC_vs_PLAIN_Test&org.openjdk.jmh.infra.Blackhole","2","true","false","false","false","false","cell_iterations=com.dataart.spreadsheetanalytics.funcexec.FUNCEXEC_vs_PLAIN_Test","cell_iterations=1&cell_iterations=100&cell_iterations=1000","1","0","","false","a10896719583b0f3e85f209b408706339075c90ee66a60457acca714d5bf2015"
"DataArt/CalculationEngine","34ce1d9c1f9b57a502906b274311d28580b134e5","1453382244","1.11.2","1.8","1.8","com.dataart.spreadsheetanalytics.query.QUERY_Test.evaluate_ExcelDataModel_ExecutionTimeIsOk","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","com.dataart.spreadsheetanalytics.query.QUERY_Test&org.openjdk.jmh.infra.Blackhole","2","true","false","false","false","false","cell_iterations=com.dataart.spreadsheetanalytics.query.QUERY_Test&data_set_size=com.dataart.spreadsheetanalytics.query.QUERY_Test","cell_iterations=1&cell_iterations=100&cell_iterations=1000&data_set_size=10&data_set_size=100&data_set_size=1000","2","0","","false","eb6125e500b6fe0fc03ef1a267f82e10924a7b91f99b3944aa235110a5aef1ce"
"DataArt/CalculationEngine","34ce1d9c1f9b57a502906b274311d28580b134e5","1453382244","1.11.2","1.8","1.8","com.dataart.spreadsheetanalytics.graph.Graph_vs_Evaluate_Test.evaluate_ExcelDataModel_ExecutionTimeIsOk","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","com.dataart.spreadsheetanalytics.graph.Graph_vs_Evaluate_Test&org.openjdk.jmh.infra.Blackhole","2","true","false","false","false","false","cell_iterations=com.dataart.spreadsheetanalytics.graph.Graph_vs_Evaluate_Test&formula_complexity=com.dataart.spreadsheetanalytics.graph.Graph_vs_Evaluate_Test","cell_iterations=1&cell_iterations=10&cell_iterations=100&cell_iterations=1000&formula_complexity=SIMPLE&formula_complexity=COMPLEX","2","0","","false","b0627eb352b0d6fa076fdca7877eb8e9feb0bdebc576ea73a569d6aca22a6282"
"DataArt/CalculationEngine","34ce1d9c1f9b57a502906b274311d28580b134e5","1453382244","1.11.2","1.8","1.8","com.dataart.spreadsheetanalytics.graph.Graph_vs_Evaluate_Test.graph_ExcelDataModel_ExecutionTimeIsOk","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","com.dataart.spreadsheetanalytics.graph.Graph_vs_Evaluate_Test&org.openjdk.jmh.infra.Blackhole","2","true","false","false","false","false","cell_iterations=com.dataart.spreadsheetanalytics.graph.Graph_vs_Evaluate_Test&formula_complexity=com.dataart.spreadsheetanalytics.graph.Graph_vs_Evaluate_Test","cell_iterations=1&cell_iterations=10&cell_iterations=100&cell_iterations=1000&formula_complexity=SIMPLE&formula_complexity=COMPLEX","2","0","","false","cceb6a7b9d871d06903fb7638d62d061ef6b925e06c3991a2f8a773ae08af776"
"DataArt/CalculationEngine","34ce1d9c1f9b57a502906b274311d28580b134e5","1453382244","1.11.2","1.8","1.8","com.dataart.spreadsheetanalytics.baseline.Baseline_A1_is_B1_plus_C1_Test.evaluate_ExcelDataModel_ExecutionTimeIsOk","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","com.dataart.spreadsheetanalytics.baseline.Baseline_A1_is_B1_plus_C1_Test&org.openjdk.jmh.infra.Blackhole","2","true","false","false","false","false","iterations=com.dataart.spreadsheetanalytics.baseline.Baseline_A1_is_B1_plus_C1_Test","iterations=1","1","0","","false","f7c60d23d1e0f18e1c18f58af907a1b06ce78ea3dd1bf5986e521a5db310a086"
