"d0k1/acache","ca425433faabc94041160ff5f58baaf9161cae4c","1443650400","1.11.1","1.8","1.8","com.focusit.istree.benchmarks.Test01Equals.testFastFqnEquals","1","","1","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","","5","5000000000","","5000000000","BOTH_SET","BOTH_UNSET","BOTH_SET","1","","1","","","","true","","true","false","","false","false","","false","false","","false","com.focusit.istree.benchmarks.Test01Equals.TreeCacheState","1","false","false","false","false","false","","","0","0","","false","1f2f995c8da433fd933073c5d744be7d8a64b44a4b239876188b751899586838"
"d0k1/acache","ca425433faabc94041160ff5f58baaf9161cae4c","1443650400","1.11.1","1.8","1.8","com.focusit.istree.benchmarks.Test01Equals.testFqnEquals","1","","1","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","","5","5000000000","","5000000000","BOTH_SET","BOTH_UNSET","BOTH_SET","1","","1","","","","true","","true","false","","false","false","","false","false","","false","com.focusit.istree.benchmarks.Test01Equals.TreeCacheState","1","false","false","false","false","false","","","0","0","","false","7f85b426189ec320e15be79b1ae9d227459a9f1c1af035e127f1bbaacdde13ee"
"d0k1/acache","ca425433faabc94041160ff5f58baaf9161cae4c","1443650400","1.11.1","1.8","1.8","com.focusit.istree.benchmarks.Test03GetMultiproperty.testFastGetMultiproperty","5","5","","5000000000","5000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","15","15","","5000000000","5000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","5","5","","","","","true","true","","false","false","","false","false","","false","false","","com.focusit.istree.benchmarks.Test03GetMultiproperty.TreeCacheState","1","false","false","false","false","false","","","0","0","","false","c77975ecc837e0527944ef39be20d8c09228414d5cf5d0bdd37e9dd4eb55a362"
"d0k1/acache","ca425433faabc94041160ff5f58baaf9161cae4c","1443650400","1.11.1","1.8","1.8","com.focusit.istree.benchmarks.Test03GetMultiproperty.testGetMultiproperty","5","5","","5000000000","5000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","15","15","","5000000000","5000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","5","5","","","","","true","true","","false","false","","false","false","","false","false","","com.focusit.istree.benchmarks.Test03GetMultiproperty.TreeCacheState","1","false","false","false","false","false","","","0","0","","false","b8af8318b12be44dc429182639eef8afbee6f95b8b05f6197e5f394c038414de"
"d0k1/acache","ca425433faabc94041160ff5f58baaf9161cae4c","1443650400","1.11.1","1.8","1.8","com.focusit.istree.benchmarks.Test02CompareTo.testFastFqnCompareTo","3","3","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","5","5","","2000000000","2000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","","","","","","","false","false","","true","true","","false","false","","false","false","","com.focusit.istree.benchmarks.Test02CompareTo.TreeCacheState","1","false","false","false","false","false","","","0","0","","false","4cc47502fded8c858b1c374a8711e1cb2dfd3208a01b40a207a086e895678a59"
"d0k1/acache","ca425433faabc94041160ff5f58baaf9161cae4c","1443650400","1.11.1","1.8","1.8","com.focusit.istree.benchmarks.Test02CompareTo.testFqnCompareTo","3","3","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","5","5","","2000000000","2000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","","","","","","","false","false","","true","true","","false","false","","false","false","","com.focusit.istree.benchmarks.Test02CompareTo.TreeCacheState","1","false","false","false","false","false","","","0","0","","false","2113f6b30bbcef6529fb364f7418dc875a27622c6ed2830a5b218d7f864b1b1c"
