"almondtools/regexbench","25b7d1c7653539d30a6a0494a81080b6840f5492","1472680800","1.11.2","1.7","1.7","com.almondtools.regexbench.MatcherBenchmark.benchmarkPrepare","10","","10","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","10","","10","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","","","","false","","false","true","","true","false","","false","false","","false","","0","false","false","false","false","false","","","0","0","","false","0a4ca201a616f83212daebf200750884896a5eb09c904c963b0173db6a5d2f2e"
"almondtools/regexbench","25b7d1c7653539d30a6a0494a81080b6840f5492","1472680800","1.11.2","1.7","1.7","com.almondtools.regexbench.MatcherBenchmark.benchmarkFind","10","","10","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","10","","10","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","","","","false","","false","true","","true","false","","false","false","","false","","0","false","false","false","false","false","","","0","0","","false","898415f475523883896b7b00adc07da3125718219509f7c6612ee7cf37699064"
