"scalecube/scalecube","91770feec7ed5c1b441e8767f719be0fb3208e55","1477954800","1.4.1","1.8","1.8","cache.CacheReadBenchmark.readFromGuavaCache","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","2","2","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","","false","5fe8b0ea0516ba70d5d09648f957cedfebd83b0b1658acd1e96ed982ab8a24aa"
"scalecube/scalecube","91770feec7ed5c1b441e8767f719be0fb3208e55","1477954800","1.4.1","1.8","1.8","cache.CacheReadBenchmark.readFromMemoizer","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","2","2","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","","false","1fcd3ec00f44a911436437f48d6460cbdde5c43e6222d2f66dad1ceda0637b62"
"scalecube/scalecube","91770feec7ed5c1b441e8767f719be0fb3208e55","1477954800","1.4.1","1.8","1.8","cache.CacheReadBenchmark.readFromGuavaWithCacheMiss","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","2","2","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","","false","a57b9ce71a237af3dcc4bf051760aeb44e21c06d6ae6389a1998c62547c33aec"
"scalecube/scalecube","91770feec7ed5c1b441e8767f719be0fb3208e55","1477954800","1.4.1","1.8","1.8","cache.CacheReadBenchmark.readFromMemoizerWithCacheMiss","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","2","2","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","","false","b3cc9b26f828ac8a36eaa81e02e68a70c0af2d9cb229ef52653fcc455713d617"
"scalecube/scalecube","91770feec7ed5c1b441e8767f719be0fb3208e55","1477954800","1.4.1","1.8","1.8","io.scalecube.transport.ProtostuffMessageBenchmark.ser","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","2","2","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","","false","52b82acfaf064e6ccb9aa09b61f92743117053d648319c234780865c781567b9"
"scalecube/scalecube","91770feec7ed5c1b441e8767f719be0fb3208e55","1477954800","1.4.1","1.8","1.8","io.scalecube.transport.ProtostuffMessageBenchmark.deser","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","2","2","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","","false","785df71829f8ebb468229dafb569526a9cd166f501e906486491683737138faa"
"scalecube/scalecube","91770feec7ed5c1b441e8767f719be0fb3208e55","1477954800","1.4.1","1.8","1.8","io.scalecube.transport.ProtostuffMessageBenchmark.ser_x16","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","2","2","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","","false","6aa7e3f6e2d93667abf237e0e42e928d51de2bbdbd2c2b2065facac2f1aa6851"
"scalecube/scalecube","91770feec7ed5c1b441e8767f719be0fb3208e55","1477954800","1.4.1","1.8","1.8","io.scalecube.transport.ProtostuffMessageBenchmark.deser_x16","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","2","2","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","","false","085f051fffea3b7b818c0cd8c1e38fc4d8c455da269a316c706749efd8cbde5d"
"scalecube/scalecube","91770feec7ed5c1b441e8767f719be0fb3208e55","1477954800","1.4.1","1.8","1.8","io.scalecube.cluster.gossip.ProtostuffGossipBenchmark.ser","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","2","2","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","","false","f5497be9bd0f86168e0ea68eedf672780a9739f547911ba2a42a0726b87e50c3"
"scalecube/scalecube","91770feec7ed5c1b441e8767f719be0fb3208e55","1477954800","1.4.1","1.8","1.8","io.scalecube.cluster.gossip.ProtostuffGossipBenchmark.deser","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","2","2","","","","","false","false","","true","true","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","","false","3329f89c73619bbb773b4f5d6f553527ccdd303ce63800b8cf3baa92564f3aef"
