"arnohaase/a-foundation","965233911e9772ab580423ad75bed5ffa73cd380","1427839200","1.7","1.7","1.7","com.ajjpj.afoundation.collection.immutable.AMapReadBenchmark.testRandomRead","2","2","","1000000000","1000000000","","TIME_SET","TIME_SET","BOTH_UNSET","3","3","","1000000000","1000000000","","TIME_SET","TIME_SET","BOTH_UNSET","1","1","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","mapType=com.ajjpj.afoundation.collection.immutable.AMapReadBenchmark&size=com.ajjpj.afoundation.collection.immutable.AMapReadBenchmark","mapType=AHashMap&mapType=ARedBlackTree&mapType=ABTree4&mapType=ABTree8&mapType=ABTree16&size=100&size=10000&size=1000000","2","0","","false","04102615f3eea3894d60c123e25c0ecdfa585cffe1ef88155f3c2f49eecc9805"
"arnohaase/a-foundation","965233911e9772ab580423ad75bed5ffa73cd380","1427839200","1.7","1.7","1.7","com.ajjpj.afoundation.collection.immutable.AMapReadBenchmark.testIterate","2","2","","1000000000","1000000000","","TIME_SET","TIME_SET","BOTH_UNSET","3","3","","1000000000","1000000000","","TIME_SET","TIME_SET","BOTH_UNSET","1","1","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","mapType=com.ajjpj.afoundation.collection.immutable.AMapReadBenchmark&size=com.ajjpj.afoundation.collection.immutable.AMapReadBenchmark","mapType=AHashMap&mapType=ARedBlackTree&mapType=ABTree4&mapType=ABTree8&mapType=ABTree16&size=100&size=10000&size=1000000","2","0","","false","f5a3012950e0da240366658220ebf954252bcb053fea408861d09089d55410bc"
