"konik-io/konik","2797c96ed878766e21c4acba1cd59b87ce865c4b","1501538400","","","","io.konik.benchmark.InvoiceTransformerBenchmark.fromModelToPDF_8Threads","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","","false","2c508a5996c024b6a260d92f8745ab7d95d3f4db7bb32734eb68d22d27433117"
"konik-io/konik","2797c96ed878766e21c4acba1cd59b87ce865c4b","1501538400","","","","io.konik.benchmark.InvoiceTransformerBenchmark.fromModelToPDFAllinOne_8Threads","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","","false","b17de9ad70e6e25424b0ab9aa23061f0e48f7931f04085a7797f452fe3b1f2ea"
