"apache/incubator-pinot","ea36144b075f6acd71fd053f3b9be996bc0f9361","1501538400","1.15","1.7","1.7","com.linkedin.pinot.perf.BenchmarkFileRead","readSVs","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","true","","true","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","44809b3e561c741b0f83d97f94bf5f1ece7c44f8803faf67c56f949241bb133c"
"apache/incubator-pinot","ea36144b075f6acd71fd053f3b9be996bc0f9361","1501538400","1.15","1.7","1.7","com.linkedin.pinot.perf.BenchmarkStringDictionary","benchmarkOffHeapStringDictionary","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","true","","true","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","com.linkedin.pinot.core.realtime.impl.dictionary.StringOffHeapMutableDictionary","false","aa2a6e452803f28f30eac3fcbd692ee24c38c6557a53f126815d08108a3e2312"
"apache/incubator-pinot","ea36144b075f6acd71fd053f3b9be996bc0f9361","1501538400","1.15","1.7","1.7","com.linkedin.pinot.perf.BenchmarkStringDictionary","benchmarkOnHeapStringDictionary","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","true","","true","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","com.linkedin.pinot.core.realtime.impl.dictionary.StringOnHeapMutableDictionary","false","b0245505b9e102b8a645e3b8d6ea61c90cb2808cc9215f66d504ba477f806694"
"apache/incubator-pinot","ea36144b075f6acd71fd053f3b9be996bc0f9361","1501538400","1.15","1.7","1.7","com.linkedin.pinot.perf.BenchmarkFileWrite","writeSVs","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","true","","true","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","810708c4dac91ee8cec5b32ac70a819d38ebd4e0a36ff4bfea56aa9150fd2903"
"apache/incubator-pinot","ea36144b075f6acd71fd053f3b9be996bc0f9361","1501538400","1.15","1.7","1.7","com.linkedin.pinot.perf.BenchmarkQueryEngine","sendQueryToPinot","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","false","","false","false","","false","true","","true","false","","false","2","","0","0","0","false","false","false","false","false","optimizationFlags=com.linkedin.pinot.perf.BenchmarkQueryEngine&queryPattern=com.linkedin.pinot.perf.BenchmarkQueryEngine","optimizationFlags=&optimizationFlags=-multipleOrEqualitiesToInClause&queryPattern=0","2","2","0","int","false","5d5821ecc5271a324f2057946f3aa7e8559d13a45b6fc6c35841e7dfb45f0d71"
"apache/incubator-pinot","ea36144b075f6acd71fd053f3b9be996bc0f9361","1501538400","1.15","1.7","1.7","com.linkedin.pinot.perf.BenchmarkDictionary","benchmarkOnHeap0ToN","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","true","","true","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","com.linkedin.pinot.core.realtime.impl.dictionary.LongOnHeapMutableDictionary","false","0acd3dd9aa59a17137e321f345955b3c1a9958b3305d93cea8117a9ef88a8fc7"
"apache/incubator-pinot","ea36144b075f6acd71fd053f3b9be996bc0f9361","1501538400","1.15","1.7","1.7","com.linkedin.pinot.perf.BenchmarkDictionary","benchmarkOffHeapMidSizeWithOverflow","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","true","","true","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","com.linkedin.pinot.core.realtime.impl.dictionary.LongOffHeapMutableDictionary","false","d89674d50ee119184e9a8b26f81a57ca5eafaff9f52eb8d63487881b4859b3ba"
"apache/incubator-pinot","ea36144b075f6acd71fd053f3b9be996bc0f9361","1501538400","1.15","1.7","1.7","com.linkedin.pinot.perf.BenchmarkDictionary","benchmarkOffHeapMidSizeWithoutOverflow","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","true","","true","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","com.linkedin.pinot.core.realtime.impl.dictionary.LongOffHeapMutableDictionary","false","502885a95c32cf289c24514c7fb660e6bab5a10a5042d50b9cace4def90fe868"
"apache/incubator-pinot","ea36144b075f6acd71fd053f3b9be996bc0f9361","1501538400","1.15","1.7","1.7","com.linkedin.pinot.perf.BenchmarkDictionary","benchmarkOffHeapPreSizeWithOverflow","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","true","","true","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","com.linkedin.pinot.core.realtime.impl.dictionary.LongOffHeapMutableDictionary","false","5e5418bda8a12921d6c9eef65130972dda6db586817e13d9fc1130cb5c7c97c0"
"apache/incubator-pinot","ea36144b075f6acd71fd053f3b9be996bc0f9361","1501538400","1.15","1.7","1.7","com.linkedin.pinot.perf.BenchmarkDictionary","benchmarkOffHeapPreSizeWithoutOverflow","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","true","","true","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","com.linkedin.pinot.core.realtime.impl.dictionary.LongOffHeapMutableDictionary","false","1376f195d44db263389c4fee689f8acff1584d2e71bf7a4d34ac3dda5ed01479"
