"Hanmourang/Pinot","42f81d4d93fc187526dabe028e8f74b3ea16e397","1443650400","1.10.4","1.8","1.8","com.linkedin.pinot.perf.BenchmarkFileRead","readSVs","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","true","","true","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","34a11cb9128bf9c2847acc262b12e0ced07f8329a96488bce2d31565e4e6f3f1"
"Hanmourang/Pinot","42f81d4d93fc187526dabe028e8f74b3ea16e397","1443650400","1.10.4","1.8","1.8","com.linkedin.pinot.perf.BenchmarkQueryEngine","sendQueryToPinot","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","true","","true","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","int","false","37a81f5df9ca75d7bda402443dce3942187d93b45c4a06800df329d314ad1cf7"
