"haozhun/regexp-bench","a18ec4e6bbe0b5452ab35bbd84e332abf2fd2e2e","1435172178","1.1","1.8","","com.facebook.presto.regexpbench.RegexpLibraryBenchmark.benchmarkJoniPattern","0","0","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","com.facebook.presto.regexpbench.RegexpLibraryBenchmark.DotStarAroundData","1","false","false","false","false","false","patternName=com.facebook.presto.regexpbench.RegexpLibraryBenchmark.DotStarAroundData&found=com.facebook.presto.regexpbench.RegexpLibraryBenchmark.DotStarAroundData","patternName=x&patternName=.*x.*&patternName=^.*x.*$&patternName=a.*a.*i&patternName=x|y|z|...&patternName=^(x|y|z|...)$&patternName=[0-9]+&patternName=[^0-9]&patternName=^https?://&patternName=extract 0&patternName=extract 1&patternName=extract 2&patternName=extract 3&patternName=extract 3b&patternName=extract a1&patternName=extract a2&patternName=extract a3&patternName=complex 1&patternName=complex 2&patternName=complex 3&patternName=complex 3b&patternName=complex 4&found=true&found=false","2","2","boolean","false","744dba8f88a4dd2799100b9b6e399947bf190f1fd09a3788f00f58d7d193adc5"
"haozhun/regexp-bench","a18ec4e6bbe0b5452ab35bbd84e332abf2fd2e2e","1435172178","1.1","1.8","","com.facebook.presto.regexpbench.RegexpLibraryBenchmark.benchmarkJavaPattern","0","0","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","com.facebook.presto.regexpbench.RegexpLibraryBenchmark.DotStarAroundData","1","false","false","false","false","false","patternName=com.facebook.presto.regexpbench.RegexpLibraryBenchmark.DotStarAroundData&found=com.facebook.presto.regexpbench.RegexpLibraryBenchmark.DotStarAroundData","patternName=x&patternName=.*x.*&patternName=^.*x.*$&patternName=a.*a.*i&patternName=x|y|z|...&patternName=^(x|y|z|...)$&patternName=[0-9]+&patternName=[^0-9]&patternName=^https?://&patternName=extract 0&patternName=extract 1&patternName=extract 2&patternName=extract 3&patternName=extract 3b&patternName=extract a1&patternName=extract a2&patternName=extract a3&patternName=complex 1&patternName=complex 2&patternName=complex 3&patternName=complex 3b&patternName=complex 4&found=true&found=false","2","2","boolean","false","1e6f2850aa3d4f0b21c1f2bccbbb628609c3ba23563785f6d0f821ab93fcc4e9"
"haozhun/regexp-bench","a18ec4e6bbe0b5452ab35bbd84e332abf2fd2e2e","1435172178","1.1","1.8","","com.facebook.presto.regexpbench.RegexpLibraryBenchmark.benchmarkJavaPlusConversion","0","0","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","com.facebook.presto.regexpbench.RegexpLibraryBenchmark.DotStarAroundData","1","false","false","false","false","false","patternName=com.facebook.presto.regexpbench.RegexpLibraryBenchmark.DotStarAroundData&found=com.facebook.presto.regexpbench.RegexpLibraryBenchmark.DotStarAroundData","patternName=x&patternName=.*x.*&patternName=^.*x.*$&patternName=a.*a.*i&patternName=x|y|z|...&patternName=^(x|y|z|...)$&patternName=[0-9]+&patternName=[^0-9]&patternName=^https?://&patternName=extract 0&patternName=extract 1&patternName=extract 2&patternName=extract 3&patternName=extract 3b&patternName=extract a1&patternName=extract a2&patternName=extract a3&patternName=complex 1&patternName=complex 2&patternName=complex 3&patternName=complex 3b&patternName=complex 4&found=true&found=false","2","2","boolean","false","5bfb54e915737463c61d31daa6333e886bf1c149cb1f18c0f520e7179cd5f596"
"haozhun/regexp-bench","a18ec4e6bbe0b5452ab35bbd84e332abf2fd2e2e","1435172178","1.1","1.8","","com.facebook.presto.regexpbench.RegexpLibraryBenchmark.benchmarkRe2jPattern","0","0","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","com.facebook.presto.regexpbench.RegexpLibraryBenchmark.DotStarAroundData","1","false","false","false","false","false","patternName=com.facebook.presto.regexpbench.RegexpLibraryBenchmark.DotStarAroundData&found=com.facebook.presto.regexpbench.RegexpLibraryBenchmark.DotStarAroundData","patternName=x&patternName=.*x.*&patternName=^.*x.*$&patternName=a.*a.*i&patternName=x|y|z|...&patternName=^(x|y|z|...)$&patternName=[0-9]+&patternName=[^0-9]&patternName=^https?://&patternName=extract 0&patternName=extract 1&patternName=extract 2&patternName=extract 3&patternName=extract 3b&patternName=extract a1&patternName=extract a2&patternName=extract a3&patternName=complex 1&patternName=complex 2&patternName=complex 3&patternName=complex 3b&patternName=complex 4&found=true&found=false","2","2","boolean","false","71a9b7226bb82e8444a9e0d3a57dae5605945462720183fa542f3e8cdc9bdd5d"
"haozhun/regexp-bench","a18ec4e6bbe0b5452ab35bbd84e332abf2fd2e2e","1435172178","1.1","1.8","","com.facebook.presto.regexpbench.RegexpLibraryBenchmark.benchmarkRe2jniPattern","0","0","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","com.facebook.presto.regexpbench.RegexpLibraryBenchmark.DotStarAroundData","1","false","false","false","false","false","patternName=com.facebook.presto.regexpbench.RegexpLibraryBenchmark.DotStarAroundData&found=com.facebook.presto.regexpbench.RegexpLibraryBenchmark.DotStarAroundData","patternName=x&patternName=.*x.*&patternName=^.*x.*$&patternName=a.*a.*i&patternName=x|y|z|...&patternName=^(x|y|z|...)$&patternName=[0-9]+&patternName=[^0-9]&patternName=^https?://&patternName=extract 0&patternName=extract 1&patternName=extract 2&patternName=extract 3&patternName=extract 3b&patternName=extract a1&patternName=extract a2&patternName=extract a3&patternName=complex 1&patternName=complex 2&patternName=complex 3&patternName=complex 3b&patternName=complex 4&found=true&found=false","2","2","boolean","false","1dffd3ffb754d02e3143bbcda7a1e5842768a957b004fd2b1ad745d56f45f260"
