"andreytim/jafar","07580142245fd0e2cf92d3b7436a786d790748e4","1409522400","0.9.5","1.7","1.7","com.andreytim.jafar.bm.sort.ArrayList_Sort_BM","javaCollectionsSort_ASC","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","5950a4f51838c07fcb30c315a9d6e8ec8ae4396f41f2b6620f408a81a4efb44a"
"andreytim/jafar","07580142245fd0e2cf92d3b7436a786d790748e4","1409522400","0.9.5","1.7","1.7","com.andreytim.jafar.bm.sort.ArrayList_Sort_BM","javaCollectionsSort_DESC","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","a49767a7c2a82eaf3eeb9e72069a4880430a7a04ef57ec8e4b935a85f612c37b"
"andreytim/jafar","07580142245fd0e2cf92d3b7436a786d790748e4","1409522400","0.9.5","1.7","1.7","com.andreytim.jafar.bm.sort.ArrayList_Sort_BM","javaCollectionsSort_RANDOM","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","5bc189d1463d574c845e3e9a5514cbf50e75ef0aae689e275bc28a823cf9df01"
"andreytim/jafar","07580142245fd0e2cf92d3b7436a786d790748e4","1409522400","0.9.5","1.7","1.7","com.andreytim.jafar.bm.sort.ArrayList_Sort_BM","selectionSort_ASC","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","8c3710c926eeab08d5ea6c0e731713e16c30a0b42f599fe1c26cb4b53f00e3b9"
"andreytim/jafar","07580142245fd0e2cf92d3b7436a786d790748e4","1409522400","0.9.5","1.7","1.7","com.andreytim.jafar.bm.sort.ArrayList_Sort_BM","selectionSort_DESC","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","5a88819a55ccfaa0bb7764e1291f3f6971c08cbf6a605a7ee5e6c77916b532d1"
"andreytim/jafar","07580142245fd0e2cf92d3b7436a786d790748e4","1409522400","0.9.5","1.7","1.7","com.andreytim.jafar.bm.sort.ArrayList_Sort_BM","selectionSort_RAND","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","ef33c49e6491728bd812783460ffd58604aa9b4eb4888d549eb10cc01d84e32f"
"andreytim/jafar","07580142245fd0e2cf92d3b7436a786d790748e4","1409522400","0.9.5","1.7","1.7","com.andreytim.jafar.bm.sort.ArrayList_Sort_BM","insertionSort_ASC","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","7ee2480e7d8d849ae4abcecc6b8ed6fa4a3f9470f967b80664982a07ed1e6f77"
"andreytim/jafar","07580142245fd0e2cf92d3b7436a786d790748e4","1409522400","0.9.5","1.7","1.7","com.andreytim.jafar.bm.sort.ArrayList_Sort_BM","insertionSort_DESC","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","063e7272c5cdd763acf7fe604a444321a0604318ba57bcd4961f26e55cef0160"
"andreytim/jafar","07580142245fd0e2cf92d3b7436a786d790748e4","1409522400","0.9.5","1.7","1.7","com.andreytim.jafar.bm.sort.ArrayList_Sort_BM","insertionSort_RAND","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","f985743897292162efbf662174091499ba4be6dda01d834917d1b33722ce58d1"
"andreytim/jafar","07580142245fd0e2cf92d3b7436a786d790748e4","1409522400","0.9.5","1.7","1.7","com.andreytim.jafar.bm.sort.ArrayList_Sort_BM","insertionSwapInPlaceSort_ASC","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","1475247fd9f1afdfae85b10c533c34e226141824e6da331b4d84868b95ab6246"
