"neowu/core-ng-project","09c3c89ef047873a8d850c26805a40057367054d","1456786800","1.11.3","JavaVersion.VERSION_1_8","JavaVersion.VERSION_1_8","core.framework.api.crypto.HashBenchmark.current","3","3","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","","false","c7fee0fb2e0519db1ef738826429a72cd62345bfa81c0aee98e9b2108442b334"
"neowu/core-ng-project","09c3c89ef047873a8d850c26805a40057367054d","1456786800","1.11.3","JavaVersion.VERSION_1_8","JavaVersion.VERSION_1_8","core.framework.api.redis.RedisBenchmark.current","3","3","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","","false","2cae87579b9f44f4881d24c94e07796e3fd0b62a99ee16e1f9dd2350943cb600"
"neowu/core-ng-project","09c3c89ef047873a8d850c26805a40057367054d","1456786800","1.11.3","JavaVersion.VERSION_1_8","JavaVersion.VERSION_1_8","core.framework.api.util.JSONAfterburnerBenchmark.fromJSONBytesWithAfterburner","3","3","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","","false","dd9aea3911cacbe38558b75b4f6a4f0faffe77c9c4b490316d9b159880d7e843"
"neowu/core-ng-project","09c3c89ef047873a8d850c26805a40057367054d","1456786800","1.11.3","JavaVersion.VERSION_1_8","JavaVersion.VERSION_1_8","core.framework.api.util.JSONAfterburnerBenchmark.fromJSONBytes","3","3","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","","false","d4e4042d46e5ee45635af6ed753f10f6ae65f695e64ef3fa83c04ff05120dfb0"
"neowu/core-ng-project","09c3c89ef047873a8d850c26805a40057367054d","1456786800","1.11.3","JavaVersion.VERSION_1_8","JavaVersion.VERSION_1_8","core.framework.api.util.ASCIIToUpperCaseBenchmark.current","3","3","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","","false","49f88c92e008ab8114a961681467abda78a8cbe634856d7dfbc3f42b284b8103"
"neowu/core-ng-project","09c3c89ef047873a8d850c26805a40057367054d","1456786800","1.11.3","JavaVersion.VERSION_1_8","JavaVersion.VERSION_1_8","core.framework.api.util.URIEncodingBenchmark.current","3","3","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","","false","dd01f031debd63922d9b64585f0ddfbdcf9d529542a120a1c6e278b01118c109"
"neowu/core-ng-project","09c3c89ef047873a8d850c26805a40057367054d","1456786800","1.11.3","JavaVersion.VERSION_1_8","JavaVersion.VERSION_1_8","core.framework.api.util.InputStreamsBenchmark.oldVersion","3","3","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","","false","e6570fb6d9cf7858b9b845f87d6606e9c4971d8bfd22fb94d368464de30914a0"
"neowu/core-ng-project","09c3c89ef047873a8d850c26805a40057367054d","1456786800","1.11.3","JavaVersion.VERSION_1_8","JavaVersion.VERSION_1_8","core.framework.api.util.InputStreamsBenchmark.current","3","3","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","","false","ecad28ab18b2dcc226b0d7d212185f14995d863384a858934cff078a7827317f"
"neowu/core-ng-project","09c3c89ef047873a8d850c26805a40057367054d","1456786800","1.11.3","JavaVersion.VERSION_1_8","JavaVersion.VERSION_1_8","core.framework.api.util.JSONBenchmark.toJSONBytes","3","3","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","","false","e110d19efd02b90ea1f7aea1fc54ade95a7354a143dd37f1711721d80a6d2052"
"neowu/core-ng-project","09c3c89ef047873a8d850c26805a40057367054d","1456786800","1.11.3","JavaVersion.VERSION_1_8","JavaVersion.VERSION_1_8","core.framework.api.util.JSONBenchmark.toJSONBytesWithMapper","3","3","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","","0","false","false","false","false","false","","","0","0","","false","8650d9b3589515ac46a73924f2baa51a259ace65eeb715041c198d32e645e197"
