"arnaudroger/benchmark-loop","91a0bb2eff0d74b2a333f00bc776f6c8d4ace898","1497518017","1.19","1.8","","io.github.arnaudroger.LoopBenchmark.testForwardLoop","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","size=io.github.arnaudroger.LoopBenchmark","size=1&size=10&size=1000&size=1000000","1","0","long","false","a46809cfa12022c1920ae223f2770a20cc046f823ee7ce55828bf9107d49924f"
"arnaudroger/benchmark-loop","91a0bb2eff0d74b2a333f00bc776f6c8d4ace898","1497518017","1.19","1.8","","io.github.arnaudroger.LoopBenchmark.testBackwardLoop","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","size=io.github.arnaudroger.LoopBenchmark","size=1&size=10&size=1000&size=1000000","1","0","long","false","df89d30c7a04b034b9f170c9992a7f9fd24e0dbe6b02c555da1dc179461f8006"
