"areese/JavaTheCostOfDoingNothing","c03baac9cbf1c68b7071960ce8fa1a86a450e2c0","1467324000","1.11","1.8","1.8","com.yahoo.jmh.jmhtest.TestLotsOfLongs.testLongArrays","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","int","false","174f72a844abe0406d3aa02cc8a8d96b4505a92464718d69020605be3a00f0b8"
"areese/JavaTheCostOfDoingNothing","c03baac9cbf1c68b7071960ce8fa1a86a450e2c0","1467324000","1.11","1.8","1.8","com.yahoo.jmh.jmhtest.TestLotsOfLongs.testLongs","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","int","false","362e42e282a696def652903cc54e06b11f5451674256d0f2df912fda04320db8"
"areese/JavaTheCostOfDoingNothing","c03baac9cbf1c68b7071960ce8fa1a86a450e2c0","1467324000","1.11","1.8","1.8","com.yahoo.jmh.jmhtest.AllocationPerformance.jniAllocateAndFree","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","arg=com.yahoo.jmh.jmhtest.AllocationPerformance","arg=1&arg=10&arg=100&arg=1000","1","0","","false","d4acc3727131c53d4fbb8307346cbf42fcd93e1881e9a0b694a97ff68b7b5f73"
"areese/JavaTheCostOfDoingNothing","c03baac9cbf1c68b7071960ce8fa1a86a450e2c0","1467324000","1.11","1.8","1.8","com.yahoo.jmh.jmhtest.AllocationPerformance.unsafeAllocateAndFree","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","arg=com.yahoo.jmh.jmhtest.AllocationPerformance","arg=1&arg=10&arg=100&arg=1000","1","0","","false","8938ac9f339c1b2e02e84611d047572d5c51e36af89b9381a1b3531f04f840a2"
"areese/JavaTheCostOfDoingNothing","c03baac9cbf1c68b7071960ce8fa1a86a450e2c0","1467324000","1.11","1.8","1.8","com.yahoo.jmh.jmhtest.AllocationPerformance.jniCopy","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","arg=com.yahoo.jmh.jmhtest.AllocationPerformance","arg=1&arg=10&arg=100&arg=1000","1","0","int","false","c81c99d082c7466cdfa88e06fb9de7176ec9ccdc32fca0203dcd24229471fa63"
"areese/JavaTheCostOfDoingNothing","c03baac9cbf1c68b7071960ce8fa1a86a450e2c0","1467324000","1.11","1.8","1.8","com.yahoo.jmh.jmhtest.AllocationPerformance.unsafeCopy","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","arg=com.yahoo.jmh.jmhtest.AllocationPerformance","arg=1&arg=10&arg=100&arg=1000","1","0","int","false","407ca973827baa3f8c774fe3008008c40259bff8b8604472d07c393ccdbbed39"
"areese/JavaTheCostOfDoingNothing","c03baac9cbf1c68b7071960ce8fa1a86a450e2c0","1467324000","1.11","1.8","1.8","com.yahoo.jmh.jmhtest.BaseTest.testParam2StringsNoScoping","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","boolean","false","2f9476369f0226b873b44b04f9d9f348dceb8e3e968a878380c82a2d4161a2d3"
"areese/JavaTheCostOfDoingNothing","c03baac9cbf1c68b7071960ce8fa1a86a450e2c0","1467324000","1.11","1.8","1.8","com.yahoo.jmh.jmhtest.BaseTest.testParamStringsEq","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","boolean","false","29cc108095f96ee2dbb0e3b7636c7b9e6a8d3eec952f0e83349ff25a8a37f264"
"areese/JavaTheCostOfDoingNothing","c03baac9cbf1c68b7071960ce8fa1a86a450e2c0","1467324000","1.11","1.8","1.8","com.yahoo.jmh.jmhtest.BaseTest.testParamStringsNe","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","boolean","false","ebace8be1e69f2486c0fdea0bb04feecf5a19a223b69d94a0bebdd5309d084ed"
"areese/JavaTheCostOfDoingNothing","c03baac9cbf1c68b7071960ce8fa1a86a450e2c0","1467324000","1.11","1.8","1.8","com.yahoo.jmh.jmhtest.BaseTest.testParamStringsUnicodeEq","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","boolean","false","a3c7494dfbe1ec03a606f4009f92472aa8bccc9c4cf0998aaec544d7c5c37001"
