"x-stream/xstream","598b00b39fe66c1a2e0aa50e6f50322d31cd90a8","1456786800","1.11.1","1.7","1.7","com.thoughtworks.xstream.benchmark.jmh.ConverterTypeBenchmark","reflection","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","16","16","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","cffe58b3c463ea1bfbde5fa4bd83756b70410d360cbc4e84ac3c43c574327a29"
"x-stream/xstream","598b00b39fe66c1a2e0aa50e6f50322d31cd90a8","1456786800","1.11.1","1.7","1.7","com.thoughtworks.xstream.benchmark.jmh.ConverterTypeBenchmark","javaBean","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","16","16","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","bfb1ecc15d73a6f197c096d081c6bbd8c8a96c55acb419ab5ae747557d482b9c"
"x-stream/xstream","598b00b39fe66c1a2e0aa50e6f50322d31cd90a8","1456786800","1.11.1","1.7","1.7","com.thoughtworks.xstream.benchmark.jmh.ConverterTypeBenchmark","custom","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","16","16","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","6de826a0df674d698571da46039728d8383246fd02d61c40e106d0f18f6ac1fe"
"x-stream/xstream","598b00b39fe66c1a2e0aa50e6f50322d31cd90a8","1456786800","1.11.1","1.7","1.7","com.thoughtworks.xstream.benchmark.jmh.ParserBenchmark","parseBigText","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","15","15","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","4df4ab0ce4ed361ee93ccc4e3993246a5e327e0aad8df3d7a69a5dd96f0910b7"
"x-stream/xstream","598b00b39fe66c1a2e0aa50e6f50322d31cd90a8","1456786800","1.11.1","1.7","1.7","com.thoughtworks.xstream.benchmark.jmh.ParserBenchmark","parseNestedElements","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","15","15","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","d6b67ca35f36662748ba3691b4f7b1df74f50b0b1efe99378c1ebbed1867fbcb"
"x-stream/xstream","598b00b39fe66c1a2e0aa50e6f50322d31cd90a8","1456786800","1.11.1","1.7","1.7","com.thoughtworks.xstream.benchmark.jmh.ParserBenchmark","parseManyChildren","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","15","15","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","b65e170a2454656f6f948150f1d6a711cae3bc38552b28e66ef956cf23de1923"
"x-stream/xstream","598b00b39fe66c1a2e0aa50e6f50322d31cd90a8","1456786800","1.11.1","1.7","1.7","com.thoughtworks.xstream.benchmark.jmh.NameCoderBenchmark","noCoding","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","25","25","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","a90a315d4e827f8795095acb8a42dab019254db2a6b66b21309aecc839f74674"
"x-stream/xstream","598b00b39fe66c1a2e0aa50e6f50322d31cd90a8","1456786800","1.11.1","1.7","1.7","com.thoughtworks.xstream.benchmark.jmh.NameCoderBenchmark","dollarCoding","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","25","25","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","3f11b8b2a77001fb534cd59ff2a0caa01e7d4e4fb260571b824aaa41dedd6924"
"x-stream/xstream","598b00b39fe66c1a2e0aa50e6f50322d31cd90a8","1456786800","1.11.1","1.7","1.7","com.thoughtworks.xstream.benchmark.jmh.NameCoderBenchmark","escapedUnderscoreCoding","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","25","25","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","48efa6b1dbbf2dbb80a2a076ec3a98bc7f6037c6a0b27a0a6280252a02de3f86"
"x-stream/xstream","598b00b39fe66c1a2e0aa50e6f50322d31cd90a8","1456786800","1.11.1","1.7","1.7","com.thoughtworks.xstream.benchmark.jmh.NameCoderBenchmark","cachedEscapedUnderscoreCoding","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","25","25","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","8baffffe5d96eb2bf6ed4da8172f3845ac2084f0ce0d0c7b11818e8829a9cf65"
