"melix/jmh-gradle-plugin","af766af6e1395f7c7e8271aec5f88e3a7d5af54a","1456786800","1.3.3","JavaVersion.VERSION_1_8","JavaVersion.VERSION_1_8","me.champeau.gradle.jmh.mixlang.JavaBenchmark.sqrtBenchmark","1","1","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","double","false","2d5c62e4e8ca9d7b9e82cd21b03e0593b2ab805e66d4e4cdff20f49a97288a6d"
"melix/jmh-gradle-plugin","af766af6e1395f7c7e8271aec5f88e3a7d5af54a","1456786800","1.3.3","JavaVersion.VERSION_1_8","JavaVersion.VERSION_1_8","me.champeau.gradle.jmh.sample.SampleBenchmark.sqrtBenchmark","1","1","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","1","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","double","false","2d5c62e4e8ca9d7b9e82cd21b03e0593b2ab805e66d4e4cdff20f49a97288a6d"
