"apache/incubator-pinot","66d31d6f148bf747d210ff488cb8f967b00fea0f","1566438990","1.21","1.8","1.8","org.apache.pinot.perf.BenchmarkOfflineIndexReader.fixedBitSingleValueReader","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","","0","false","false","false","false","false","","","0","0","int","false","310c7e2546df757000c7aa9c6df88e719da58f52783b94c830dea8805748fdea"
"apache/incubator-pinot","66d31d6f148bf747d210ff488cb8f967b00fea0f","1566438990","1.21","1.8","1.8","org.apache.pinot.perf.BenchmarkOfflineIndexReader.sortedForwardIndexReaderSequential","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","","0","false","false","false","false","false","","","0","0","int","false","0b9b368b90534a450919ef51089599b1fc62f35037f731ab18c5fb90e35d709c"
"apache/incubator-pinot","66d31d6f148bf747d210ff488cb8f967b00fea0f","1566438990","1.21","1.8","1.8","org.apache.pinot.perf.BenchmarkOfflineIndexReader.sortedForwardIndexReaderRandom","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","","0","false","false","false","false","false","","","0","0","int","false","0c451598eb4b827936dc21aae177279a71c9eb2321bc26109413bcd3269e9e29"
"apache/incubator-pinot","66d31d6f148bf747d210ff488cb8f967b00fea0f","1566438990","1.21","1.8","1.8","org.apache.pinot.perf.BenchmarkOfflineIndexReader.fixedBitMultiValueReaderSequential","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","","0","false","false","false","false","false","","","0","0","int","false","7f1276df3151d894bc5c33d2cb57bfde33cfb61079e8b0e2f48a8b8b9840e2fb"
"apache/incubator-pinot","66d31d6f148bf747d210ff488cb8f967b00fea0f","1566438990","1.21","1.8","1.8","org.apache.pinot.perf.BenchmarkOfflineIndexReader.fixedBitMultiValueReaderRandom","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","","0","false","false","false","false","false","","","0","0","int","false","26a0bb7dda6b313ede622e626af253c582f53301f14c72204ab1ba7d2ae48178"
"apache/incubator-pinot","66d31d6f148bf747d210ff488cb8f967b00fea0f","1566438990","1.21","1.8","1.8","org.apache.pinot.perf.BenchmarkOfflineIndexReader.intDictionary","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","","0","false","false","false","false","false","","","0","0","double","false","2bb5595b7088238b39f3e45e74965b11a2a2f3a1be9add4a2fb4d6cb0d520cf5"
"apache/incubator-pinot","66d31d6f148bf747d210ff488cb8f967b00fea0f","1566438990","1.21","1.8","1.8","org.apache.pinot.perf.BenchmarkOfflineIndexReader.longDictionary","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","","0","false","false","false","false","false","","","0","0","int","false","b7be495c4e553a11266be2385c201ba136167bfe8274517b4e6b9cc8d9145da5"
"apache/incubator-pinot","66d31d6f148bf747d210ff488cb8f967b00fea0f","1566438990","1.21","1.8","1.8","org.apache.pinot.perf.BenchmarkOfflineIndexReader.floatDictionary","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","","0","false","false","false","false","false","","","0","0","int","false","7954d929cd16709d6baa83117b7907e74b88b8199ed26c610d8c662aac6d514e"
"apache/incubator-pinot","66d31d6f148bf747d210ff488cb8f967b00fea0f","1566438990","1.21","1.8","1.8","org.apache.pinot.perf.BenchmarkOfflineIndexReader.doubleDictionary","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","","0","false","false","false","false","false","","","0","0","int","false","fdf9f614f6fc0d21633ae7e4889f08d1e956a10a770536a607f39e3d67faef0e"
"apache/incubator-pinot","66d31d6f148bf747d210ff488cb8f967b00fea0f","1566438990","1.21","1.8","1.8","org.apache.pinot.perf.BenchmarkOfflineIndexReader.stringDictionary","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","","0","false","false","false","false","false","","","0","0","int","false","9c6ae83c03cf1fda507f0cac3adc7fefa3d6a739341bfb81da3817469275c9ae"
