"tommyettinger/sarong","fe6f7dc3e82814df6150bf4fe74dc4d49baa876e","1509490800","1.18","1.8","","sarong.RNGBenchmark.a____measureXoRo","4","","4","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","4","","4","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","","","","false","","false","true","","true","false","","false","false","","false","","0","false","false","false","false","false","","","0","0","","false","ae3da0859491b799b15568e9d16aa8d692f81decb2b7faca07d555fad818476f"
"tommyettinger/sarong","fe6f7dc3e82814df6150bf4fe74dc4d49baa876e","1509490800","1.18","1.8","","sarong.RNGBenchmark.a____measureXoRoInt","4","","4","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","4","","4","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","","","","false","","false","true","","true","false","","false","false","","false","","0","false","false","false","false","false","","","0","0","","false","c30c6e3300ea7dc4a5efcd87215a2d916afb21ce534246b10c52506adf946d80"
"tommyettinger/sarong","fe6f7dc3e82814df6150bf4fe74dc4d49baa876e","1509490800","1.18","1.8","","sarong.RNGBenchmark.a____measureXoRoR","4","","4","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","4","","4","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","","","","false","","false","true","","true","false","","false","false","","false","","0","false","false","false","false","false","","","0","0","","false","14cb6beca5b4121b68696f5a293d860155957d0304389236f34c2df51664f1ae"
"tommyettinger/sarong","fe6f7dc3e82814df6150bf4fe74dc4d49baa876e","1509490800","1.18","1.8","","sarong.RNGBenchmark.a____measureXoRoIntR","4","","4","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","4","","4","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","","","","false","","false","true","","true","false","","false","false","","false","","0","false","false","false","false","false","","","0","0","","false","474bdbc4abc5bb4529eee376490005780c32d61ee0ae6b50253a1dfe3bddbb2b"
"tommyettinger/sarong","fe6f7dc3e82814df6150bf4fe74dc4d49baa876e","1509490800","1.18","1.8","","sarong.RNGBenchmark.measureLongPeriod","4","","4","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","4","","4","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","","","","false","","false","true","","true","false","","false","false","","false","","0","false","false","false","false","false","","","0","0","","false","9971a548f3f14a302a369bf5116d2479b191e74fb4bfdf2b3043f6bfba6aa057"
"tommyettinger/sarong","fe6f7dc3e82814df6150bf4fe74dc4d49baa876e","1509490800","1.18","1.8","","sarong.RNGBenchmark.measureLongPeriodInt","4","","4","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","4","","4","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","","","","false","","false","true","","true","false","","false","false","","false","","0","false","false","false","false","false","","","0","0","","false","b2c18a01f2296e4513affc3a6a2f81da2a087ca4d7c59184b3d835e5a202443d"
"tommyettinger/sarong","fe6f7dc3e82814df6150bf4fe74dc4d49baa876e","1509490800","1.18","1.8","","sarong.RNGBenchmark.measureLongPeriodR","4","","4","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","4","","4","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","","","","false","","false","true","","true","false","","false","false","","false","","0","false","false","false","false","false","","","0","0","","false","5c4b4ccf5e7f79690a72a7da52adef373db879f4c3634bc3d39aa8bc70729d7e"
"tommyettinger/sarong","fe6f7dc3e82814df6150bf4fe74dc4d49baa876e","1509490800","1.18","1.8","","sarong.RNGBenchmark.measureLongPeriodIntR","4","","4","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","4","","4","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","","","","false","","false","true","","true","false","","false","false","","false","","0","false","false","false","false","false","","","0","0","","false","dc36aa1ef96b6899b0cf4b249163940e6194df829e8d6a3d75c707c4fcbc7577"
"tommyettinger/sarong","fe6f7dc3e82814df6150bf4fe74dc4d49baa876e","1509490800","1.18","1.8","","sarong.RNGBenchmark.measureLight","4","","4","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","4","","4","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","","","","false","","false","true","","true","false","","false","false","","false","","0","false","false","false","false","false","","","0","0","","false","90ffdd5083b6139656e3fc23186546aca98afe4c204f323c4a35b31f78873038"
"tommyettinger/sarong","fe6f7dc3e82814df6150bf4fe74dc4d49baa876e","1509490800","1.18","1.8","","sarong.RNGBenchmark.measureLightInt","4","","4","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","4","","4","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","","","","false","","false","true","","true","false","","false","false","","false","","0","false","false","false","false","false","","","0","0","","false","707540c6f297d924374d5883d7446a59ded68fb578a506af9b0aaf1f40db8505"
"tommyettinger/sarong","fe6f7dc3e82814df6150bf4fe74dc4d49baa876e","1509490800","1.18","1.8","","sarong.RNGBenchmark.measureLightR","4","","4","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","4","","4","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","","","","false","","false","true","","true","false","","false","false","","false","","0","false","false","false","false","false","","","0","0","","false","3ee7f1d0fdbcdecd5aafc2b17321520f9e1ebe4ceb976c638304eeb407858aa2"
"tommyettinger/sarong","fe6f7dc3e82814df6150bf4fe74dc4d49baa876e","1509490800","1.18","1.8","","sarong.RNGBenchmark.measureLightIntR","4","","4","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","4","","4","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","","","","false","","false","true","","true","false","","false","false","","false","","0","false","false","false","false","false","","","0","0","","false","f142363a200103e6920a2cc875ed6e8a33257f7a56601895f90fb1f0aa03cf57"
"tommyettinger/sarong","fe6f7dc3e82814df6150bf4fe74dc4d49baa876e","1509490800","1.18","1.8","","sarong.RNGBenchmark.a______measureThrust","4","","4","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","4","","4","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","","","","false","","false","true","","true","false","","false","false","","false","","0","false","false","false","false","false","","","0","0","","false","fc9beb762e6b7e340208852c4ed50b96a8c936434fd00c3ce841235507a8d572"
"tommyettinger/sarong","fe6f7dc3e82814df6150bf4fe74dc4d49baa876e","1509490800","1.18","1.8","","sarong.RNGBenchmark.a______measureThrustInt","4","","4","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","4","","4","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","","","","false","","false","true","","true","false","","false","false","","false","","0","false","false","false","false","false","","","0","0","","false","e5e0877c9c52b694629d0766318177caa3ce8db747ab9162979bb2b792c2d4e2"
"tommyettinger/sarong","fe6f7dc3e82814df6150bf4fe74dc4d49baa876e","1509490800","1.18","1.8","","sarong.RNGBenchmark.a______measureThrustR","4","","4","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","4","","4","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","","","","false","","false","true","","true","false","","false","false","","false","","0","false","false","false","false","false","","","0","0","","false","68feb2af3183a1d24fd02e586d0347292714113d800a078ae8016d2bfa0496b5"
