"spring-cloud/spring-cloud-sleuth","4d5156bca7e8abac4d386026a1126f5b1dd98675","1501538400","1.16","1.8","1.8","org.springframework.cloud.sleuth.benchmarks.jmh.benchmarks.AsyncBenchmarks.asyncMethodWithoutSleuth","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","3","3","","","","","false","false","","false","false","","true","true","","false","false","","org.springframework.cloud.sleuth.benchmarks.jmh.benchmarks.AsyncBenchmarks.BenchmarkContext","1","false","false","false","false","false","","","0","0","","false","e32d8e64cd16164dc4cde9cdef218854a500b5e79359c0634639847d34211dcd"
"spring-cloud/spring-cloud-sleuth","4d5156bca7e8abac4d386026a1126f5b1dd98675","1501538400","1.16","1.8","1.8","org.springframework.cloud.sleuth.benchmarks.jmh.benchmarks.AsyncBenchmarks.asyncMethodWithSleuth","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","3","3","","","","","false","false","","false","false","","true","true","","false","false","","org.springframework.cloud.sleuth.benchmarks.jmh.benchmarks.AsyncBenchmarks.BenchmarkContext","1","false","false","false","false","false","","","0","0","","false","8b4446133d4e666ee59d6bb4d47f88d2dc70698fec8cb368463a79e8ed40f5c5"
"spring-cloud/spring-cloud-sleuth","4d5156bca7e8abac4d386026a1126f5b1dd98675","1501538400","1.16","1.8","1.8","org.springframework.cloud.sleuth.benchmarks.jmh.benchmarks.RestTemplateBenchmark.syncEndpointWithoutSleuth","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","3","3","","","","","false","false","","false","false","","true","true","","false","false","","org.springframework.cloud.sleuth.benchmarks.jmh.benchmarks.RestTemplateBenchmark.BenchmarkContext","1","false","false","false","false","false","","","0","0","","false","188bc90e5a73b44a23326b54ddf533bca5cd621c877d9e0e44d304eaea7551f6"
"spring-cloud/spring-cloud-sleuth","4d5156bca7e8abac4d386026a1126f5b1dd98675","1501538400","1.16","1.8","1.8","org.springframework.cloud.sleuth.benchmarks.jmh.benchmarks.RestTemplateBenchmark.syncEndpointWithSleuth","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","3","3","","","","","false","false","","false","false","","true","true","","false","false","","org.springframework.cloud.sleuth.benchmarks.jmh.benchmarks.RestTemplateBenchmark.BenchmarkContext","1","false","false","false","false","false","","","0","0","","false","0fc6b97736a6895e0c70aedd422acfdf5a61dd578498a4ada18be241acaa3220"
"spring-cloud/spring-cloud-sleuth","4d5156bca7e8abac4d386026a1126f5b1dd98675","1501538400","1.16","1.8","1.8","org.springframework.cloud.sleuth.benchmarks.jmh.benchmarks.StartupBenchmark.withAnnotations","1","1","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","2","2","","0","0","","false","false","","true","true","","false","false","","false","false","","org.springframework.cloud.sleuth.benchmarks.jmh.benchmarks.StartupBenchmark.ApplicationState","1","false","false","false","false","false","","","0","0","","false","55607c1f5a6f7be91f75a9bec5e8775c044d6693cfeb6113e99c920f6bbeebdf"
"spring-cloud/spring-cloud-sleuth","4d5156bca7e8abac4d386026a1126f5b1dd98675","1501538400","1.16","1.8","1.8","org.springframework.cloud.sleuth.benchmarks.jmh.benchmarks.StartupBenchmark.withoutAnnotations","1","1","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","2","2","","0","0","","false","false","","true","true","","false","false","","false","false","","org.springframework.cloud.sleuth.benchmarks.jmh.benchmarks.StartupBenchmark.ApplicationState","1","false","false","false","false","false","","","0","0","","false","14dd57a616c7be15ec3b3b5b72f7e63930efa81564596a6233d576add1812904"
"spring-cloud/spring-cloud-sleuth","4d5156bca7e8abac4d386026a1126f5b1dd98675","1501538400","1.16","1.8","1.8","org.springframework.cloud.sleuth.benchmarks.jmh.benchmarks.StartupBenchmark.withoutAsync","1","1","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","2","2","","0","0","","false","false","","true","true","","false","false","","false","false","","org.springframework.cloud.sleuth.benchmarks.jmh.benchmarks.StartupBenchmark.ApplicationState","1","false","false","false","false","false","","","0","0","","false","11e705697afde5862163560fefd512474ad0c0dcca67c9206efa14844b8f731c"
"spring-cloud/spring-cloud-sleuth","4d5156bca7e8abac4d386026a1126f5b1dd98675","1501538400","1.16","1.8","1.8","org.springframework.cloud.sleuth.benchmarks.jmh.benchmarks.StartupBenchmark.withoutScheduled","1","1","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","2","2","","0","0","","false","false","","true","true","","false","false","","false","false","","org.springframework.cloud.sleuth.benchmarks.jmh.benchmarks.StartupBenchmark.ApplicationState","1","false","false","false","false","false","","","0","0","","false","f47613180da5859a818adfe9557cf4379f0405d05bd8692ee0716e9422a7dfb2"
"spring-cloud/spring-cloud-sleuth","4d5156bca7e8abac4d386026a1126f5b1dd98675","1501538400","1.16","1.8","1.8","org.springframework.cloud.sleuth.benchmarks.jmh.benchmarks.StartupBenchmark.withoutWeb","1","1","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","2","2","","0","0","","false","false","","true","true","","false","false","","false","false","","org.springframework.cloud.sleuth.benchmarks.jmh.benchmarks.StartupBenchmark.ApplicationState","1","false","false","false","false","false","","","0","0","","false","39948cf95c8d47d91395428ccfe6278056a8f6b893dbca805affedcea13e604f"
"spring-cloud/spring-cloud-sleuth","4d5156bca7e8abac4d386026a1126f5b1dd98675","1501538400","1.16","1.8","1.8","org.springframework.cloud.sleuth.benchmarks.jmh.benchmarks.AnnotationBenchmarks.manuallyCreatedSpans","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","3","3","","","","","false","false","","false","false","","true","true","","false","false","","org.springframework.cloud.sleuth.benchmarks.jmh.benchmarks.AnnotationBenchmarks.BenchmarkContext","1","false","false","false","false","false","","","0","0","","false","f253ce37924b28639eb109c7d21fef1f071844146017b7e97d039346444f8764"
