"maxdemarzi/neo_dislikes","b18c57c65d78ff863c7ef93a5d69b71472cda137","1426642439","1.6.1","1.7","1.7","com.maxdemarzi.ServiceBenchmark.measureRecommend","10","","10","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","","5","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","","","","true","","true","false","","false","false","","false","false","","false","","0","false","false","false","false","false","userCount=com.maxdemarzi.ServiceBenchmark&itemCount=com.maxdemarzi.ServiceBenchmark&likesCount=com.maxdemarzi.ServiceBenchmark&dislikesCount=com.maxdemarzi.ServiceBenchmark&purchaseCount=com.maxdemarzi.ServiceBenchmark","userCount=10000&itemCount=1000&likesCount=50&dislikesCount=250&purchaseCount=5","5","0","","false","d58a15ce181bebefa442eb080380eefb1e22379286aae8e300d19b1a660d166d"
"maxdemarzi/neo_dislikes","b18c57c65d78ff863c7ef93a5d69b71472cda137","1426642439","1.6.1","1.7","1.7","com.maxdemarzi.ServiceBenchmark.measureRecommend2","10","","10","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","5","","5","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","","","","true","","true","false","","false","false","","false","false","","false","","0","false","false","false","false","false","userCount=com.maxdemarzi.ServiceBenchmark&itemCount=com.maxdemarzi.ServiceBenchmark&likesCount=com.maxdemarzi.ServiceBenchmark&dislikesCount=com.maxdemarzi.ServiceBenchmark&purchaseCount=com.maxdemarzi.ServiceBenchmark","userCount=10000&itemCount=1000&likesCount=50&dislikesCount=250&purchaseCount=5","5","0","","false","770cc6490ebd67f1a592624642d240018715fcd08a143e76e6956e2916027097"
