"apache/parquet-mr","0d9bad5fd1b3d79da530dcfba414877d737e5717","1565877855","1.21","1.8","1.8","org.apache.parquet.benchmarks.PageChecksumWriteBenchmarks.write100KRowsUncompressedWithoutChecksums","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","false","","false","true","","true","","0","false","false","false","false","false","","","0","0","","false","6a2737c18fd42f7f4705e4b11d082bbda7de6d4854b7e006e9bfbeeaae526714"
"apache/parquet-mr","0d9bad5fd1b3d79da530dcfba414877d737e5717","1565877855","1.21","1.8","1.8","org.apache.parquet.benchmarks.PageChecksumWriteBenchmarks.write100KRowsUncompressedWithChecksums","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","false","","false","true","","true","","0","false","false","false","false","false","","","0","0","","false","91c178aca378fc9113a6b659c63d7f5ae1a56a57fa07ebdcd0d2eef5bfb90901"
"apache/parquet-mr","0d9bad5fd1b3d79da530dcfba414877d737e5717","1565877855","1.21","1.8","1.8","org.apache.parquet.benchmarks.PageChecksumWriteBenchmarks.write100KRowsGzipWithoutChecksums","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","false","","false","true","","true","","0","false","false","false","false","false","","","0","0","","false","4d4fc42fc5af0e1c48bd1ff6d0691008ec07714ad99bf84080ebd84a07deafaf"
"apache/parquet-mr","0d9bad5fd1b3d79da530dcfba414877d737e5717","1565877855","1.21","1.8","1.8","org.apache.parquet.benchmarks.PageChecksumWriteBenchmarks.write100KRowsGzipWithChecksums","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","false","","false","true","","true","","0","false","false","false","false","false","","","0","0","","false","cfac6d0bf66509887bf9e60753225f374ae1c74b15a6534a38cca25b5bee2111"
"apache/parquet-mr","0d9bad5fd1b3d79da530dcfba414877d737e5717","1565877855","1.21","1.8","1.8","org.apache.parquet.benchmarks.PageChecksumWriteBenchmarks.write100KRowsSnappyWithoutChecksums","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","false","","false","true","","true","","0","false","false","false","false","false","","","0","0","","false","32f726d76018e1e8d796861343224c59419bb7b4903b707746a81d37a658eee1"
"apache/parquet-mr","0d9bad5fd1b3d79da530dcfba414877d737e5717","1565877855","1.21","1.8","1.8","org.apache.parquet.benchmarks.PageChecksumWriteBenchmarks.write100KRowsSnappyWithChecksums","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","false","","false","true","","true","","0","false","false","false","false","false","","","0","0","","false","31cd0bb76a58c45c71b45f759dd866e659a415c7c9dbaa502a9e9b00fe0f2c83"
"apache/parquet-mr","0d9bad5fd1b3d79da530dcfba414877d737e5717","1565877855","1.21","1.8","1.8","org.apache.parquet.benchmarks.PageChecksumWriteBenchmarks.write1MRowsUncompressedWithoutChecksums","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","false","","false","true","","true","","0","false","false","false","false","false","","","0","0","","false","66b50a8446cd42629e48ea2a2c4d4fb6b6a6de3293bab974eca67ad6dc4ceb22"
"apache/parquet-mr","0d9bad5fd1b3d79da530dcfba414877d737e5717","1565877855","1.21","1.8","1.8","org.apache.parquet.benchmarks.PageChecksumWriteBenchmarks.write1MRowsUncompressedWithChecksums","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","false","","false","true","","true","","0","false","false","false","false","false","","","0","0","","false","4a6a4ee58dd95849f67f5afe1d1800845e5d5a92d807462e4d5e2e5534ee136f"
"apache/parquet-mr","0d9bad5fd1b3d79da530dcfba414877d737e5717","1565877855","1.21","1.8","1.8","org.apache.parquet.benchmarks.PageChecksumWriteBenchmarks.write1MRowsGzipWithoutChecksums","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","false","","false","true","","true","","0","false","false","false","false","false","","","0","0","","false","a1bbe13683975fbc7d4edb835c0173e13240807834c51d9d3bc7c17b19286cab"
"apache/parquet-mr","0d9bad5fd1b3d79da530dcfba414877d737e5717","1565877855","1.21","1.8","1.8","org.apache.parquet.benchmarks.PageChecksumWriteBenchmarks.write1MRowsGzipWithChecksums","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","false","","false","false","","false","true","","true","","0","false","false","false","false","false","","","0","0","","false","c8afe17a5201f2dd3adb30f671470f4885a667026c7093de2170f0ba90436906"
