"jsurfer/JsonSurfer","51fdd00605a4d6d2f7a9bfcf8f40efef18f4fe6a","1438380000","1.10.2","1.6","1.6","org.jsfr.json.BenchmarkParseLargeJson.benchmarkSimpleSufer","10","10","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","jsonPath=org.jsfr.json.BenchmarkParseLargeJson","jsonPath=$.builders.*.properties.branch&jsonPath=$.builders..properties.branch","1","0","java.lang.Object","false","90108b8f291624a0f89fd5b75c949e2e426dd06f347b7cc7afe2bcd0a22b7c77"
"jsurfer/JsonSurfer","51fdd00605a4d6d2f7a9bfcf8f40efef18f4fe6a","1438380000","1.10.2","1.6","1.6","org.jsfr.json.BenchmarkParseLargeJson.benchmarkGsonSufer","10","10","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","jsonPath=org.jsfr.json.BenchmarkParseLargeJson","jsonPath=$.builders.*.properties.branch&jsonPath=$.builders..properties.branch","1","0","java.lang.Object","false","607263550c471f8d7cb6bec9f160a740910dc641af23cafcd5f4ed4b6516cae5"
"jsurfer/JsonSurfer","51fdd00605a4d6d2f7a9bfcf8f40efef18f4fe6a","1438380000","1.10.2","1.6","1.6","org.jsfr.json.BenchmarkParseLargeJson.benchmarkJacksonSufer","10","10","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","jsonPath=org.jsfr.json.BenchmarkParseLargeJson","jsonPath=$.builders.*.properties.branch&jsonPath=$.builders..properties.branch","1","0","java.lang.Object","false","ec20e2e7eea12abae215a15488b33d63a28f4690ec7cc4a7a4e4bd50c58ad2d8"
"jsurfer/JsonSurfer","51fdd00605a4d6d2f7a9bfcf8f40efef18f4fe6a","1438380000","1.10.2","1.6","1.6","org.jsfr.json.BenchmarkParseLargeJsonWithoutStreaming.benchmarkRawGson","10","10","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","","","","","","","","","","","","","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","","","0","0","","false","beafbc9cda85645b4d09c53555ac277a94fcd99267be6e45c54f1907b57f72a1"
"jsurfer/JsonSurfer","51fdd00605a4d6d2f7a9bfcf8f40efef18f4fe6a","1438380000","1.10.2","1.6","1.6","org.jsfr.json.BenchmarkParseLargeJsonWithoutStreaming.benchmarkRawJackson","10","10","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","","","","","","","","","","","","","org.openjdk.jmh.infra.Blackhole","1","true","false","false","false","false","","","0","0","","false","c536f6e957c54b7160259105f2e5504ef61252876495265f05d3882f2ebcb851"
"jsurfer/JsonSurfer","51fdd00605a4d6d2f7a9bfcf8f40efef18f4fe6a","1438380000","1.10.2","1.6","1.6","org.jsfr.json.BenchmarkCollectSingleValue.benchmarkGsonSurfer","10","10","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","java.lang.Object","false","e7e7ccc380453a862de412e988e3dcc02bca38a9278ff24c768aca55d563e680"
"jsurfer/JsonSurfer","51fdd00605a4d6d2f7a9bfcf8f40efef18f4fe6a","1438380000","1.10.2","1.6","1.6","org.jsfr.json.BenchmarkCollectSingleValue.benchmarkJacksonSurfer","10","10","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","java.lang.Object","false","aa58bc580d150dfd2facaccecbaec9ba4c886e4c79cebf1a4969f750a16b022d"
"jsurfer/JsonSurfer","51fdd00605a4d6d2f7a9bfcf8f40efef18f4fe6a","1438380000","1.10.2","1.6","1.6","org.jsfr.json.BenchmarkCollectSingleValue.benchmarkSimpleSurfer","10","10","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","java.lang.Object","false","768d36edf745ea664605164e2ceddc71956cc629d76c050cec457f6999561ec7"
"jsurfer/JsonSurfer","51fdd00605a4d6d2f7a9bfcf8f40efef18f4fe6a","1438380000","1.10.2","1.6","1.6","org.jsfr.json.BenchmarkCollectSingleValue.benchmarkGson","10","10","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","java.lang.Object","false","b028dc3d107713408e797761149e447513366c60837d90294adc638a62942ca8"
"jsurfer/JsonSurfer","51fdd00605a4d6d2f7a9bfcf8f40efef18f4fe6a","1438380000","1.10.2","1.6","1.6","org.jsfr.json.BenchmarkCollectSingleValue.benchmarkJackson","10","10","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","10","10","","1000000000","1000000000","","BOTH_SET","BOTH_SET","BOTH_UNSET","1","1","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","java.lang.Object","false","c3e256a5ec432fe32e0163bef8873b8f8b9f3630a1bc3b308cfbd9f41050a92d"
