"airlift/aircompressor","d8ab307b0d61e7f15c59c973286bfc1d804923b8","1477954800","","1.7","","io.airlift.compress.benchmark.CompressionBenchmark.compress","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","3","3","","","","","","","","","","","","","","","","","io.airlift.compress.benchmark.BytesCounter","1","false","false","false","false","false","","","0","0","int","false","2c87aec8c8367d019dce0796b78c718534a9b02094f4dffc61ad467ee3fabc5e"
"airlift/aircompressor","d8ab307b0d61e7f15c59c973286bfc1d804923b8","1477954800","","1.7","","io.airlift.compress.benchmark.CompressionBenchmark.decompress","5","5","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","10","10","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","3","3","","","","","","","","","","","","","","","","","io.airlift.compress.benchmark.BytesCounter","1","false","false","false","false","false","","","0","0","int","false","e149f646d718c2c2934b6215134c29167224fcb2106618194884732e311f8f44"
