"sparkoo/Java-Grande-JMH","aeddca933ba1351d288733b7cdebf9567e49fdc8","1493589600","1.18","1.7","","cz.sparko.javagrandejmh.v2.section1.CastBench","intFloat","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","float","false","8911856b0d43e4f37ce41c326d4c22b42c0b7c5f8995389e2c8513d968a779cd"
"sparkoo/Java-Grande-JMH","aeddca933ba1351d288733b7cdebf9567e49fdc8","1493589600","1.18","1.7","","cz.sparko.javagrandejmh.v2.section1.CastBench","longFloat","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","float","false","a7f962432b606c05b9fd8aab12c6aa097d945100aeccdf58ccc7b51f73855e17"
"sparkoo/Java-Grande-JMH","aeddca933ba1351d288733b7cdebf9567e49fdc8","1493589600","1.18","1.7","","cz.sparko.javagrandejmh.v2.section1.CastBench","longDouble","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","double","false","cf0c92f43315f9b41c3b8764ab4474eb7d93650df2c8d6742cb5cf6f36320257"
"sparkoo/Java-Grande-JMH","aeddca933ba1351d288733b7cdebf9567e49fdc8","1493589600","1.18","1.7","","cz.sparko.javagrandejmh.v2.section1.ExceptionBench","exceptionThrow","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","5e12c8d7f67da7cbf6f017b1e2016f8d5cff7dc37e4d277c05d3b76088e60c9d"
"sparkoo/Java-Grande-JMH","aeddca933ba1351d288733b7cdebf9567e49fdc8","1493589600","1.18","1.7","","cz.sparko.javagrandejmh.v2.section1.CreateBenchMulti","arrayInt","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","8","","0","0","0","false","false","false","false","false","certainty=cz.sparko.javagrandejmh.v2.section1.CreateBenchMulti","certainty=1&certainty=2&certainty=4&certainty=8&certainty=16&certainty=32&certainty=64&certainty=128","1","1","0","int[]","false","2468fcc4fbc4fcdb61a111528a0192a48d964cea246920e612103c0a28ba305d"
"sparkoo/Java-Grande-JMH","aeddca933ba1351d288733b7cdebf9567e49fdc8","1493589600","1.18","1.7","","cz.sparko.javagrandejmh.v2.section1.CreateBenchMulti","arrayLong","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","8","","0","0","0","false","false","false","false","false","certainty=cz.sparko.javagrandejmh.v2.section1.CreateBenchMulti","certainty=1&certainty=2&certainty=4&certainty=8&certainty=16&certainty=32&certainty=64&certainty=128","1","1","0","long[]","false","d4f972f6f4141dd29461f907eadaf13ac9a6e33fd38e56f98d24eaef0650802d"
"sparkoo/Java-Grande-JMH","aeddca933ba1351d288733b7cdebf9567e49fdc8","1493589600","1.18","1.7","","cz.sparko.javagrandejmh.v2.section1.CreateBenchMulti","arrayFloat","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","8","","0","0","0","false","false","false","false","false","certainty=cz.sparko.javagrandejmh.v2.section1.CreateBenchMulti","certainty=1&certainty=2&certainty=4&certainty=8&certainty=16&certainty=32&certainty=64&certainty=128","1","1","0","float[]","false","97a218c212013823375930335f3cb16b9c53c2419eaa5e601a9800a08ec1a91c"
"sparkoo/Java-Grande-JMH","aeddca933ba1351d288733b7cdebf9567e49fdc8","1493589600","1.18","1.7","","cz.sparko.javagrandejmh.v2.section1.CreateBenchMulti","arrayObject","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","8","","0","0","0","false","false","false","false","false","certainty=cz.sparko.javagrandejmh.v2.section1.CreateBenchMulti","certainty=1&certainty=2&certainty=4&certainty=8&certainty=16&certainty=32&certainty=64&certainty=128","1","1","0","java.lang.Object[]","false","8ab48e228cf9939097b1f8936b6bd88fb970c2c67236cec12b5a57705882be1e"
"sparkoo/Java-Grande-JMH","aeddca933ba1351d288733b7cdebf9567e49fdc8","1493589600","1.18","1.7","","cz.sparko.javagrandejmh.v2.section1.CreateBenchSingle","objectBase","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.Object","false","24e337a1f93b779a0587e8be7e4471281bf532ccfabf9def7fda57ebcd4ac025"
"sparkoo/Java-Grande-JMH","aeddca933ba1351d288733b7cdebf9567e49fdc8","1493589600","1.18","1.7","","cz.sparko.javagrandejmh.v2.section1.CreateBenchSingle","objectSimple","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","1","","0","0","0","false","false","false","false","false","","","0","0","0","cz.sparko.javagrandejmh.v2.section1.A","false","9bb89fd1ddb546d6c8019b775408f8099bc7c2d48a71269e8ed99c5acab06193"
