project;commit;benchmark;params;meanDefault;meanCov;meanCi;meanKld;ciPercentageDefault;ciPercentageCov;ciPercentageCi;ciPercentageKld;effectSizeCov;effectSizeCi;effectSizeKld;wilcoxonCov;wilcoxonCi;wilcoxonKld;ratioMeanCov;ratioLowerCov;ratioUpperCov;ratioMeanCi;ratioLowerCi;ratioUpperCi;ratioMeanKld;ratioLowerKld;ratioUpperKld
rxjava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=10000&count=10000&parallelism=1;0.27683726751000576;0.2808656382100057;0.2776569903800072;0.2760692329700198;0.006573447391105594;0.03473956545091121;0.01699854648022047;0.005641834264462547;0.33211887;0.05744555;0.08208186;0.0;1.9863547181191593E-12;8.940020590549769E-24;1.01202;1.007256;1.025178;1.005769;0.9990978;1.012626;0.9971959;0.9967091;0.9980372
rxjava;;io.reactivex.XMapYPerf.flowFlatMapFlowable0;times=100;1.30023839999998E-6;1.3116892757102706E-6;1.3027156715671392E-6;1.3104471788715279E-6;0.04788415797590118;0.07331856859773865;0.047670479650449175;0.05105112430167053;0.008285644257703081;4.921892189218922E-4;0.030894492437367065;0.3102711909079712;0.9519345356937402;1.549305558910134E-4;1.019072;1.015729;1.02262;1.004756;1.00199;1.006756;1.014077;1.010595;1.016464
rxjava;;io.reactivex.XMapYPerf.flowFlatMapIterable0;times=100;5.480001999999721E-7;5.469958991798083E-7;5.471576472941625E-7;5.530177070828028E-7;0.023573337732083796;0.019841784866756845;0.019971388522773942;0.025337810034884778;2.662132426485297E-4;0.003547454236270881;0.0034830176944239733;0.9739920667584636;0.6639768086562573;0.6697468400977196;0.9942867;0.9933745;0.994849;0.9952848;0.9925733;1.002316;1.008763;1.002347;1.014087
rxjava;;io.reactivex.xmapz.FlowableConcatMapCompletablePerf.flowableConvert;count=100;9.127647164716016E-6;9.12948959999978E-6;9.113291199999776E-6;9.136735999999589E-6;0.010141172324648985;0.016899583524118685;0.01265573892806634;0.014050408433834496;0.23284146414641463;0.2311133613361336;0.01916914691469147;7.480612378883948E-179;3.078989543063758E-176;0.018894087892238023;1.002403;0.9983452;1.007161;0.9994334;0.9977208;1.000147;1.001595;0.9983108;1.005385
rxjava;;io.reactivex.XMapYPerf.obsFlatMapMaybe1;times=10000;0.001141706342600048;0.0011408242864573155;0.0011311855616000586;0.001149321625599982;0.014372253444683748;0.017889012424531475;0.021380687629789143;0.02292206775355388;0.059092278455691136;0.34914281;0.54554125;4.595517683573896E-13;0.0;0.0;1.002979;1.001698;1.007536;1.001751;0.995262;1.003522;1.014986;1.0115;1.016466
rxjava;;io.reactivex.xmapz.FlowableFlatMapMaybeEmptyPerf.flowablePlain;count=100000;4.6732328959998674E-4;4.737665023999802E-4;4.679907327999855E-4;4.668837375999801E-4;0.06392128662931476;0.07063714449081189;0.0848742413729887;0.062153114300707475;0.1856834;0.1205474;0.07234017;1.7652816523795696E-114;2.514459880234673E-49;8.029935691981315E-19;0.989942;0.974886;1.005627;0.9848687;0.9624552;1.000992;0.9997168;0.9830851;1.001818
rxjava;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observablePlain;count=100000;0.002500053811200129;0.0025205288960000725;0.0025187710976001232;0.002513188454200108;0.008289892282189928;0.021176916522641812;0.021003059283590354;0.012815269311227635;0.156856;0.00447606;0.03193251;3.03052066734735E-82;0.5835618265473651;9.198329890252148E-5;1.000483;0.9988996;1.005508;1.001938;1.000044;1.007213;0.9999658;0.9965398;1.002358
rxjava;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observablePlain;count=10000;7.264693701370174E-4;7.746107858786062E-4;7.24882011401171E-4;7.297504255999848E-4;0.017268630018713673;0.02872367008740198;0.013590193813919823;0.01925885554700637;0.9235570321708638;0.0901554601904835;0.10603972;0.0;2.4254888571362533E-28;1.4531186670838235E-38;1.06909;1.061465;1.076666;1.003668;1.001437;1.004882;1.010482;1.005085;1.015076
rxjava;;io.reactivex.xmapz.FlowableConcatMapMaybeEmptyPerf.flowablePlain;count=100;7.560154015401491E-7;7.701345999999915E-7;7.638853885388502E-7;7.573935787157395E-7;0.05338700119575462;0.029594119800765938;0.01510066125538361;0.051029644805605665;0.24948604860486048;0.2882132497678211;0.008131726345269054;4.9808623545976065E-205;6.734431898190588E-273;0.3193209365608256;1.005907;1.002847;1.020236;1.011952;1.008862;1.024166;0.9955505;0.9873009;1.004873
rxjava;;io.reactivex.xmapz.FlowableConcatMapMaybePerf.flowableConvert;count=10;1.4215245049010027E-6;1.4178905890589315E-6;1.4164682000000252E-6;1.4249159831966637E-6;0.025335437765177833;0.01660251699883923;0.014296566028518273;0.022632266538316483;0.1598808810667024;0.15502171434286857;0.17560680286502434;2.3186732492050606E-85;2.278849163800001E-80;1.4244106968479445E-102;0.9979484;0.9880492;1.002915;0.9877653;0.973116;0.9975869;0.9979464;0.9882808;1.002099
rxjava;;io.reactivex.xmapz.FlowableConcatMapMaybeEmptyPerf.flowableDedicated;count=10000;7.735141375999239E-4;7.726622719999903E-4;7.739121663999958E-4;7.740630015999535E-4;0.00192959224791558;0.005041409078625986;0.0027063949142619604;0.0029880806200428636;0.12510506;0.08220204;0.02942785;5.468616307315659E-53;7.698553898086466E-24;3.1327173731101194E-4;0.9985646;0.9972326;0.9995784;1.000073;0.9996216;1.001232;1.000431;1.000395;1.000548
rxjava;;io.reactivex.xmapz.FlowableFlatMapSinglePerf.flowablePlain;count=1000;2.3308524799997873E-5;2.3471140714070458E-5;2.3491558400000232E-5;2.334567999999797E-5;0.016224481043060505;0.0052908519984491255;0.007590772562881809;0.011744576238883172;0.25108762876287627;0.44912726;0.00977608;1.2118795924638733E-207;0.0;0.23119336452337358;1.006926;1.001916;1.016257;1.010575;1.007127;1.019047;1.004327;1.00337;1.00573
rxjava;;io.reactivex.xmapz.ObservableSwitchMapSinglePerf.observablePlain;count=1000;7.941080564169036E-5;7.963793078615502E-5;7.96195839999979E-5;7.941896859371782E-5;0.005302956364485774;0.023533133641825764;0.01581400594106804;0.012882504824362472;0.0638650887124509;0.004359197759327798;0.1617653229555584;5.25426615686311E-15;0.5934542343320715;2.482250187481084E-87;1.005611;0.9992722;1.013333;0.9994384;0.9975115;1.002388;0.9984956;0.9953614;1.000541
rxjava;;io.reactivex.XMapYPerf.flowFlatMapSingleAsFlow1;times=1000000;0.18719519837999196;0.20795783403998838;0.18753803441998992;0.19224186168998764;0.023026059566858194;0.11271812540506365;0.027036436914536145;0.07854044412274129;0.4484549;0.10411266;0.10707963;0.0;3.0845999867762846E-37;2.73066598627001E-39;1.129063;1.06337;1.174146;0.996241;0.9915746;0.9974379;1.033084;1.000127;1.09223
rxjava;;io.reactivex.FlattenJustPerf.flowable;times=1000000;0.021248805237000117;0.02196615276199999;0.021136073529000175;0.021792502351999653;0.010955032401877455;0.07547051877659;0.021310689435390374;0.03353489472611971;0.15408044;0.06110295;0.16754616;1.9958745938250185E-79;7.244310470872938E-14;1.4384099120564892E-93;1.035377;1.006555;1.0717;0.9916299;0.9901474;0.998097;1.026654;1.009188;1.047567
rxjava;;io.reactivex.parallel.ParallelPerf.flatMap;compute=10000&count=10000&parallelism=4;0.29519044949000284;0.29730668759000184;0.2997823262499999;0.2968482238999978;0.006155460875268694;0.010507180573773311;0.01732474631514207;0.011077649332312351;0.22408189;0.4628987;0.20100139;8.277200504266957E-166;0.0;8.322746887661139E-134;1.008254;1.00526;1.010058;1.018156;1.012366;1.023961;1.007094;1.003043;1.009388
rxjava;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observablePlain;count=1000000;0.07363057277399296;0.07967615152999588;0.07359232591799195;0.07654156443399375;0.01919829900933975;0.1301645078031758;0.021657266716977815;0.07217897554389899;0.54424;0.0598532;0.36872876;0.0;2.2962658235829787E-13;0.0;1.0642;1.018432;1.111991;1.000225;0.9928557;1.003171;1.040468;1.013029;1.076163
rxjava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=1000000&maxConcurrency=1;0.13386671648999424;0.15157807474999418;0.13473430685999507;0.14459625660999223;0.06254047415236906;0.1403767307128761;0.08626346443256806;0.1562854687799661;0.39062308;0.00580581;0.22854116;0.0;0.4770558386479318;2.1648596279692998E-172;1.102811;1.050766;1.168187;1.000257;0.9921095;1.01324;1.076291;1.019452;1.140759
rxjava;;io.reactivex.BlockingGetPerf.flowableBlockingLast;;7.358306645316591E-8;7.37135135135164E-8;7.34947937525076E-8;7.390161145030832E-8;0.022033434368721853;0.015196901664473588;0.012720098501359882;0.024301442483644443;0.015256910232891017;0.08790568698450951;0.014345497016169637;0.06180467106440985;5.2853777778995584E-27;0.07905996914339854;0.9992705;0.9988931;1.000005;0.9997092;0.9905367;1.004226;1.002636;1.000717;1.006266
rxjava;;io.reactivex.XMapYPerf.obsFlatMapMaybeAsObs0;times=10000;0.0013638967295999988;0.0013914060799999541;0.0013829466107999925;0.0013768191999999756;0.011925117503193635;0.053921519318398975;0.03955101247034956;0.03145585089576579;0.441421;0.26138042;0.16947127;0.0;7.511766456177168E-225;1.0959406943957174E-95;1.029806;1.007323;1.039241;1.016767;1.004444;1.027057;1.010487;1.006296;1.014426
rxjava;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observableConvert;count=1;9.39138655462147E-8;9.40648129625892E-8;9.360444177670684E-8;9.406654658260384E-8;0.0384300076655997;0.06597347047121788;0.05067621637429209;0.04131549637542618;0.012930317155868148;0.0045851874163030555;0.0030795999308992927;0.11334016438018646;0.5744961834739059;0.706150599753285;0.9968708;0.9938125;1.000083;1.003447;0.9999919;1.010454;0.9960709;0.9938839;0.9997516
rxjava;;io.reactivex.BinaryFlatMapPerf.singleFlatMapPublisher;times=1;1.0275817908953791E-7;1.031342940057983E-7;1.0280206144300316E-7;1.0288692084458485E-7;0.028422502923885522;0.03872577154868176;0.022020318518597707;0.02085431601398184;0.09663069301087049;0.003351740915989867;0.020006917045355514;2.700755109018339E-32;0.6815350535236746;0.014318478762202309;1.002376;0.9976941;1.007642;1.002077;1.000469;1.004553;1.01201;1.005201;1.018606
rxjava;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observablePlain;count=1000000;0.003452368486399763;0.0034540130303997558;0.0034516447231997495;0.003452388556799815;0.0017827464896837853;0.0027452475688113857;0.002141022394688617;0.002426967229425237;0.02392739;0.03326225;0.10288302;0.0033850244293438967;4.62770152714926E-5;2.1052941067934363E-36;1.000845;1.000265;1.001362;1.000004;0.999845;1.000059;1.000199;1.000075;1.000224
rxjava;;io.reactivex.xmapz.FlowableConcatMapSinglePerf.flowableDedicated;count=100000;0.009501115998399754;0.009482174447400151;0.009439774313000745;0.009464594424400175;0.00992933031407984;0.01864462813403443;0.018845357867756582;0.01561355879336593;0.06661113;0.24715309;0.21127126;3.4073020290074295E-16;2.9172017019059913E-201;1.2835267562964398E-147;1.002494;0.9943344;1.005122;0.9914699;0.9890288;0.9987253;0.9968961;0.9932064;1.000718
rxjava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=10000&maxConcurrency=8;0.0010030212096000096;0.0010099023871999878;0.0010112785408000072;0.0010047187968000076;0.022122237262051227;0.03998564931883754;0.026671017115059665;0.03310868639260534;0.10478552;0.23485553;0.05707746;1.0681358079656628E-37;6.213227906412522E-182;2.741859130927002E-12;1.007688;0.9977947;1.013376;1.011129;1.005831;1.014796;0.9949912;0.9933511;0.9969708
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10&maxConcurrency=128&work=1;3.405073920000009E-5;3.5010339901970616E-5;3.3646278400000044E-5;3.455938240000028E-5;0.07238663262639558;0.06704622863005269;0.14779996069016743;0.058165709607507034;0.14661423427028109;0.13771978;0.1303950195019502;4.409004166299714E-72;7.904284934028706E-64;2.092382284315001E-57;1.012069;1.004942;1.017822;0.9745386;0.9387234;1.007183;1.016588;0.9933789;1.03174
rxjava;;io.reactivex.OperatorMergePerf.mergeTwoAsyncStreamsOfN;size=1000;3.6882862079999927E-4;3.106262212442493E-4;3.5376514291429224E-4;3.091446936693677E-4;0.07654996521142321;0.13143150632896047;0.12472758804006133;0.1310600484765344;0.31788053610722145;0.07972252225222522;0.3238769266004416;0.0;1.61504885623903E-22;0.0;0.8562449;0.7986014;0.893764;0.9454149;0.9225566;0.9650521;0.8353791;0.7962596;0.8634263
rxjava;;io.reactivex.TakeUntilPerf.flowable;;1.3321814399999957E-5;1.2261493999999929E-5;1.3278039803980367E-5;1.3175244324432398E-5;0.06185274262551801;0.23354915306377494;0.06398243684290521;0.10605276066931922;0.17743448;0.003791189118911891;0.03681538270838785;1.0529262827604914E-104;0.6424323037653858;6.525467574387943E-6;0.9253162;0.8195372;0.9790649;1.005368;0.9915877;1.011886;0.9763492;0.9671662;0.9974614
rxjava;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observableDedicated;count=100000;0.011210642083999753;0.011143802447000061;0.011182402429999941;0.011232385660999766;0.043312390392816084;0.017348912485690596;0.007244290236617551;0.05816883213938735;0.30795527;0.12491511;0.08226963;2.7444845440836E-311;7.820117512140892E-53;7.077037786571882E-24;0.999323;0.9871707;1.01183;1.000929;0.9866482;1.021005;1.003183;1.00155;1.006756
rxjava;;io.reactivex.xmapz.FlowableSwitchMapCompletablePerf.flowableDedicated;count=10000;2.796341247999852E-4;2.803591915149016E-4;2.7884599619884494E-4;2.7899622399998625E-4;0.023746823548593747;0.024078456907646175;0.02033950693647366;0.03174565625371875;0.15310663398038823;0.025458747624287285;0.0437967;1.9960162704677163E-78;0.0018224646143081577;8.1469147196802E-8;1.008489;1.005832;1.009083;0.9974677;0.9965417;1.001627;1.008633;1.004466;1.010061
rxjava;;io.reactivex.BinaryFlatMapPerf.maybeFlatMapHidePublisher;times=1000;8.485878400000206E-6;8.516131200000167E-6;8.460278027802815E-6;8.439478400000087E-6;0.027237996751594787;0.04500938712249147;0.013658625601833134;0.01099394083740505;0.11411972;0.3166989898989899;0.28658503;2.1718550064838315E-44;0.0;7.111177403813755E-270;1.004267;0.9977451;1.018182;0.9928857;0.9901803;0.9986603;0.9943604;0.985956;1.000189
rxjava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowableConvert;count=1000000;0.11341312602000121;0.12177821839000062;0.11443284264000199;0.12182025248000054;0.024589694496747513;0.113313057504324;0.05730015779883695;0.12155057098772969;0.22678602;0.00323656;0.38860094;8.743385344559228E-170;0.6918202064909019;0.0;1.075653;1.033397;1.120687;1.007476;0.9934681;1.027048;1.076317;1.02771;1.133356
rxjava;;io.reactivex.xmapz.FlowableConcatMapCompletablePerf.flowableConvert;count=1;9.143077230892406E-8;9.199239163079407E-8;9.082174652396056E-8;9.175625375225192E-8;0.03404413529604423;0.05005065849525481;0.02705715269788648;0.04532475982032835;0.0033872493836858;0.10441435752054147;0.003100859915589137;0.6783720516024359;1.9749392609860436E-37;0.7042031755162448;1.005131;1.001375;1.015845;0.9941811;0.9923621;0.9987998;1.014713;1.006223;1.021123
rxjava;;io.reactivex.xmapz.FlowableConcatMapCompletablePerf.flowableDedicated;count=10;8.846290629062761E-7;8.867849784978394E-7;8.908827882788164E-7;8.910931186237074E-7;0.013688933781922048;0.016859276948949377;0.016603858546595955;0.017702506910781596;0.05796584258885935;0.13008192508419758;0.007301870497136338;1.2584077845121847E-12;3.890943345389964E-57;0.37123699114512676;1.007257;1.003636;1.012255;1.003142;1.002728;1.00381;1.012706;1.007352;1.020296
rxjava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observablePlain;count=10000;3.8655667200002814E-4;3.7743232000004765E-4;3.8645155840002577E-4;3.8699750400002594E-4;0.08441951703532213;0.025005588876916503;0.08816025774825728;0.05967990871197339;0.31910109;0.00224503;0.01576316;0.0;0.7833530973343443;0.05354037568723309;0.9750005;0.9412058;0.9994678;1.004532;0.9994051;1.006621;0.9914494;0.9848034;0.9991815
rxjava;;io.reactivex.XMapYPerf.obsFlatMapMaybe0;times=1;2.422732819845954E-7;2.458503251625815E-7;2.4325755151030154E-7;2.4483990394236643E-7;0.03904731986471686;0.08589346150564552;0.05033019947574086;0.07394309412769048;0.0554282142571736;0.0035771783745565757;0.026087444003863557;1.1447771148724658E-11;0.661351948660588;0.001401959000954608;1.011806;0.9979955;1.029412;0.999267;0.9904999;1.00268;1.017579;1.010497;1.019226
rxjava;;io.reactivex.CallableAsyncPerf.pipelineCompletable;;1.7163521599999993E-5;1.7519732800000056E-5;1.7077905600000137E-5;1.723007520000001E-5;0.027692192802772;0.041631097360504986;0.021976522695878933;0.06183276105174889;0.26232402;0.07616974;0.11870955;1.83930565216754E-226;1.0726167884795519E-20;6.906198096290993E-48;1.023926;1.019146;1.026719;0.9950151;0.9939175;1.000458;1.013217;0.9925772;1.021096
rxjava;;io.reactivex.xmapz.FlowableConcatMapCompletablePerf.flowableConvert;count=1000000;0.08964474157900403;0.09225717631200278;0.08930078171600166;0.08999569969800297;0.015752784004851715;0.06653622533716226;0.014021810909798309;0.03949634926969283;0.25335526;0.22910148;0.02240991;2.2058733351054246E-211;3.1562885022911257E-173;0.006058956251917092;1.037968;1.013146;1.054436;0.9961265;0.9959523;0.997075;1.004617;0.9902713;1.022433
rxjava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableConvert;count=1000000;0.06278075564300316;0.06632629273900237;0.06334171770500299;0.0656746941570031;0.024713930633189843;0.10359418968672823;0.04771227625913782;0.09497402375269316;0.30571629;0.03702829;0.23407306;8.25659301113511E-307;5.762874813184166E-6;9.768923232842207E-181;1.04277;1.006654;1.08717;1.009551;0.994868;1.027092;1.036023;1.01874;1.06863
rxjava;;io.reactivex.XMapYPerf.obsFlatMapSingleAsObs1;times=100000;0.017510881531000198;0.017330484612000718;0.017314575721000678;0.017505887676000306;0.03591407020229951;0.0155749994663725;0.007092722869800658;0.03011771586000202;0.3085686;0.30531789;0.02503141;1.606951517117E-312;5.1315509844485156E-306;0.002172101391348989;0.9846;0.9722049;0.9923577;0.9845899;0.967518;0.9948138;0.9926509;0.9841701;0.9981969
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1&maxConcurrency=8&work=10;5.215979243154562E-5;5.525615730337071E-5;5.1083261620186024E-5;5.63332960000002E-5;0.05825030707805384;0.16299746258349992;0.18748397045259002;0.09002540520950325;0.11585339932209282;0.03684445732763588;0.1671509643003693;4.5112259931196597E-45;8.188788003224755E-6;5.6725831713933874E-92;1.079687;1.033776;1.109924;0.9938557;0.9416252;1.013408;1.056223;1.029562;1.076187
rxjava;;io.reactivex.XMapYPerf.flowFlatMapSingleAsFlow1;times=100000;0.018388441911000045;0.018361582177999585;0.01833398191999978;0.01845271953699979;0.014216398961730378;0.03142240684859327;0.021128734904929773;0.016087021308299865;0.12059384;0.10503864;2.2237E-4;2.311024684504601E-49;7.154957046545861E-38;0.9782731209163038;0.9878675;0.984603;0.9982069;0.9981097;0.9912194;1.001297;0.9998976;0.9992374;1.001274
rxjava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowableDedicated;count=10;5.714424769907967E-7;5.872980086060231E-7;5.591246121509399E-7;5.756291403982794E-7;0.13058379097526326;0.15146873998929028;0.011731550028990961;0.12649572531520167;0.216549623952453;0.03515113381955725;0.003028057797167714;6.711316268061618E-155;1.6803743095202055E-5;0.7108455502699629;1.044161;1.00844;1.074411;0.9726514;0.9017902;1.007813;0.9903952;0.9787689;1.003161
rxjava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=100000&maxConcurrency=8;0.009318612993399956;0.009448587260999829;0.009310189984200011;0.009362214099199915;0.06074052431603115;0.05082729444721318;0.04562959678034759;0.03386160268520297;0.28548171;0.01908519;0.21694315;8.116565422252411E-268;0.019418892640819033;1.535566586081394E-155;1.010886;0.9967093;1.027045;0.998231;0.9887922;0.9988778;0.9917898;0.9756512;1.003515
rxjava;;io.reactivex.BinaryFlatMapPerf.completableFlattenAsObservable;times=1000;7.816369600000073E-6;7.897634399999935E-6;7.883189599999972E-6;7.847849600000039E-6;0.029430235662694048;0.019013041113011248;0.014790160202743617;0.022419375198951375;0.22848488;0.28968553;0.05556484648464847;2.626106239479216E-172;1.0661652024014861E-275;1.0109430644262388E-11;1.011806;1.006408;1.014175;1.013246;1.00781;1.016031;1.00259;1.000371;1.003097
rxjava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowableDedicated;count=10000;6.223368191999686E-4;6.017918655865363E-4;6.19966259199971E-4;5.906742271999656E-4;0.07160426175013974;0.08324327463065435;0.0812137039842527;0.05535762416995427;0.43944475447544756;0.05655165;0.6045089;0.0;4.330251941978643E-12;0.0;0.9521804;0.9362454;0.9797606;0.9841989;0.981194;0.9876561;0.9448918;0.934862;0.9740445
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100&maxConcurrency=1&work=100;0.005804057292799996;0.0057381602304;0.0058006257358150645;0.005788323737599998;0.04196907114309325;0.07128153973741497;0.06999094049325508;0.06355678798342602;0.08335175;0.010215410787551286;0.06421613161316132;1.821993189200358E-24;0.2109794032871909;3.707388088219181E-15;0.9979398;0.9844435;1.005921;1.000817;0.9845889;1.010834;1.002016;0.9931117;1.013705
rxjava;;io.reactivex.ObservableFlatMapPerf.flatMapXRange;count=100000;0.019797500911999347;0.019793185551999427;0.0197957676279994;0.019798998474999368;0.006319385054629064;0.009302064734003754;0.012563577895294033;0.006366232605352704;0.02644407;0.04520605;0.03451566;0.0012009982089939632;3.086649946961772E-8;2.366361771386197E-5;0.9986257;0.9972334;0.9997773;1.002642;0.9981857;1.010643;0.999206;0.9986254;0.9997115
rxjava;;io.reactivex.xmapz.ObservableSwitchMapSinglePerf.observableConvert;count=10000;0.0012360136704000532;0.0012436596736000443;0.0012428056576000682;0.0012489738232000442;0.012489442465075187;0.016054566557246398;0.013416771849717356;0.02302778820968919;0.08977239;0.18327649;0.02879738;4.059217086811727E-28;1.3960096200266909E-111;4.2052512775256774E-4;1.004033;1.001666;1.006243;1.001999;0.9995645;1.004342;1.00509;1.002573;1.008555
rxjava;;io.reactivex.XMapYPerf.flowFlatMapCompletable0;times=1000;9.068851845184639E-5;9.265456465646766E-5;9.188372074415036E-5;9.077144320000137E-5;0.028732451397189107;0.018749129191737667;0.017942629165892583;0.03291329349295173;0.5178959640138431;0.36859209025523476;0.004818151815181518;0.0;0.0;0.5551429384395803;1.014278;1.008292;1.025773;1.005229;1.002541;1.013348;0.9987803;0.9966748;1.002718
