project;commit;benchmark;params;threshold;f2;f3;f4;f5;reachedForks;reachedF1;reachedF2;reachedF3;reachedF4;reachedF5
rxjava;;io.reactivex.XMapYPerf.obsFlatMapIterable0;times=100000;0.99;0.0;0.9907085693321809;0.8929914851614701;0.9804377452282759;3;19;21;15;17;19
rxjava;;io.reactivex.BinaryFlatMapPerf.completableFlattenAsObservable;times=1;0.99;0.14448210947329546;0.9054745725311644;0.9529596733041822;0.9372762753396962;2147483647;37;23;2147483647;2147483647;31
rxjava;;io.reactivex.xmapz.ObservableSwitchMapSinglePerf.observablePlain;count=100;0.99;0.9920734133340988;0.9925632790874943;0.9927871406687587;0.9962022742863844;2;12;12;11;10;10
rxjava;;io.reactivex.xmapz.FlowableSwitchMapCompletablePerf.flowableConvert;count=10;0.99;0.9746804091624931;0.9918487222996479;0.9893640202021786;0.9928468422363481;3;26;15;13;14;23
rxjava;;io.reactivex.xmapz.FlowableFlatMapSinglePerf.flowableConvert;count=1000000;0.99;0.862092810901737;0.5868451332968976;0.9755589151999573;0.8876751904415677;2147483647;31;23;39;24;23
rxjava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observablePlain;count=1;0.99;0.7445159695138193;0.9958703002676461;0.9821988278697965;0.7079756167222031;3;9;34;19;10;21
rxjava;;io.reactivex.XMapYPerf.flowFlatMapSingle1;times=1;0.99;0.9064760614601609;0.9485836240755237;0.9623059059850244;0.9655777574213051;2147483647;12;15;21;42;23
rxjava;;io.reactivex.xmapz.FlowableConcatMapSinglePerf.flowableConvert;count=1;0.99;0.36813701943740984;0.9367144207922311;0.9603682602588564;0.9643751329582365;2147483647;26;32;28;19;25
rxjava;;io.reactivex.xmapz.FlowableFlatMapMaybePerf.flowableConvert;count=100000;0.99;0.6392265009918678;0.9427718280864417;0.547841188109844;0.5943467445516254;2147483647;25;22;19;17;15
rxjava;;io.reactivex.xmapz.ObservableSwitchMapSinglePerf.observableConvert;count=1000000;0.99;0.5260407909405286;0.7618025768954061;0.9482856671392718;0.8362191609688845;2147483647;2147483647;37;17;21;23
rxjava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=10000&count=10000&parallelism=1;0.99;0.9396682101875302;0.9882671591677947;0.949270266453924;0.982888095146524;2147483647;20;18;25;22;2147483647
rxjava;;io.reactivex.XMapYPerf.flowFlatMapFlowable0;times=100;0.99;0.16262060967010664;0.9208886558602952;0.2617004897122503;0.9926792545493854;5;2147483647;28;12;23;14
rxjava;;io.reactivex.XMapYPerf.flowFlatMapIterable0;times=100;0.99;0.6641714880045587;0.9877164940858784;0.9902978918705879;0.9916204199125868;4;12;17;13;13;29
rxjava;;io.reactivex.xmapz.FlowableConcatMapCompletablePerf.flowableConvert;count=100;0.99;0.2990643116891396;0.8968969032327838;0.5841361403624405;0.9982757596667599;5;25;24;22;24;29
rxjava;;io.reactivex.XMapYPerf.obsFlatMapMaybe1;times=10000;0.99;0.45534519192074113;0.9510327186690114;0.9492807206542299;0.8570757774444195;2147483647;28;17;35;22;25
rxjava;;io.reactivex.xmapz.FlowableFlatMapMaybeEmptyPerf.flowablePlain;count=100000;0.99;0.08303638789871315;0.881690491914494;0.987240202245367;0.32789697751098623;2147483647;2147483647;16;30;11;28
rxjava;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observablePlain;count=100000;0.99;0.8409340606456902;0.9745193610631671;0.9715386505175015;0.9896921226581505;2147483647;19;18;17;18;17
rxjava;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observablePlain;count=10000;0.99;0.9483782421569158;0.9969458334731396;0.9972134509947144;0.9697178171814579;3;35;34;37;35;36
rxjava;;io.reactivex.xmapz.FlowableConcatMapMaybeEmptyPerf.flowablePlain;count=100;0.99;0.777359986505616;0.9930524280811823;0.9098058892603401;0.9765674808773119;3;16;11;24;2147483647;16
rxjava;;io.reactivex.xmapz.FlowableConcatMapMaybePerf.flowableConvert;count=10;0.99;0.9351467969152433;0.9743348494484674;0.988327682988728;0.9781062747921461;2147483647;10;21;12;13;8
rxjava;;io.reactivex.xmapz.FlowableConcatMapMaybeEmptyPerf.flowableDedicated;count=10000;0.99;0.738524478739882;0.911702657588002;0.9820771367869728;0.9963888178366876;5;12;8;13;10;11
rxjava;;io.reactivex.xmapz.FlowableFlatMapSinglePerf.flowablePlain;count=1000;0.99;0.2059647293381994;0.5986155477897603;0.9392053326125576;0.974190896124951;2147483647;13;14;13;12;14
rxjava;;io.reactivex.xmapz.ObservableSwitchMapSinglePerf.observablePlain;count=1000;0.99;0.8669805129541454;0.9726494887811687;0.99313318945106;0.9877875371936687;4;17;23;13;14;31
rxjava;;io.reactivex.XMapYPerf.flowFlatMapSingleAsFlow1;times=1000000;0.99;0.6847631294140153;0.7968859703938798;0.8584873688067266;0.9902008625678406;5;23;27;18;19;23
