project;commit;benchmark;params;threshold;f2;f3;f4;f5;reachedForks;reachedF1;reachedF2;reachedF3;reachedF4;reachedF5
rxjava;;io.reactivex.XMapYPerf.obsFlatMapIterable0;times=100000;0.01;0.011891262280592674;4.449092832943882E-4;0.0017755882808421983;0.003452702189030661;3;40;43;40;42;41
rxjava;;io.reactivex.BinaryFlatMapPerf.completableFlattenAsObservable;times=1;0.01;3.003920493655776E-4;0.01396486731240612;0.002094045475591305;0.007818907776037526;2;13;28;23;23;23
rxjava;;io.reactivex.xmapz.ObservableSwitchMapSinglePerf.observablePlain;count=100;0.01;0.07120729939774646;0.04556003828823055;0.02283271886671262;0.013742119679769904;2147483647;11;13;22;18;19
rxjava;;io.reactivex.xmapz.FlowableSwitchMapCompletablePerf.flowableConvert;count=10;0.01;0.05125297883432814;0.026382714888285946;0.005330493450035945;0.037926526568796054;4;19;8;19;26;8
rxjava;;io.reactivex.xmapz.FlowableFlatMapSinglePerf.flowableConvert;count=1000000;0.01;0.015073558366515555;0.010413169448401899;0.008288263466967802;0.007165040320563407;4;10;10;10;10;10
rxjava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observablePlain;count=1;0.01;0.02869000033329644;0.02478022125910026;0.00985399846742721;0.008364531313643564;4;16;18;24;25;11
rxjava;;io.reactivex.XMapYPerf.flowFlatMapSingle1;times=1;0.01;0.014199717379760446;0.09991637135933429;0.008243543169782985;1.308288913750011E-4;4;42;36;38;22;40
rxjava;;io.reactivex.xmapz.FlowableConcatMapSinglePerf.flowableConvert;count=1;0.01;0.07610608006884217;0.07448939865021575;0.04358025704748991;0.023011546715867415;2147483647;15;9;9;19;17
rxjava;;io.reactivex.xmapz.FlowableFlatMapMaybePerf.flowableConvert;count=100000;0.01;0.010461476567268604;0.0050312565626357275;0.00620690096895779;0.0016373228141998153;3;26;28;26;27;25
rxjava;;io.reactivex.xmapz.ObservableSwitchMapSinglePerf.observableConvert;count=1000000;0.01;0.012694571952790223;0.005004690132174652;0.0013220817624406828;0.0025007949939966773;3;6;9;9;8;9
rxjava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=10000&count=10000&parallelism=1;0.01;0.02118130853613514;0.008108891761362057;0.0020943449904240047;0.004224622403760814;3;5;5;5;5;5
rxjava;;io.reactivex.XMapYPerf.flowFlatMapFlowable0;times=100;0.01;0.020738248683722593;0.011175114674550124;0.014860277044649095;0.019274919583382732;2147483647;37;24;34;38;21
rxjava;;io.reactivex.XMapYPerf.flowFlatMapIterable0;times=100;0.01;0.10527733530900574;0.049983266850527536;0.00855558109151508;0.021224678093942434;4;41;34;26;33;24
rxjava;;io.reactivex.xmapz.FlowableConcatMapCompletablePerf.flowableConvert;count=100;0.01;0.0010211515019952488;0.0029438770200058764;0.03841467383472769;0.006687233058720196;2;13;15;17;14;16
