project;commit;benchmark;params;threshold;f2;f3;f4;f5;reachedForks;reachedF1;reachedF2;reachedF3;reachedF4;reachedF5
byte-buddy;;net.bytebuddy.benchmark.ClassByImplementationBenchmark.benchmarkCglib;;0.03;0.05393136572759288;0.045095882380983526;0.04342964770947677;0.03968372042251595;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647
byte-buddy;;net.bytebuddy.benchmark.TrivialClassCreationBenchmark.benchmarkCglib;;0.03;0.3425913282458582;0.2727781360881078;0.33126555154190307;0.23471289943294293;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647
byte-buddy;;net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddyWithAccessor;;0.03;0.08702413096029064;0.08341532406838016;0.07572866707980819;0.07384263715820247;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647
byte-buddy;;net.bytebuddy.benchmark.SuperClassInvocationBenchmark.benchmarkJavassist;;0.03;0.12964263714923122;0.15555412467064736;0.1617962402432415;0.15470964695891967;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647
byte-buddy;;net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddyWithProxyAndReusedDelegator;;0.03;0.01747654444680328;0.014721459116991005;0.042509717473237764;0.05779527718452986;2;2147483647;2147483647;2147483647;2147483647;2147483647
byte-buddy;;net.bytebuddy.benchmark.SuperClassInvocationBenchmark.benchmarkByteBuddySpecialized;;0.03;0.027011494009528993;0.05421871256886967;0.054559409187596726;0.044482716219050894;2;2147483647;2147483647;41;2147483647;31
byte-buddy;;net.bytebuddy.benchmark.TrivialClassCreationBenchmark.benchmarkJdkProxy;;0.03;0.03679224057946776;0.048809702156865996;0.042081527574172495;0.0446575780420672;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647
byte-buddy;;net.bytebuddy.benchmark.TrivialClassCreationBenchmark.benchmarkByteBuddy;;0.03;0.04855728935817089;0.041856053420343715;0.03427833806180846;0.026310065754449833;5;2147483647;2147483647;2147483647;2147483647;2147483647
byte-buddy;;net.bytebuddy.benchmark.ClassByImplementationBenchmark.benchmarkByteBuddyWithTypePool;;0.03;0.08538150873039131;0.1075337520034117;0.10908899218476144;0.07861758995801117;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647
byte-buddy;;net.bytebuddy.benchmark.ClassByImplementationBenchmark.baseline;;0.03;0.018294926468106213;0.029823963153800412;0.5789517588881972;0.5201965372550253;2;9;14;28;2147483647;22
byte-buddy;;net.bytebuddy.benchmark.TrivialClassCreationBenchmark.benchmarkJavassist;;0.03;0.11405134600404147;0.10721673677794455;0.08019256510939655;0.06916649487591701;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647
byte-buddy;;net.bytebuddy.benchmark.SuperClassInvocationBenchmark.baseline;;0.03;0.06011208956424065;0.05506263534354088;0.1610519440621974;0.23130295883094368;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647
byte-buddy;;net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkCglib;;0.03;0.010099940380934572;0.011232947891602908;0.011757598744083577;0.0071901242161558875;2;2147483647;2147483647;2147483647;2147483647;2147483647
byte-buddy;;net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddyWithPrefixAndReusedDelegatorWithTypePool;;0.03;0.08460883988172545;0.06664149233289401;0.05217125876502911;0.04827090631638394;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647
byte-buddy;;net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddyWithProxyWithTypePool;;0.03;0.14421252054217806;0.09667429430586015;0.1430866301668462;0.10463466363962241;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647
byte-buddy;;net.bytebuddy.benchmark.ClassByImplementationBenchmark.benchmarkJavassist;;0.03;0.18469285542287814;0.09570103640013056;0.07980199801718751;0.09951924257681057;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647
byte-buddy;;net.bytebuddy.benchmark.SuperClassInvocationBenchmark.benchmarkByteBuddyWithPrefix;;0.03;0.06313300925173457;0.03945039477409044;0.0342753216092289;0.029568203342539356;5;2147483647;2147483647;26;2147483647;2147483647
byte-buddy;;net.bytebuddy.benchmark.ClassByImplementationBenchmark.benchmarkByteBuddy;;0.03;0.10782911380591768;0.10613216216295072;0.099912671114594;0.09324836214554773;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647
byte-buddy;;net.bytebuddy.benchmark.SuperClassInvocationBenchmark.benchmarkByteBuddyWithProxy;;0.03;0.028276701310127876;0.1541383576924904;0.07761033142987298;0.06926818393387853;2;2147483647;2147483647;2147483647;2147483647;2147483647
byte-buddy;;net.bytebuddy.benchmark.ClassByExtensionBenchmark.baseline;;0.03;0.04325857599051405;0.04071169777236493;0.050126469798393455;0.03693002785841396;2147483647;35;44;16;44;10
byte-buddy;;net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddyWithProxy;;0.03;0.029595656477017035;0.05382499022123058;0.04892668237995558;0.0424868642775607;2;2147483647;2147483647;2147483647;2147483647;2147483647
byte-buddy;;net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddyWithPrefixWithTypePool;;0.03;0.11239945147253495;0.09859523220244315;0.07415197237223528;0.0646682278541201;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647
byte-buddy;;net.bytebuddy.benchmark.StubInvocationBenchmark.baseline;;0.03;0.0011821996508364612;0.001710567159549065;0.005324220058975668;0.014564845866341622;2;46;7;9;5;9
byte-buddy;;net.bytebuddy.benchmark.StubInvocationBenchmark.benchmarkJdkProxy;;0.03;0.07095617925607949;0.06104713704678868;0.06435715149460028;0.06115797397901936;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647
byte-buddy;;net.bytebuddy.benchmark.SuperClassInvocationBenchmark.benchmarkCglib;;0.03;0.03013616681859614;0.03077570640553344;0.08743540854764555;0.06309434718486481;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647
byte-buddy;;net.bytebuddy.benchmark.StubInvocationBenchmark.benchmarkByteBuddy;;0.03;0.009535952267322064;0.006294663924779658;0.0012863806719556469;0.008473362507435451;2;7;8;5;9;10
byte-buddy;;net.bytebuddy.benchmark.TrivialClassCreationBenchmark.baseline;;0.03;0.059309287996462186;0.0623396224181632;0.056834834203096714;0.04317589520109837;2147483647;7;13;2147483647;5;5
byte-buddy;;net.bytebuddy.benchmark.SuperClassInvocationBenchmark.benchmarkByteBuddyWithAccessor;;0.03;0.09481114555729672;0.13938553938553938;0.13015376041511384;0.10963097002070415;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647
byte-buddy;;net.bytebuddy.benchmark.StubInvocationBenchmark.benchmarkCglib;;0.03;0.005773288561600381;0.02179071091821067;0.018273493655649013;0.014368970142760139;2;38;15;12;11;22
byte-buddy;;net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddyWithPrefix;;0.03;0.1287742283653112;0.09896741603807876;0.10080912167663185;0.07749754015866687;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647
byte-buddy;;net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddyWithAccessorWithTypePool;;0.03;0.0847562715376542;0.10998929433425345;0.09766747285211096;0.06955933256168165;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647
byte-buddy;;net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkJavassist;;0.03;0.017490511795325688;0.02420542777021329;0.021416402216202883;0.018844469858881767;2;2147483647;2147483647;2147483647;2147483647;2147483647
byte-buddy;;net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddyWithAccessorAndReusedDelegatorWithTypePool;;0.03;0.13239110595108533;0.1360155080769124;0.09204757527645459;0.06965978868510683;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647
byte-buddy;;net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddyWithPrefixAndReusedDelegator;;0.03;0.06263321571529988;0.06475453798038365;0.08647877500135345;0.07579305645124561;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647
byte-buddy;;net.bytebuddy.benchmark.StubInvocationBenchmark.benchmarkJavassist;;0.03;0.03340392344835972;0.032637908243655395;0.04783004719526863;0.034104209125998694;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647
byte-buddy;;net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddyWithProxyAndReusedDelegatorWithTypePool;;0.03;0.03740638906120463;0.04098515730714424;0.03075753721275024;0.037045189217764916;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647
