project;commit;benchmark;params;meanDefault;meanCov;meanCi;meanKld;ciPercentageDefault;ciPercentageCov;ciPercentageCi;ciPercentageKld;effectSizeCov;effectSizeCi;effectSizeKld;wilcoxonCov;wilcoxonCi;wilcoxonKld;ratioMeanCov;ratioLowerCov;ratioUpperCov;ratioMeanCi;ratioLowerCi;ratioUpperCi;ratioMeanKld;ratioLowerKld;ratioUpperKld
byte-buddy;;net.bytebuddy.benchmark.TrivialClassCreationBenchmark.baseline;;3.347879575915013E-8;3.420402040204006E-8;3.346274627462563E-8;3.350395039503781E-8;0.05546294703031345;0.05696639253001004;0.05831617070634706;0.056736110468288144;0.30846131222444106;0.006320776106416403;0.0014289828982898289;2.939613858155E-312;0.4388974423814991;0.8610755502411563;1.009261;0.9958897;1.030576;0.9935137;0.9869465;1.000219;1.005733;1.000186;1.010279
byte-buddy;;net.bytebuddy.benchmark.SuperClassInvocationBenchmark.benchmarkByteBuddyWithAccessor;;2.9682477734413694E-8;3.1746922845992514E-8;2.9624198717948443E-8;2.959513318646068E-8;0.11896999324729819;0.09092127564583183;0.14622376898003228;0.135552952017908;0.5346368295893786;0.004586824559242752;0.004208413038884754;0.0;0.5745032334680887;0.606437444285846;1.044885;1.026456;1.07483;0.9967424;0.9936338;1.005607;0.9714245;0.9661515;0.9939046
byte-buddy;;net.bytebuddy.benchmark.StubInvocationBenchmark.benchmarkCglib;;5.8023209283708484E-9;5.7651295388611526E-9;5.7664532906576384E-9;5.789878987898306E-9;0.017538334112673012;0.005593559978487948;0.008417196685828495;0.01600671335046775;0.03894968010210986;0.037821439838187726;0.008515174382011116;1.847865089988437E-6;3.6328786530734203E-6;0.29704680484415147;0.9917034;0.9855274;0.9958089;0.9924293;0.9900617;0.9954102;0.9997844;0.9987274;1.000456
byte-buddy;;net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddyWithPrefix;;8.755445809161882E-4;9.858960544217653E-4;8.844234213106594E-4;9.274101114557349E-4;0.04223100587918339;0.10706872004488889;0.06851050346512387;0.08286115863360814;0.6660297145463506;0.041906840597734356;0.2099477324179193;0.0;2.8745421238215477E-7;9.489462508576991E-146;1.127836;1.096566;1.164036;1.028415;1.012558;1.050526;1.063122;1.05345;1.075069
byte-buddy;;net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddyWithAccessorWithTypePool;;0.00355108485259684;0.004016493486137509;0.003596464948600002;0.003863286322864571;0.05301386077589526;0.11013601270376452;0.0709214543955941;0.10583698904756979;0.4779243979443402;0.035814009806864805;0.4276006531572368;0.0;1.1575960709943412E-5;0.0;1.15909;1.108389;1.197848;1.0068;0.9931468;1.023595;1.094355;1.058578;1.123567
byte-buddy;;net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkJavassist;;7.907265703422025E-4;8.251288360836051E-4;7.942132325232493E-4;7.981933509403702E-4;0.021074673749236713;0.10094151056127308;0.016149120233367606;0.03308318546066631;0.12701003940698252;0.11156342770558825;0.07268054795705176;1.533072317725617E-54;1.7372617561233202E-42;5.620649112204816E-19;1.06541;1.016766;1.135379;1.004198;1.003975;1.004597;1.008225;1.001659;1.019607
byte-buddy;;net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddyWithAccessorAndReusedDelegatorWithTypePool;;0.003677918353870782;0.003974496945472777;0.003926234998099424;0.0037456274972491807;0.07127134925084994;0.1572033238522386;0.09736985090575016;0.09392641178204611;0.19030959768742142;0.3183117067546749;0.043122549648759785;4.094208884281397E-120;0.0;1.288403819157645E-7;1.054763;1.027751;1.130928;1.069342;1.042589;1.077662;1.024064;1.00178;1.041038
byte-buddy;;net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddyWithPrefixAndReusedDelegator;;8.771101238123864E-4;9.877095096528924E-4;8.980259707824787E-4;9.259680288057694E-4;0.036417330424728;0.10723112087284167;0.06537775825109805;0.08478789828231921;0.6049098657990236;0.13305671171479766;0.2530100379511846;0.0;1.1104110522106756E-59;8.807239429698287E-211;1.112638;1.089224;1.130327;1.015046;1.008124;1.020585;1.054502;1.03018;1.072555
byte-buddy;;net.bytebuddy.benchmark.StubInvocationBenchmark.benchmarkJavassist;;1.518606746071533E-8;1.5246144602444087E-8;1.523817145143611E-8;1.5547573786894052E-8;0.031858658620195074;0.03746650330544391;0.036700020784854445;0.0622458552889354;0.010615973362607561;0.013141015670730645;0.010787763303304644;0.19380480233004604;0.10763472537866092;0.1865582708101302;1.000287;0.9929445;1.012756;1.000741;0.9941079;1.007394;1.038624;1.015616;1.068259
byte-buddy;;net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddyWithProxyAndReusedDelegatorWithTypePool;;0.0061559208519406895;0.00665843726153537;0.00611892548053236;0.006254407996398074;0.036713055885819273;0.08380370352116774;0.0355605853120438;0.06324622559451214;0.5230850122052625;0.019141657263445865;0.1825455562048438;0.0;0.019101513416716006;1.2252306635640548E-110;1.092987;1.0727;1.128258;0.9924671;0.9890366;0.9965257;1.029959;1.011548;1.057919
byte-buddy;;net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddySpecialized;;7.603524193258003E-4;8.565658101810195E-4;7.764500230069076E-4;7.791044288857779E-4;0.06486239721710439;0.10876602535661258;0.20708749151658662;0.0824713448448127;0.5830584458866013;0.04597728223138343;0.17627241448289657;0.0;1.801484574863011E-8;2.366619532956483E-103;1.109287;1.08313;1.119473;1.010089;0.9843242;1.075267;1.020462;1.001357;1.039464
byte-buddy;;net.bytebuddy.benchmark.ClassByImplementationBenchmark.benchmarkJdkProxy;;0.001162980665665973;0.0011564130865432773;0.0011582822343640603;0.0011636568373023857;0.020203546005551305;0.03488264594196451;0.029507602561226053;0.04161880182495985;0.060466668839273034;0.03218534371037611;0.013123171551755465;1.3292425874858586E-13;8.134416493035763E-5;0.10810451177547131;0.9925902;0.9866123;0.9966933;0.9956001;0.9864638;0.9982622;1.005135;0.9953621;1.015081
byte-buddy;;net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddyWithAccessorAndReusedDelegator;;0.002304742156278137;0.0024427037400440114;0.0023341089808904406;0.002577241397638568;0.05072501604170546;0.06730226043351409;0.08890288351006617;0.18947654219492646;0.3077805062226931;0.03335835001042292;0.36142766091827966;9.0994599013215E-311;4.418644963438828E-5;0.0;1.050477;1.041471;1.053209;1.016722;0.9952767;1.028404;1.137761;1.064015;1.209259
