project;commit;benchmark;params;effectSize5;effectSize10;effectSize15;effectSize20;effectSize25;wilcoxon5;wilcoxon10;wilcoxon15;wilcoxon20;wilcoxon25;ciRatio5;ciRatio10;ciRatio15;ciRatio20;ciRatio25
log4j2;;org.apache.logging.log4j.perf.jmh.VarargsBenchmark.individualParams;;0.0042416727019106235;0.007008264132066033;0.006362563157954252;0.007795796277814843;0.009852390434489025;0.6034959240092397;0.3907794026511793;0.4359232923193982;0.33978246315300553;0.227665249801431;0.0;0.0;1.2040000000002049E-4;0.0;0.0
log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.log4j1File;;0.010148670229733881;0.01043997562677125;0.013985900156288521;0.0025291747471114507;0.004727003924940682;0.21946680903516935;0.2066708484744325;0.09053490616993809;0.7597092110615429;0.5675063284467541;0.003435000000000077;0.008599000000000023;0.006723999999999952;0.0;0.016987000000000085
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput10Params;;0.008035793579357936;0.011884368436843684;3.0554055405540554E-4;0.0031695169516951695;2.8203640446052805E-4;0.32505135858523027;0.14554219114151556;0.9701508823552595;0.6978935229055934;0.9724468065168235;0.001398999999999928;0.007409999999999917;0.0;0.0034609999999999363;0.0017300000000000093
log4j2;;org.apache.logging.log4j.perf.jmh.LoggerConfigBenchmark.logWithCountersNoLocks;;0.06089971434763429;0.026272534690993415;0.02100304091227368;0.0075905671701510455;0.014636353691221411;8.8276015253418E-14;0.0012943365434144231;0.010108970698697387;0.3526000636489989;0.07309751438873174;0.001718699999999962;0.0;0.0;1.3220000000002674E-4;0.002343800000000007
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughputSimple;configFileName=perf5AsyncApndNoLoc-noOpAppender.xml;0.02761579004068056;0.0026184348412222266;0.011666129236594923;0.01842514320894624;0.0028529573244193245;8.018279351921899E-4;0.7505383077928294;0.15703154891689142;0.025278567110628394;0.7290447649438018;0.00954900000000003;0.008882700000000021;0.0;0.020648999999999917;0.0
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=50&threadContextMapAlias=CopyOpenHash;0.04924858960903739;0.030993672195968852;0.03386439788821777;0.02049103549056601;0.008422209490961676;1.7143336119330278E-9;1.508502187591901E-4;3.4565761637588974E-5;0.012204494006516561;0.30298155660158543;0.00863299999999989;0.03022799999999992;0.02522599999999997;0.008426000000000045;0.004650999999999961
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput11Params;configFileName=perf5AsyncApndXferQNoLoc-noOpAppender.xml;0.011046739237380084;0.007683566636491632;0.004008271614240132;0.00196516301295096;0.005935590558455725;0.1761060320263137;0.3467200775883367;0.6235154320800139;0.8098153252912134;0.46729597179039795;0.015169999999999906;0.011341999999999963;0.0071470000000000145;0.018686999999999898;0.017490999999999923
log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.complexLog4j2ExtendedThrowableAsync;;0.1815380797857719;0.14259955554423104;0.13246516170768993;0.06281531424123707;0.0304961682405488;1.722400641948746E-109;2.7595250166950677E-68;3.5031747217334294E-59;1.4450011555324187E-14;1.8799207773748333E-4;0.01000690000000004;0.006576499999999985;0.0053242999999999485;0.0;0.004934999999999912
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=500&threadContextMapAlias=Default;0.007117315173105321;0.019489677355414375;0.008483303001807344;2.422203502008522E-4;7.300068132030862E-4;0.38372287644875436;0.01705611270826054;0.29908824607614604;0.9763525145964321;0.9288062714429285;0.0;0.0;0.0;0.0;1.5000000000098268E-5
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.cachedThrdLocalCustomFormat;;0.01607992401722117;0.01648734493797519;0.00494334561189949;0.015419197679071628;0.009544648274517412;0.048954637707598;0.04348444945346276;0.5449612425226276;0.05899612397178895;0.24253112307635494;1.40000000000029E-4;0.0;0.0;0.0;0.0
log4j2;;org.apache.logging.log4j.perf.jmh.TextEncoderHelperBenchmark.encodeMCD;;0.00344651527716286;9.790637229844675E-4;2.6718410101793486E-4;0.0030618854148265913;0.0025873166271445066;0.6730986793208795;0.90459693933434;0.9739089980162304;0.7077629696781684;0.7514426813186782;0.0;3.9999999999995595E-4;0.0;0.0;0.0
log4j2;;org.apache.logging.log4j.perf.jmh.ConcurrentAsyncLoggerToFileBenchmark.concurrentLoggingThreads;asyncLoggerType=ASYNC_CONFIG&queueFullPolicy=ENQUEUE_UNSYNCHRONIZED;0.027961698046245174;0.0026740966935328105;0.010174599117505161;0.0011769045475742716;0.002523177007803583;8.961981055603373E-4;0.7505789669312894;0.2263079249663682;0.8886593358691034;0.7643832731770763;0.0;0.0;0.0;0.0;0.0021720000000000628
log4j2;;org.apache.logging.log4j.perf.jmh.TextEncoderHelperBenchmark.byteArrayMCD;;0.05539759713681459;0.03583230984411811;0.007388301444351058;0.01332808278513863;8.069638332252164E-4;1.1873834885080226E-11;1.15152944093471E-5;0.3658416839752391;0.10273472085830304;0.9213144548434271;0.0029639999999999667;0.0020899999999999253;0.0;0.0;0.004816500000000001
log4j2;;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.slf4jDebugStringConcatenation;;0.011811863901048688;0.005716274148171247;0.002054274405965927;0.0075789238363343945;0.007337865878949247;0.1484718086913036;0.48430386903145084;0.8015380815071466;0.3536884422499833;0.369219092131599;0.0;0.0;0.002610000000000001;0.0019610000000001016;0.0020480000000000498
log4j2;;org.apache.logging.log4j.perf.jmh.ConcurrentAsyncLoggerToFileBenchmark.singleLoggingThread;asyncLoggerType=ASYNC_CONTEXT&queueFullPolicy=ENQUEUE;0.016183328037602637;0.027812579975766725;0.005584350851367052;0.01597022754909373;0.014455042799411717;0.05062417635529339;7.711301404065242E-4;0.5001885019265134;0.05347224615799247;0.08095214162811054;0.0;0.0124169999999999;0.0;0.0036290000000001044;0.0015119999999999578
log4j2;;org.apache.logging.log4j.perf.jmh.MemoryHandlerJULBenchmark.throughputSimple;;0.009637179116294246;0.02532393290926191;0.0018238959863156048;0.0035892405236162563;0.006857813345060995;0.2381005398046837;0.0019363216844762202;0.8233304961094732;0.6603691727519505;0.40117245025701675;0.0;0.0;0.0;0.0011239999999999029;0.0
log4j2;;org.apache.logging.log4j.perf.jmh.UnboxBenchmark.boxDouble;;0.004072331353994469;0.038580502714276155;0.04913471344437478;0.046640732087841856;0.02473096858114869;0.6180474543468549;2.317157764459305E-6;1.7884223939041459E-9;1.126825062775821E-8;0.0024586670603265514;0.0;0.0;0.0;8.690000000000087E-5;0.0
log4j2;;org.apache.logging.log4j.perf.jmh.FormatterLoggerBenchmark.latencyStringFormatString;;0.03354388974477346;0.04036040301297555;0.009646411330361893;0.02320299994372624;0.007906873491545048;4.002310512872173E-5;7.72243087212344E-7;0.2375221021395465;0.004493310243639554;0.3329341145505781;0.0;0.007542200000000054;0.005889999999999951;0.0;0.008917000000000064
log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.getValueHashContextData;count=5&length=20;0.015605590962136517;0.0074735419131030925;0.009174527452745275;0.005184676883529937;0.002508970897089709;0.0559861551343455;0.36007264286750706;0.26118727163022704;0.5254655799877914;0.7586382038563306;0.0;0.0011584999999999512;9.415999999999869E-4;6.553000000000253E-4;0.0
log4j2;;org.apache.logging.log4j.perf.jmh.MarkerFilterBenchmark.logbackSimpleMarker;;0.0031410103166977297;0.0021160140317460457;0.005683021169603532;0.011155157271471157;0.01007154572584882;0.7005071780076876;0.7955635371791617;0.4864784983465046;0.17195500469772218;0.21749003188421856;0.0;0.0;0.0;8.590000000000542E-4;9.877999999999831E-4
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=5&threadContextMapAlias=CopySortedArray;0.04831354135413542;0.022743038380245665;0.02378018801880188;0.011325297362702864;0.009899309426791434;3.2810522747061853E-9;0.005348926355838407;0.003587540912397138;0.16546577022105835;0.22541238076944092;0.0274080000000001;0.0;2.394999999999481E-4;0.005257999999999985;0.0
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput10Params;configFileName=perf5AsyncApndDsrptrNoLoc-noOpAppender.xml;0.04746743301192805;0.0036304560549064208;0.007339261631704279;0.011809220922092209;0.01111994199419942;6.132145756565838E-9;0.6566053095045283;0.36876856978816985;0.1481054238259789;0.17324803908585895;0.0021729999999999805;0.005279900000000004;0.0;6.308999999999898E-4;9.913000000000283E-4
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=500&threadContextMapAlias=CopySortedArray;0.04542169;0.037692848569713944;0.03457723544708942;0.02699112822564513;0.021733216643328664;2.6539013839938455E-8;3.910825504789597E-6;2.2904902527827626E-5;9.481500878020166E-4;0.007777834233398986;0.007571999999999912;0.011825999999999892;0.0;0.004658999999999969;0.0061109999999999776
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=50&threadContextMapAlias=Default;0.06328556561765408;0.0363311013506072;0.02485466528313836;2.8656191135624173E-4;0.018285193528855735;9.267069904932927E-15;8.624019741654326E-6;0.0023387957520131807;0.9720076717460227;0.025143573136072406;0.01462999999999992;0.03495399999999993;0.024440000000000017;0.0;0.010585000000000067
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=5&threadContextMapAlias=NoGcSortedArray;0.015913571950982235;0.0298238650621959;0.008446569688658125;0.026350396498726607;0.014542821976508193;0.05142283023314015;2.6120278423039057E-4;0.3012097860080092;0.0012594091585125219;0.0750741432497397;0.008129500000000012;0.0;0.0;0.0;0.004733000000000098
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackBenchmark.throughput10Params;;0.0194201427461302;0.03123633375734216;0.01002631508266502;5.789250657518733E-4;0.003524349462574328;0.021631822423232756;2.2441849983720672E-4;0.23629352958235228;0.9455735061085188;0.6773173253716838;0.022081000000000017;0.04845100000000002;0.016650000000000054;0.017919999999999936;0.005551000000000084
log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putAllMap;count=5&length=20;0.007150484461983106;0.012116926070360308;0.009665532886631531;0.005343390022665515;0.0050911652177555835;0.38141505219477945;0.1379331428536421;0.2366872713798429;0.5130252291113098;0.5331667933555033;0.005818000000000101;0.014202000000000048;0.003401999999999905;0.0064189999999999525;0.0
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j1Benchmark.throughput4Params;;0.043272600894493245;0.026886080747899718;0.005509175795853514;0.021704220365388893;0.0011962864213731063;2.2482835507241335E-7;0.0013023235489934364;0.5092553799483901;0.009395807729076392;0.886180606853932;0.031915600000000044;0.011637600000000026;0.0;0.014793000000000056;0.0
log4j2;;org.apache.logging.log4j.perf.jmh.TimeFormatBenchmark.fixedFormatReuseStringBuilder;;0.1142327068257908;0.07283543693383922;0.06630222653665595;0.046208093587581336;0.03257815461578472;1.906070898029531E-44;4.775354596468728E-19;4.743409229908541E-16;1.532388531993948E-8;6.660541254823488E-5;0.002734000000000014;2.3100000000009224E-4;0.0023370000000000335;0.0;0.0
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=500&threadContextMapAlias=CopySortedArray;0.005944568913782757;0.031013815046694444;0.01211577449003152;5.431072211641768E-4;0.008596169233846769;0.46661149284630477;1.4596761597438488E-4;0.13788192504514007;0.9469730198596936;0.29246363162807876;7.029999999998982E-4;0.008134000000000086;8.980000000000654E-4;0.0019279999999999298;0.0
log4j2;;org.apache.logging.log4j.perf.jmh.Log4jLogEventBenchmark.createSerializableLogEventProxyWithoutExceptionWithLocation;;0.030401674190131928;0.004528642802248122;0.010868364687797226;1.0296468686841167E-4;0.0021335218139473034;1.9850207469422637E-4;0.5793380113972995;0.18336512894847967;0.989942783003735;0.7939604066716204;0.013015999999999917;0.007835000000000036;0.0071909999999999474;0.009454000000000073;0.008334000000000064
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=500&threadContextMapAlias=Default;0.11936575630252101;0.05551714514354306;0.04004566456645665;0.023558441688337668;0.010843424342434243;2.1744869438316446E-48;1.0552795229580544E-11;9.37482057685243E-7;0.003912997330743652;0.18418589308323585;0.0025570000000000315;0.0;0.0;0.0015005000000000157;0.0
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput3Params;configFileName=perf5AsyncApndDsrptrNoLoc-noOpAppender.xml;0.0871497799559912;0.06341478295659132;0.04972575257525753;0.03896901;0.02682766;1.3641616386805672E-26;8.093297363599821E-15;1.1302956729536151E-9;1.8187161054552655E-6;0.0010175755177012;0.0;0.0;0.0;0.006844199999999967;0.0
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=5&threadContextMapAlias=NoGcSortedArray;0.01325743603248859;0.0025759446395955603;2.759689540436063E-5;0.00575713337198674;0.010293565201018928;0.10463122498992905;0.7525053354820815;0.9973044364968907;0.4809662539228623;0.20759913417452147;0.0018635999999999653;0.0;0.007194099999999981;0.0;0.0
log4j2;;org.apache.logging.log4j.perf.jmh.ConcurrentAsyncLoggerToFileBenchmark.singleLoggingThread;asyncLoggerType=ASYNC_CONTEXT&queueFullPolicy=ENQUEUE_UNSYNCHRONIZED;0.042186531887468556;0.037144934483149615;0.019163151644049463;0.02213767050873719;0.024529868152724277;3.3647360540022375E-7;7.056897388042113E-6;0.02057199635376713;0.007431771646907198;0.003015911885617599;0.0;0.0;0.001206999999999958;0.010502999999999929;0.0
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput11Params;configFileName=perf5AsyncApndDsrptrNoLoc-noOpAppender.xml;0.04520435;0.00651615;2.8486E-4;0.0019013001300130013;0.01178799;3.0903195395069357E-8;0.42484601389249;0.9721696791582796;0.8158785727055518;0.14882565027689942;0.011919000000000013;0.009722000000000008;0.0016879999999999118;0.0;0.004272999999999971
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=50&threadContextMapAlias=CopyOpenHash;0.07036771677167716;0.029016446578631453;0.015419033806761353;0.0075969596959695965;0.00371481;6.824137997484204E-18;3.803868237049641E-4;0.05898614185102377;0.3521706332792929;0.6491394004443316;0.0025804000000000382;0.0;0.0010310999999999515;2.183000000000046E-4;9.806999999999455E-4
log4j2;;org.apache.logging.log4j.perf.jmh.LoggerConfigBenchmark.logWithCountersRetryAfterReconfig;;1.8679471788715486E-4;0.018220872424192243;0.015698638691400153;0.01838394357743097;0.01375618754352426;0.9817502000782568;0.02567148324354892;0.054556164879478494;0.024367646935994046;0.09207942932936208;0.0;0.0;1.4599999999997948E-4;1.126999999999656E-4;0.0
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput1Param;configFileName=perf5AsyncApndMpscQNoLoc-noOpAppender.xml;0.030229471788715486;0.02007386124737211;0.043413609526668666;0.03545787208487639;0.04332356649654758;2.140110733180925E-4;0.01397918483093899;1.0607564026902675E-7;1.4144986719398354E-5;1.1269155463135574E-7;0.005049700000000046;0.0;0.0;0.0;0.0
log4j2;;org.apache.logging.log4j.perf.jmh.MDCFilterBenchmark.slf4jMDCFilter;size=0;0.11442528529708342;0.0486780824511737;0.04184055098334593;0.0350568463197491;0.035868859940604986;1.30212700972125E-44;2.503509423732651E-9;2.999106244813268E-7;1.7633443263436476E-5;1.1201292710153782E-5;0.0013889000000000262;0.0;0.0;0.0;0.001567000000000096
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=50&threadContextMapAlias=NoGcSortedArray;0.014914081408140814;0.010887368736873687;0.008792909290929093;0.00452716;0.020591;0.06777450877350018;0.18241427316542602;0.2815458496981058;0.579272462956933;0.01167530431181392;2.702999999999456E-4;0.009102900000000025;0.005350599999999983;0.0027021000000000406;0.004303900000000027
log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putHashContextData;count=500&length=20;0.009471054210842168;0.01871816;0.00393549;0.018428858657597278;2.3792137641292388E-4;0.2460994980862493;0.0218802813029107;0.6298165523617519;0.02401811979063412;0.9767558177211044;0.0;1.3059999999998073E-4;0.0;3.9359999999999395E-4;0.0
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackBenchmark.throughput8Params;;0.010075730814657789;0.016465430876321775;0.015222809717269983;0.035961186629380304;0.01949611183740177;0.23106272744602796;0.050674686630443645;0.07094507538712896;1.9874931813843442E-5;0.020648233526678952;0.0;0.009200499999999945;0.0048928000000000305;0.0;0.005004999999999926
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput6Params;configFileName=perf5AsyncApndMpscQNoLoc-noOpAppender.xml;0.05212520008003201;0.02628896779355871;0.016316513302660533;0.015586788678867886;0.009294978995799159;1.7341499543658644E-10;0.001284204758066995;0.045694254518387614;0.056276477112956136;0.2549900587559254;0.03584900000000002;0.02635900000000002;0.02111200000000002;0.019940999999999987;0.027079000000000075
log4j2;;org.apache.logging.log4j.perf.jmh.ClocksBenchmark.fixedFinalClock;;0.00114451;0.00610807;0.005190323226258381;0.004191749174917492;0.0055647;0.8885258552653226;0.45442153139128516;0.5250665156156431;0.6077018559906915;0.4955445775549844;0.0;0.0;0.0;0.0;0.0
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.baseline;;0.00876036603660366;0.00887810553232541;0.014551645202527854;0.01185594106965452;0.0015217021702170217;0.28333048453730436;0.276921978564607;0.07474482008302352;0.14651790095036044;0.8521621648720263;0.0;7.637999999999812E-4;7.251999999999814E-4;0.0012697999999999876;0.0
log4j2;;org.apache.logging.log4j.perf.jmh.CollectionsBenchmark.iterArraySet3Element;;0.020972027972307804;0.014797889070763447;0.009417678274076342;0.008396738359474255;0.002883001327683762;0.010222305779798978;0.0699579821955576;0.24880684663051778;0.3038286375460829;0.7240575978188246;8.605000000000418E-4;0.0;7.129999999999637E-4;2.1399999999993646E-4;0.0010460000000001024
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadLocalVsPoolBenchmark.threadLocal;;0.014205375205162367;2.997790410144059E-4;0.002242025922730775;0.0031072422975811902;0.007877103784825168;0.08207076863716305;0.9707303243499755;0.7837465836874563;0.7036937772158617;0.334975194968575;0.0;0.007562000000000069;0.0;9.269999999999001E-4;0.0
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j1Benchmark.throughputSimple;;0.008935864850149815;0.054838890410505915;0.07007560511224878;0.05668094661585346;0.014524213434847675;0.2865571707756751;6.860499257625145E-11;8.617901684281938E-17;1.6072290698425145E-11;0.08279213621456946;0.0;0.10598819999999998;0.08619469999999996;0.05521509999999996;0.018611799999999956
log4j2;;org.apache.logging.log4j.perf.jmh.ClocksBenchmark.systemClock;;0.001926518370207308;0.006843151575787894;0.0031044427995153808;0.018459935179153047;0.01868227030682208;0.8135085980064168;0.40203871891929777;0.7038422480056312;0.02379877232016595;0.022164942725652753;0.0;0.0;2.5039999999998397E-4;5.610000000000337E-5;0.0
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=50&threadContextMapAlias=CopySortedArray;0.0013664297485347409;0.0027084055588825506;0.010651695421643004;0.0024116978991256402;0.008957578430912319;0.8671155201797698;0.7401579149667818;0.19210908706080188;0.7677552577652613;0.2726806320414028;0.0;0.0;0.0;0.0;0.0
log4j2;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.iso8859_1CustomPortedJDK8CopyArray;;0.00395614400740453;0.011432999206109087;0.026681416600927613;0.01486099774306349;0.005969182967780443;0.6283561088544998;0.1618895926553272;0.0010926937315832875;0.06897387542775989;0.46505873923781327;0.0;0.002001900000000001;5.990000000000162E-4;0.0028090000000000614;0.0
log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateHashContextDataTriConsumer;count=5&length=20;0.0036809262066334987;0.005981764454481273;0.003492276910764306;0.0054783189403374115;0.007663103252704503;0.6521846071864984;0.46389475678522096;0.6688976944734555;0.5023137689918569;0.34806615710230415;0.0;0.0013722000000000456;9.700000000001374E-5;0.0;3.6400000000003097E-4
log4j2;;org.apache.logging.log4j.perf.jmh.JpaAppenderBenchmark.testThroughputHSQLDBMessage;;0.031181833541659137;0.03708986345914053;0.012214502532725288;0.015314068804792826;0.009396345573043143;1.3442064689780944E-4;5.587493952498369E-6;0.1347798113119495;0.06077062285401496;0.24991591289506088;0.0;0.009835299999999991;0.0;0.0;0.006661000000000028
log4j2;;org.apache.logging.log4j.perf.jmh.JdbcAppenderBenchmark.testThroughputH2Exception;;0.2853932294911518;0.24753789525658682;0.20364828116653536;0.16057303279019478;0.10217559718426278;1.3816674875364896E-267;7.660241941493185E-202;2.8389671176609312E-137;4.418446152026395E-86;6.441927935169677E-36;0.0;0.003955900000000012;0.0;0.01244590000000001;0.0
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j1Benchmark.throughput7Params;;5.384121348026091E-4;0.015541400955598349;0.006675154009151163;0.0017972367565412435;0.014158605070735405;0.948835961915131;0.06401205586415565;0.42603454555405573;0.8302387914852878;0.0912444402635223;0.017317999999999945;0.0237750000000001;0.024564999999999948;0.0;0.03899800000000009
log4j2;;org.apache.logging.log4j.perf.jmh.ParameterizedMessageBenchmark.refactoredFormatTo;;0.0106516353916304;0.009157588427910418;0.009764408114892108;0.0063956962198703626;0.00794823830712521;0.19211159226738905;0.2621164930626335;0.23187922460814592;0.4335373080709587;0.33041116020974226;6.051999999999724E-4;0.005767000000000078;0.0021299999999999653;0.0016199999999999548;0.0024720000000000297
log4j2;;org.apache.logging.log4j.perf.jmh.Log4jLogEventBenchmark.getSourceLocationOfLogEvent;;0.07586462;0.04824692;0.009261716171617161;0.02505968;0.03806542;1.5248948263291035E-20;3.4446435327251027E-9;0.25668247467565874;0.002147084980461389;3.1326346282445686E-6;0.0;0.0;0.0;6.471000000000116E-4;0.0011939999999999173
