project;commit;benchmark;params;effectSize5;effectSize10;effectSize15;effectSize20;effectSize25;wilcoxon5;wilcoxon10;wilcoxon15;wilcoxon20;wilcoxon25;ciRatio5;ciRatio10;ciRatio15;ciRatio20;ciRatio25
rxjava;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableConvert;count=10000;0.339675595;0.312991079;0.103885317;0.02197911;0.0862779;0;1.84E-321;4.44E-37;0.007106479;4.26E-26;0.007282;1.70E-04;0;1.79E-04;0
rxjava;;io.reactivex.ReducePerf.obsSingle;times=1000000;0.23285869;0.001131;0.063886;0.06507887;0.06407765;6.90E-179;0.889833272;5.11E-15;1.58E-15;4.24E-15;0.0311647;0;0;0;0
rxjava;;io.reactivex.XMapYPerf.flowFlatMapSingle1;times=1000000;0.15093794;0.130807;0.11251935;0.07497221;0.03421039;2.70E-76;9.25E-58;3.34E-43;4.23E-20;2.79E-05;0;0;7.03E-04;0;0
rxjava;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableConvert;count=1000;0.008077786;0.015601029;0.014087861;0.002658851;0.007345771;0.322638379;0.056107163;0.084555831;0.744788088;0.368475827;0.0013716;2.72E-04;0;0;0
rxjava;;io.reactivex.JustAsyncPerf.observeOnCompletable;;0.018679498;0.021752315;0.102418493;0.110873937;0.088489465;0.022158055;0.007722435;4.36E-36;5.37E-42;2.31E-27;0.0373219;0.0169287;0.0524721;0.0535804;0.039305
rxjava;;io.reactivex.StrictPerf.internal;count=10000&cpu=1;0.0102611;0.00259383;0.00675563;0.0047087;0.00229582;0.208865352;0.750735226;0.408026452;0.564154834;0.778578213;1.34E-04;0;0;0;0
rxjava;;io.reactivex.FlattenRangePerf.flowable;times=1;0.003842247;0.037052438;0.01454959;0.009194294;0.010740017;0.637984703;5.70E-06;0.074844035;0.260244661;0.18850441;1.19E-04;9.29E-04;0;0.0010124;0
rxjava;;io.reactivex.PublishProcessorPerf.bounded1;;0.004602841;0.012684405;0.010285444;7.51E-04;4.95E-04;0.572985466;0.120336999;0.207832833;0.926721428;0.951710746;5.39E-04;4.09E-04;5.85E-04;0;9.86E-04
rxjava;;io.reactivex.xmapz.FlowableConcatMapSinglePerf.flowablePlain;count=1000;0.02680798;0.01956237;0.00534793;0.01353159;0.014090389;0.001026316;0.016582719;0.512487964;0.097472354;0.08441456;9.33E-04;0;3.29E-04;0;6.60E-05
rxjava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=100&maxConcurrency=32;0.040817113;0.022252345;0.016656451;0.00735083;0.01874661;5.77E-07;0.006426093;0.041366532;0.367978376;0.021680224;0;0;1.98E-04;7.01E-04;3.62E-04
rxjava;;io.reactivex.StrictPerf.internal;count=10&cpu=10;0.121171883;0.096532557;0.036311798;0.046479919;0.044101443;8.62E-50;3.11E-32;8.77E-06;1.26E-08;6.69E-08;0.001221;0;0;0;6.54E-04
rxjava;;io.reactivex.xmapz.ObservableSwitchMapSinglePerf.observablePlain;count=1;0.018953443;0.004871892;0.010398987;0.003266258;0.012366182;0.020298146;0.550888792;0.202925692;0.689249932;0.130042097;4.89E-04;0;0.002447;0.001927;0.003705
rxjava;;io.reactivex.OperatorMergePerf.merge1SyncStreamOfN;size=1000000;0.07302118;0.09131552;0.07177377;0.05075586;0.04662853;3.79E-19;4.91E-29;1.49E-18;5.10E-10;1.13E-08;0.0042373;0.002921;0;0.0015887;0.0038191
rxjava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=1&maxConcurrency=128;0.017319592;0.003055281;0.001924931;0.003056654;0.007738827;0.033998101;0.708371355;0.813705183;0.70826025;0.343468192;0;0;0;0.001093;6.95E-04
rxjava;;io.reactivex.XMapYPerf.flowFlatMapCompletable0;times=10;0.006818862;0.00734948;0.006620364;0.005937984;0.005969861;0.403664304;0.368090308;0.417500708;0.467094163;0.464728743;0;5.00E-05;0.002646;0.001257;7.79E-04
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10&maxConcurrency=1&work=1000;0.04394334;0.02291997;0.0253351;0.05022657;0.05483256;7.37E-08;0.004999882;0.001916824;7.68E-10;1.88E-11;0.003104;0;0;0.0183838;0.0077107
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100000&maxConcurrency=32&work=1;0.14480965;0.19980402;0.0937046;0.06576026;0.10448475;2.25E-70;3.06E-132;1.74E-30;8.03E-16;1.72E-37;0.024955;0.016803;0.003136;0.006635;0.011489
rxjava;;io.reactivex.JustAsyncPerf.subscribeOnObservable;;0.130640334;0.08109883;0.084262392;0.082030913;0.080867774;1.29E-57;3.01E-23;5.77E-25;9.55E-24;4.02E-23;0.0025774;0;0;0;0
rxjava;;io.reactivex.CallableAsyncPerf.observeOnSingle;;0.389508471;0.243549295;0.219286809;0.185428936;0.152148618;0;1.74E-195;7.24E-159;3.78E-114;1.74E-77;0.0441899;0.030881;0.0346515;0.0439067;0.0268098
rxjava;;io.reactivex.xmapz.ObservableSwitchMapMaybeEmptyPerf.observableConvert;count=1000000;0.84043662;0.32743407;0.29888974;0.14644519;0.13982363;0;0;2.34E-293;6.25E-72;9.76E-66;0.142888;0.020423;0.024561;0.0162;0.007516
rxjava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowableConvert;count=10;0.017736104;0.028281274;0.022487744;0.020564559;0.01089914;0.029859534;5.33E-04;0.005890224;0.011789539;0.181963735;0.010269;0.017792;0.014022;0.009425;0.006017
rxjava;;io.reactivex.xmapz.ObservableFlatMapMaybePerf.observablePlain;count=1000;0.014008042;0.004730236;0.00729936;0.01915003;0.015092819;0.086261615;0.56239366;0.371377572;0.019016152;0.064552224;0;0;0;0;2.70E-04
rxjava;;io.reactivex.BinaryFlatMapPerf.singleFlatMapPublisher;times=1000000;0.21227272;0.14560276;0.11320375;0.09401357;0.07697245;5.31E-149;3.98E-71;1.04E-43;1.12E-30;4.22E-21;2.40E-05;0;1.80E-04;4.67E-04;3.90E-05
rxjava;;io.reactivex.xmapz.FlowableFlatMapSinglePerf.flowablePlain;count=10000;0.00797457;0.00783418;0.01167964;0.00217517;0.00968796;0.328739012;0.337325454;0.152595892;0.789934114;0.235425584;5.00E-04;0;0;3.82E-04;6.51E-04
rxjava;;io.reactivex.StrictPerf.external;count=100000&cpu=100;0.05779025;0.05369724;0.0619924;0.03786033;0.02025016;1.47E-12;4.82E-11;3.14E-14;3.54E-06;0.013135808;0;0;0;0;0
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1000&maxConcurrency=256&work=10;0.15254806;0.07184894;0.02332672;0.01876534;0.01826946;6.84E-78;1.37E-18;0.00427859;0.021549388;0.025254541;0.0024523;0;0;0;5.48E-05
rxjava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableConvert;count=10;0.006923233;0.018362972;0.023878772;0.006915467;0.003642948;0.396565488;0.024541413;0.003456142;0.397083608;0.655556342;0.0025778;7.17E-04;0;7.99E-04;5.01E-05
rxjava;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableDedicated;count=1;0.102737276;0.033508271;0.016050437;0.010049876;0.014342139;2.71E-36;4.09E-05;0.049416259;0.218527385;0.079100159;0.0101502;0;0;0;0.0018274
rxjava;;io.reactivex.xmapz.FlowableFlatMapSinglePerf.flowableDedicated;count=1;0.013841204;0.026172148;0.016506682;0.01485751;0.009289582;0.090094844;0.001351661;0.043244148;0.068879268;0.255325488;0;0.005233;0.001646;0.002185;0.001126
rxjava;;io.reactivex.ToFlowablePerf.flowableInner;times=1000000;0.00690231;0.03582726;0.08717746;0.14592055;0.12521784;0.397923409;1.14E-05;1.31E-26;1.98E-71;4.42E-53;0.0038566;0;0;0.001581;0.001599
rxjava;;io.reactivex.XMapYPerf.flowFlatMapMaybeAsFlow0;times=100000;0.0562894;0.06551901;0.03396323;0.03050626;0.02779287;5.43E-12;1.02E-15;3.19E-05;1.87E-04;6.64E-04;0;0;3.00E-06;0;0
rxjava;;io.reactivex.XMapYPerf.obsFlatMapIterableAsObs1;times=1000000;0.11638826;0.07021615;0.12260728;0.10636563;0.05706617;4.22E-46;8.01E-18;5.78E-51;8.62E-39;2.77E-12;0.0116502;0;0;0.001598;2.43E-04
rxjava;;io.reactivex.xmapz.ObservableSwitchMapSinglePerf.observableDedicated;count=1;0.015464907;0.0020594;0.009486216;0.005588906;0.005810056;0.05839375;0.800989876;0.245639532;0.493930723;0.477020292;0.003466;0;0;4.05E-04;5.07E-05
rxjava;;io.reactivex.xmapz.FlowableFlatMapMaybePerf.flowableConvert;count=1000;0.0030627;0.012455602;0.007574768;0.002790693;0.009118541;0.707681789;0.127259686;0.353747616;0.732619238;0.264263867;0;0;2.15E-04;3.51E-04;2.24E-04
rxjava;;io.reactivex.FlattenRangePerf.observable;times=100;0.02968159;0.002128347;0.010962145;0.011911806;0.010345777;2.78E-04;0.794383586;0.179461405;0.144665041;0.20520109;2.38E-04;0.004745;0.00208;8.79E-04;0.00109
rxjava;;io.reactivex.xmapz.FlowableSwitchMapCompletablePerf.flowableConvert;count=100;0.019807441;0.017741094;0.041266327;0.01120237;0.013902111;0.015277872;0.02980119;4.33E-07;0.170083379;0.088672726;0;0;0.00509;0.007971;0.00181
rxjava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=1&maxConcurrency=128;0.322019807;0.137765654;0.084753188;0.048759039;0.03131505;0;7.89E-64;3.22E-25;2.39E-09;1.26E-04;0.0077975;0.0024686;0.0013061;0;0
rxjava;;io.reactivex.JustAsyncPerf.subscribeOnSingle;;0.05919763;0.03020221;0.019535794;0.01375592;0.002179748;4.18E-13;2.17E-04;0.016733268;0.09204509;0.78950753;0.069177;0.055269;0.004463;0;0
rxjava;;io.reactivex.OperatorFlatMapPerf.flatMapIntPassthruAsync;size=1000;0.17514138;0.09805723;0.07707879;0.13199531;0.11935295;4.58E-102;3.18E-33;3.73E-21;8.81E-59;2.18E-48;0.0088167;0.0057465;0.0064577;0.0057305;0.0058816
rxjava;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableConvert;count=100;0.01050214;0.006285337;0.012377635;0.012938107;0.019481036;0.198380276;0.441456694;0.129562129;0.113086978;0.017044289;0;0.0011019;0.0040295;0;4.57E-04
rxjava;;io.reactivex.xmapz.ObservableSwitchMapCompletablePerf.observableDedicated;count=10000;0.091219842;0.080487509;0.035448335;0.03836152;0.032960282;5.62E-29;6.38E-23;1.42E-05;2.62E-06;5.43E-05;0.003559;0.002879;0.005579;0.007317;0.003988
rxjava;;io.reactivex.FlattenRangePerf.flowable;times=10000;0.04456531;0.024277668;3.66E-04;0.00357235;0.00854221;4.82E-08;0.00294668;0.964278402;0.661740948;0.295479488;5.98E-04;4.12E-04;0;0.001797;9.90E-05
rxjava;;io.reactivex.FlattenJustPerf.flowable;times=1000;0.013190766;0.038008782;0.030504191;0.026632486;0.024717904;0.106239181;3.25E-06;1.87E-04;0.001108028;0.002469241;0.001203;0.00197;0.002498;0.003525;0.001805
rxjava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableConvert;count=1;0.010858152;0.006028239;0.007813994;5.54E-04;0.001201852;0.183722293;0.460418558;0.338704727;0.945875441;0.883012041;0;3.44E-04;0;0;0
rxjava;;io.reactivex.BinaryFlatMapPerf.maybeFlatMapPublisher;times=1000000;0.48957608;0.32743467;0.19903609;0.1169055;0.07591249;0;0;3.06E-131;1.70E-46;1.44E-20;4.90E-04;5.63E-04;2.89E-04;1.60E-04;1.03E-04
rxjava;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observablePlain;count=1;0.006165909;0.001110423;0.005351995;0.002255741;8.16E-04;0.451402629;0.891943636;0.512547634;0.78254193;0.920504618;0;5.26E-04;0.0023026;1.81E-04;0.0010984
rxjava;;io.reactivex.xmapz.ObservableSwitchMapMaybePerf.observablePlain;count=1000000;0.88956006;0.37146143;0.33742069;0.22931475;0.13406167;0;0;0;1.51E-173;1.40E-60;0.184517;0.011049;0.029207;0.020928;0.007191
rxjava;;io.reactivex.xmapz.ObservableConcatMapMaybeEmptyPerf.observableDedicated;count=100;0.07421754;0.04720349;0.03893293;0.03896895;0.01129261;9.95E-20;7.42E-09;1.86E-06;1.82E-06;0.166658107;3.43E-04;0.0015764;5.17E-04;3.87E-04;0.001027
rxjava;;io.reactivex.XMapYPerf.flowFlatMapMaybeAsFlow1;times=1000000;0.18766325;0.32058189;0.26090026;0.3210193;0.21292928;6.83E-117;0;4.94E-224;0;6.52E-150;0;0.007599;0;0.026855;0.012221
rxjava;;io.reactivex.XMapYPerf.flowFlatMapIterable0;times=1;0.006590178;0.026599189;0.020368987;0.015879343;0.003986972;0.419627229;0.001124716;0.012618117;0.051820735;0.625396235;0;8.72E-04;6.10E-04;0.002997;0.001301
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10&maxConcurrency=32&work=100;0.004347915;0.12018887;0.086219594;0.039779678;0.040430893;0.5943922;4.82E-49;4.62E-26;1.11E-06;7.36E-07;0.0125713;0.0144725;0.0054133;0.0099877;0
rxjava;;io.reactivex.xmapz.ObservableFlatMapSinglePerf.observableConvert;count=10;0.05545788;0.046736584;0.024037327;0.016357028;0.00646619;1.12E-11;1.05E-08;0.00324737;0.045196854;0.428474601;0;0.002508;0.001292;0.00183;0.002317
rxjava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=100&count=10000&parallelism=4;0.04399759;0.00344949;0.07515976;0.0523782;0.06792836;7.11E-08;0.672686403;3.42E-20;1.41E-10;8.85E-17;0;0;0;0.007307;0.01876
rxjava;;io.reactivex.xmapz.FlowableSwitchMapMaybePerf.flowablePlain;count=1000;0.042966451;0.015326781;0.017829501;0.019056112;0.018817599;1.43E-07;0.060563293;0.029007393;0.019616899;0.021207356;0;0;3.34E-04;0.00227;2.78E-04
rxjava;;io.reactivex.RxVsStreamPerf.rangeFlatMapJust;times=1;0.011936784;0.011084734;0.012203521;0.016254977;0.006234453;0.143834646;0.174699351;0.135101501;0.0465445;0.445253845;5.78E-04;0.0014762;0.001472;0;0.003909
rxjava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=1&count=10000&parallelism=2;0.10813457;0.09264038;0.11419128;0.12562696;0.09151697;4.93E-40;7.78E-30;1.92E-44;2.04E-53;3.72E-29;0.0409688;0.03402;0.0388984;0.0529539;0.0315697
rxjava;;io.reactivex.xmapz.FlowableConcatMapCompletablePerf.flowablePlain;count=10;0.003767897;0.014963857;0.012725633;0.003547245;0.005327674;0.644576448;0.066957747;0.119200852;0.664066358;0.514223338;0;0;0;0.001804;0.0021081
rxjava;;io.reactivex.RxVsStreamPerf.rangeFlatMapJust;times=1000;0.03326458;0.003041801;0.007195657;0.023288345;0.019095998;4.63E-05;0.709530217;0.37824739;0.004346267;0.019362353;0;0;0;0;0.0027046
rxjava;;io.reactivex.FlatMapJustPerf.observable;times=10000;0.092833501;0.080415304;0.027122954;0.013208473;0.002607437;6.67E-30;7.65E-23;9.03E-04;0.106024009;0.74964702;0.0019828;0;0;0;0
rxjava;;io.reactivex.xmapz.ObservableFlatMapCompletablePerf.observableConvert;count=100000;0.02164637;0.0704702;0.11042345;0.07511951;0.08114584;0.008023916;6.10E-18;1.13E-41;3.58E-20;2.84E-23;1.20E-04;3.26E-04;0.0020085;0;0
rxjava;;io.reactivex.StrictPerf.internal;count=100&cpu=1;0.002234674;0.010122216;0.018771057;0.061407851;0.027731136;0.784348753;0.215127343;0.021512854;5.47E-14;6.84E-04;0;0;0;0.002556;0
rxjava;;io.reactivex.xmapz.FlowableFlatMapMaybeEmptyPerf.flowableConvert;count=1000;0.003497184;0.005714861;0.003376094;0.002441772;0.015835192;0.668545965;0.484171114;0.679394919;0.764961071;0.052540366;0;0;0;0;1.39E-04
rxjava;;io.reactivex.xmapz.FlowableConcatMapMaybeEmptyPerf.flowableDedicated;count=100000;0.01139473;0.0140458;0.00934135;0.00962356;0.00996519;0.162856429;0.085394431;0.252603545;0.238553065;0.222293945;7.50E-05;0;1.08E-04;1.61E-04;1.16E-04
rxjava;;io.reactivex.StrictPerf.external;count=10000&cpu=1000;0.35102788;0.14783847;0.08960835;0.04715772;0.01706667;0;2.86E-73;5.07E-28;7.67E-09;0.036601687;7.55E-04;3.29E-04;3.10E-04;1.78E-04;1.16E-04
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10&maxConcurrency=32&work=1;0.247862986;0.209264906;0.23324167;0.196855366;0.16310095;2.13E-202;7.38E-145;1.81E-179;2.03E-128;9.05E-89;0;0.0056533;0.021524;0.02766;0.029032
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=100&maxConcurrency=32&work=1000;0.02069565;0.284093067;0.328896949;0.363471714;0.237879428;0.01125879;3.58E-265;0;0;1.38E-186;0;0.0175878;0.0230635;0.0227477;0.0185726
rxjava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableConvert;count=10000;0.04300608;0.03971981;0.02379255;0.01266189;0.01625634;1.39E-07;1.15E-06;0.003569356;0.120968867;0.046487799;0;0.004391;0.001814;0.001503;0
rxjava;;io.reactivex.CallableAsyncPerf.observeOnObservable;;0.069169997;0.069617152;0.022545869;0.00150061;0.011773277;2.43E-17;1.52E-17;0.005760939;0.854188198;0.149343564;0.036125;0.056671;0;0;0
rxjava;;io.reactivex.XMapYPerf.obsFlatMapIterable0;times=1000000;0.04272713;0.01997921;0.01871174;0.01572257;0.00423844;1.67E-07;0.014409788;0.021925647;0.054158643;0.603699524;0;0;0;0;0
rxjava;;io.reactivex.xmapz.FlowableConcatMapSinglePerf.flowableConvert;count=100;0.034109201;0.006806601;0.011214803;0.004138318;0.009292598;2.95E-05;0.404521942;0.169620508;0.612294935;0.255123694;0;0;0.001094;0.001818;0.001638
rxjava;;io.reactivex.EachTypeFlatMapPerf.nbpRange;times=1000000;0.46671546;0.42390764;0.4203535;0.425584;0.3942396;0;0;0;0;0;0.1260396;0.1241108;0.1217394;0.1203746;0.1178966
rxjava;;io.reactivex.xmapz.FlowableFlatMapCompletablePerf.flowablePlain;count=100000;0.04074744;0.02776678;0.00190159;0.00834093;0.00145219;6.03E-07;6.72E-04;0.815846484;0.307005493;0.858839382;0;0;3.60E-04;3.29E-04;0
rxjava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableConvert;count=1;9.52E-04;0.03606533;0.024809637;0.024722897;0.008559088;0.907242583;1.01E-05;0.002385022;0.002468576;0.294647122;0;0.002786;0.002589;0.002036;0.001301
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=1&maxConcurrency=32&work=1000;0.18434883;0.13282491;0.15061784;0.11063667;0.08740258;7.22E-113;1.69E-59;5.58E-76;7.94E-42;9.71E-27;0.0937877;0.0519422;0.0723229;0.056327;0.0445388
rxjava;;io.reactivex.parallel.ParallelPerf.groupBy;compute=1&count=10000&parallelism=1;0.25282013;0.29088436;0.2842616;0.2651702;0.1998767;1.69E-210;5.74E-278;1.50E-265;2.34E-231;2.46E-132;0.084445;0;0.0305502;0.0026502;0
rxjava;;io.reactivex.xmapz.FlowableSwitchMapSinglePerf.flowableDedicated;count=10000;0.563273062;0.549079989;0.350025762;0.241450415;0.152022742;0;0;0;3.79E-192;2.38E-77;0;0;0;0;0
rxjava;;io.reactivex.xmapz.ObservableSwitchMapSinglePerf.observableDedicated;count=100;0.034813816;0.00135237;0.030941584;0.03009589;0.01039541;2.02E-05;0.868457222;1.51E-04;2.28E-04;0.20297944;0;9.37E-04;0;0;0
rxjava;;io.reactivex.StrictPerf.external;count=10000&cpu=100;0.19760425;0.10246236;0.06991848;0.04174462;0.02466243;2.18E-129;4.04E-36;1.10E-17;3.18E-07;0.002524052;0.0010451;0;0;4.46E-05;5.90E-05
rxjava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMapCompletable;items=1000000&maxConcurrency=256;0.09801641;0.0520801;0.12588445;0.07704098;0.03182428;3.38E-33;1.79E-10;1.25E-53;3.90E-21;9.72E-05;0;0;0.001194;0.001334;0
rxjava;;io.reactivex.BinaryFlatMapPerf.completableFlatMapObservable;times=1000000;0.79494181;0.79940879;0.51666922;0.31764476;0.21392299;0;0;0;0;2.70E-151;0.068049;0.065265;0.030598;0.019784;0.009412
rxjava;;io.reactivex.XMapYPerf.obsFlatMapObservable0;times=10;0.024738388;0.025581762;0.013615484;0.018716669;0.015216057;0.002452514;0.001731937;0.095438331;0.021910654;0.062420178;0;0.004081;0;0.001416;0
rxjava;;io.reactivex.XMapYPerf.obsFlatMapIterable0;times=10;0.002107886;0.006129329;0.014180321;0.010560755;0.012055458;0.796530887;0.453248552;0.082804217;0.196458258;0.140389097;0.0062738;0;0.001803;0;0
rxjava;;io.reactivex.CallableAsyncPerf.subscribeOnCompletable;;0.02145439;0.020678708;0.01858754;0.02226564;0.009550625;0.008600227;0.011325641;0.022819537;0.006393151;0.242142081;0;0;0;0.004812;0.002659
rxjava;;io.reactivex.xmapz.FlowableConcatMapMaybeEmptyPerf.flowableConvert;count=10000;0.377854795;0.428514069;0.432125041;0.434864556;0.422413341;0;0;0;0;0;0.0039608;0.0015342;2.01E-04;0.0016392;0.0046365
rxjava;;io.reactivex.FlattenJustPerf.flowable;times=10000;0.00643424;0.01125679;0.007322057;0.002825636;0.00167066;0.43095569;0.168262681;0.370095632;0.729421421;0.837970246;0.0021567;0.0016176;0.0018694;5.20E-05;0.001798
rxjava;;io.reactivex.xmapz.ObservableFlatMapMaybeEmptyPerf.observableConvert;count=10;0.054047453;0.016348124;0.014537878;0.025984283;0.005497247;3.62E-11;0.045281733;0.075034719;0.001462548;0.50087031;0.003984;0.005402;0;0.005396;0.002582
rxjava;;io.reactivex.XMapYPerf.flowFlatMapMaybe1;times=100;0.09857998;0.08177119;0.01975011;3.76E-04;0.01000013;1.46E-33;1.31E-23;0.015575945;0.963311192;0.220676901;0.0032709;0.0027488;0;0;0
rxjava;;io.reactivex.XMapYPerf.obsFlatMapIterable0;times=100;0.007843978;0.015242015;0.010119078;0.006788148;0.002485831;0.336830302;0.062000636;0.215361413;0.405879254;0.760824971;0;0;0;0;0
rxjava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=100&maxConcurrency=256;0.016581402;0.017662174;0.023018386;0.011521904;0.018383637;0.042301189;0.030549232;0.004820164;0.158234741;0.024362897;0;0;0;0;0
rxjava;;io.reactivex.BinaryFlatMapPerf.singleFlatMapHideObservable;times=1000;0.036883828;0.005710001;0.010036254;0.008871127;0.00696026;6.27E-06;0.484368018;0.219025485;0.277287726;0.393973831;0;0.001071;4.13E-04;8.25E-04;0.0012962
rxjava;;io.reactivex.xmapz.FlowableConcatMapCompletablePerf.flowableConvert;count=1000;0.073161331;0.025441006;0.020844942;0.011083463;0.013929474;3.28E-19;0.001837885;0.010702316;0.17469488;0.088054775;0;0;0;0;3.85E-04
rxjava;;io.reactivex.XMapYPerf.flowFlatMapMaybe0;times=10;0.008874207;0.011234337;0.018342849;0.011380908;0.007589698;0.277120939;0.168878469;0.0246808;0.16337765;0.352643162;0;8.42E-04;0.0020815;0.0031693;0.001706
rxjava;;io.reactivex.xmapz.FlowableConcatMapMaybePerf.flowablePlain;count=1000;0.123025974;0.069590209;0.067592809;0.061905621;0.029256146;2.69E-51;1.56E-17;1.25E-16;3.42E-14;3.40E-04;0;2.86E-04;1.63E-04;3.94E-04;0.0019366
rxjava;;io.reactivex.xmapz.FlowableFlatMapMaybePerf.flowableConvert;count=100;0.084833417;0.054741544;0.018219704;0.038780056;0.030888826;2.78E-25;2.03E-11;0.025662487;2.04E-06;1.55E-04;0.003461;0.002672;0.002049;0.00174;0.001123
rxjava;;io.reactivex.xmapz.ObservableConcatMapMaybePerf.observableDedicated;count=10000;0.02873436;0.02709215;0.01053594;2.15E-04;0.00731634;4.33E-04;9.07E-04;0.196928612;0.978980346;0.370230018;0;1.70E-04;4.14E-04;3.75E-04;0
rxjava;;io.reactivex.XMapYPerf.obsFlatMapObservable0;times=1;0.04787292;0.045712693;0.02313012;0.014688849;0.003884168;4.54E-09;2.17E-08;0.004614531;0.07203145;0.63429685;0;0;0;0;0
rxjava;;io.reactivex.xmapz.FlowableFlatMapMaybeEmptyPerf.flowableDedicated;count=10;0.117644744;0.051066563;0.050106831;0.024355241;0.034722702;4.70E-47;4.00E-10;8.46E-10;0.002857441;2.11E-05;0.003232;0;0;6.61E-04;8.48E-04
rxjava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=10&maxConcurrency=1;0.010856751;0.02509504;0.010490478;7.59E-04;0.006319584;0.183658237;0.002116712;0.198890305;0.92590199;0.438972341;5.66E-04;0.001351;0;3.10E-04;0
rxjava;;io.reactivex.FlowableFlatMapCompletableSyncPerf.flatMap;items=10000&maxConcurrency=256;0.15321553;0.13067266;0.15052937;0.13133915;0.14081286;1.47E-78;1.20E-57;6.81E-76;3.24E-58;1.21E-66;0;0;0.0051648;0;0
rxjava;;io.reactivex.BinaryFlatMapPerf.maybeFlatMapPublisher;times=1000;0.0744946;0.03860076;0.04866006;0.02147178;0.03320846;7.28E-20;2.27E-06;2.53E-09;0.00854654;4.76E-05;0.004236;0.003636;0.002352;0.002659;0.001453
rxjava;;io.reactivex.StrictPerf.internal;count=100&cpu=10000;3.01E-04;0.00176046;0.00321955;0.00729519;0.00128004;0.970578877;0.829294843;0.693357439;0.371614996;0.875427438;1.31E-04;1.34E-04;1.57E-04;6.09E-05;1.31E-04
rxjava;;io.reactivex.xmapz.FlowableSwitchMapMaybeEmptyPerf.flowableDedicated;count=1;0.007365306;0.001592234;0.002431534;6.49E-04;0.006028945;0.367239608;0.845417147;0.76592335;0.936643012;0.460478232;0;4.03E-04;0.005662;0.003595;0.003039
rxjava;;io.reactivex.xmapz.ObservableConcatMapCompletablePerf.observableDedicated;count=100;0.002233867;0.016834393;0.037930233;0.015004751;0.032550147;0.784429964;0.039252892;3.40E-06;0.066140614;6.72E-05;0;0.002086;0.002633;1.36E-04;9.04E-04
rxjava;;io.reactivex.xmapz.ObservableSwitchMapMaybePerf.observablePlain;count=100000;0.21792027;0.08728914;0.04290527;0.03055142;0.02721493;6.31E-157;1.13E-26;1.48E-07;1.83E-04;8.59E-04;0.0026676;0;5.84E-04;0.001447;8.23E-04
rxjava;;io.reactivex.BinaryFlatMapPerf.completableFlattenAsPublisher;times=1;0.015990625;0.015467617;0.009026216;0.003769072;0.003311062;0.050339051;0.058267769;0.269094816;0.644464988;0.685191731;0;0;0;3.69E-04;0
rxjava;;io.reactivex.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable;items=10&maxConcurrency=256&work=100;0.01710458;0.125249229;0.08265519;0.061564696;0.030709451;0.036191446;4.22E-53;4.40E-24;4.71E-14;1.69E-04;0.010532;0.031446;0.021115;0.004738;4.89E-04
rxjava;;io.reactivex.xmapz.ObservableConcatMapSinglePerf.observableDedicated;count=1000000;0.59212764;0.05205826;0.05844029;0.01533752;0.02389335;0;1.82E-10;8.23E-13;0.060325381;0.003430722;0;0;0;0;2.04E-04
rxjava;;io.reactivex.FlattenJustPerf.observable;times=100;0.134761616;0.01969936;0.066271684;0.076845468;0.050609011;3.48E-61;0.015841435;4.82E-16;4.92E-21;5.72E-10;2.84E-04;0.0023427;0.0020422;0.0022169;9.71E-04
rxjava;;io.reactivex.EachTypeFlatMapPerf.bpRange;times=1000;0.033018887;0.02272787;0.003151851;0.001620538;0.002369708;5.27E-05;0.005381959;0.69951664;0.842693181;0.771668999;0;0;0;0;0.0044314
