project;commit;benchmark;params;i5;i6;i7;i8;i9;i10
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.MemoryHandlerJULBenchmark.throughput9Params;;0.058914968;0.121765726;0.091898317;0.104817466;0.071537546;0.085752475
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.MemoryHandlerJULBenchmark.throughputSimple;;0.216389015;0.369949174;0.224175715;0.174002063;0.187752434;0.140324448
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.MemoryHandlerJULLocationBenchmark.throughputSimple;;0.057755115;0.08152174;0.061327858;0.063298319;0.077381536;0.07936954
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.NanotimeBenchmark.baseline;;0.017390338;0.045813502;0.043024645;0.039002856;0.023638331;0.042173114
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.NanotimeBenchmark.granularity_nanotime;;0.025141084;0.027617553;0.019913146;0.017375945;0.022722095;0.012757163
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.NanotimeBenchmark.latency_nanotime;;0.031816543;0.019606803;0.027265778;0.016182775;0.015828993;0.016236541
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ParameterizedMessageBenchmark.classicGetFormattedMsg;;0.068080834;0.051823318;0.030418021;0.021754462;0.01940043;0.02085963
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ParameterizedMessageBenchmark.refactoredFormatTo;;0.074592244;0.047057491;0.032231301;0.036326709;0.018476683;0.0112844
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ParameterizedMessageBenchmark.refactoredGetFormattedMsg;;0.021526418;0.025688453;0.023175069;0.013460807;0.016065042;0.025683022
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ParameterizedMessageInliningBenchmark.format0;;0.126204862;0.249413002;0.110699483;0.0659902;0.09551516;0.051836465
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ParameterizedMessageInliningBenchmark.format0_inlined2;;0.099993094;0.094487093;0.083501318;0.07985805;0.056405409;0.052553216
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ParameterizedMessageInliningBenchmark.format;;0.003360593;0.01148214;0.005813168;0.024684594;0.013939699;0.029069875
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ParameterizedMessageInliningBenchmark.formatStringArgs;;0.087186147;0.058875995;0.067273736;0.05558175;0.031911057;0.009978509
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayC;;0.016253331;0.009825574;0.014248709;0.013409675;0.014796748;0.011851229
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayD;;0.059751119;0.045237968;0.044168916;0.055461994;0.028913113;0.028534517
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayM;;0.298788609;0.184284242;0.220768159;0.127310906;0.165425885;0.185288783
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayMC;;0.012544715;0.016189502;0.008858625;0.00925151;0.007222834;0.012508172
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayMCD;;0.068595855;0.047200319;0.082496973;0.07365504;0.030652768;0.022704992
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayMCDEx;;0.096141952;0.099124567;0.076731925;0.045983066;0.065410831;0.053706126
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayMCNoSpace;;1.467454078;1.444363154;1.451976721;1.438570454;1.122925259;1.124534096
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayMD;;0.039578717;0.028924795;0.033580938;0.019054565;0.025178945;0.01798282
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayMDEx;;0.071303672;0.053381859;0.059600078;0.04009423;0.037551742;0.034963112
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayMDNoSpace;;0.014023788;0.027318955;0.016107559;0.026468558;0.021286921;0.018592703
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayMEx;;0.039743505;0.027992411;0.030673537;0.042293177;0.033668002;0.021149524
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArraySpace;;0.074864598;0.113340568;0.087053423;0.075289553;0.12117963;0.070788336
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableC;;0.131881294;0.074685501;0.095968192;0.109158902;0.067238956;0.111260664
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableD;;0.007125119;0.016016894;0.025612767;0.021722969;0.013179238;0.012914974
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableM;;0.012771871;0.028214815;0.023177561;0.027670412;0.01509819;0.015072696
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMC;;0.002916435;0.032090714;0.020508831;0.019203939;0.034920564;0.018756591
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMCD;;0.138774184;0.127205867;0.167228967;0.044485656;0.052063814;0.066985655
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMCDEx;;0.04344122;0.052058103;0.044350761;0.027629574;0.037749463;0.054755545
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMCNoSpace;;0.026014592;0.018655568;0.042851811;0.012728052;0.038443513;0.027293571
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMD;;0.006733658;0.057092264;0.038760145;0.029532867;0.055913415;0.041017267
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMDEx;;0.053840866;0.034832974;0.052008025;0.053712504;0.036904232;0.022336112
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMDNoSpace;;0.05762609;0.120078549;0.09634231;0.100246321;0.116974141;0.086111074
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMEx;;0.035049328;0.024426958;0.014865799;0.014454735;0.013024829;0.020793292
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableSpace;;0.01943707;0.03032841;0.086396162;0.072517691;0.079300892;0.063165511
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.stringGetBytes;;0.258231877;0.431140562;0.4263476;0.248047715;0.334341574;0.26837252
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutComparisonBenchmark.log4j2;;0.040588049;0.053037041;0.048957456;0.027596496;0.034378459;0.022354791
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutComparisonBenchmark.logback;;0.033071257;0.045890312;0.024909018;0.042727714;0.040138009;0.05111785
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.baseline;;0.05552026;0.029401795;0.047086654;0.075508966;0.052928575;0.041550009
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.locationLocatorGetMethod;;0.013913939;0.033383165;0.036265465;0.027593114;0.033758304;0.031430356
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.reflectionUtilGetClass;;0.027214171;0.029563254;0.032534297;0.028425756;0.019078419;0.010240893
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.test01_getCallerClassNameFromStackTrace;;0.018486038;0.018812511;0.022440199;0.021180361;0.011235578;0.014133228
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.test02_getCallerClassNameFromThreadStackTrace;;0.009204979;0.037229669;0.036832822;0.034573659;0.027964655;0.03321446
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.test03_getCallerClassNameReflectively;;0.0329298;0.050234524;0.058134009;0.033705115;0.0319889;0.015986708
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.test05_getStackTraceClassForClassName;;0.023089854;0.024237688;0.02522902;0.015765584;0.011157783;0.010787461
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.test06_getThreadStackTraceClassForClassName;;0.010670988;0.012620434;0.007265944;0.004581359;0.004828102;0.012399147
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.test07_getReflectiveCallerClassUtility;;0.006293231;0.004543314;0.004679992;0.003473326;0.004482678;0.003870247
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.test09_getMessageUsingNew;;0.066444449;0.046539229;0.082783366;0.076875997;0.070425881;0.071508807
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.test10_getMessageUsingReflection;;0.056355482;0.040092121;0.021607748;0.01754339;0.021951809;0.030200483
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.test11_getClassContextViaCallerClass;;0.024978502;0.018571469;0.022722747;0.028762179;0.02402542;0.007655885
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.test12_getClassContextViaSecurityManager;;0.018301875;0.010923386;0.012584394;0.016571969;0.016592728;0.005369562
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testBaselineResponseTime;;0.012401561;0.010239513;0.027704009;0.019213469;0.009631701;0.020455598
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testBaselineThroughput;;0.505362578;0.288077634;0.315535958;0.164032637;0.383961703;0.167614826
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testDebugDisabledMessageResponseTime;;0.024028461;0.035024757;0.025714887;0.024930793;0.032162741;0.030604304
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testDebugDisabledResponseTime;;0.191545403;0.221276431;0.178474036;0.126716643;0.262072625;0.278589321
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testDebugDisabledThroughput;;0.035942503;0.055585923;0.044810086;0.036800611;0.038490938;0.045616957
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testDebugMessageDisabledThroughput;;0.059210478;0.047225108;0.047332979;0.044113096;0.032567229;0.018066904
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testIsDebugEnabledResponseTime;;0.014181531;0.018722609;0.009924338;0.011981987;0.009642481;0.011411904
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testIsDebugEnabledThroughput;;0.010163244;0.029812377;0.022098885;0.028842629;0.02853354;0.025470805
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testIsEnabledLevelResponseTime;;0.025435451;0.017333498;0.035580705;0.038407077;0.024953372;0.020492377
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SimpleBenchmark.testIsEnabledLevelThroughput;;0.074022275;0.066001859;0.069229307;0.039480958;0.059987014;0.044946512
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.cloneArrayContextData;count=5,length=20;0.061773957;0.039140258;0.022874766;0.037723031;0.030208953;0.039988095
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.cloneArrayContextData;count=500,length=20;0.059639844;0.041394256;0.036076333;0.03743777;0.054111322;0.021582337
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.cloneHashContextData;count=5,length=20;0.134666691;1.991596678;1.390412362;1.19898826;1.130659615;1.496981194
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.cloneHashContextData;count=500,length=20;0.044232606;0.031860312;0.030305184;0.042953658;0.027659322;0.022052621
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.cloneMap;count=5,length=20;0.048109253;0.030631979;0.028591353;0.030274261;0.040948232;0.016728722
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.cloneMap;count=500,length=20;0.044752028;0.03442711;0.060397829;0.055941036;0.021282432;0.014790596
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.getValueArrayContextData;count=5,length=20;0.020667567;0.036440589;0.026207133;0.035074287;0.030285021;0.027204319
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.getValueArrayContextData;count=500,length=20;0.027222411;0.030736308;0.018130224;0.014862201;0.010837064;0.006652735
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.getValueHashContextData;count=5,length=20;0.042509179;0.024089492;0.022197408;0.01248298;0.028117593;0.023425589
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.getValueHashContextData;count=500,length=20;0.019689143;0.01004648;0.009944906;0.011910685;0.019307021;0.10300289
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.getValueMap;count=5,length=20;0.019818341;0.015283766;0.022081982;0.025497472;0.015511735;0.027073235
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.getValueMap;count=500,length=20;0.002666443;0.005628309;0.009780211;0.005949767;0.009095618;0.008409841
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateArrayContextDataBiConsumer;count=5,length=20;0.021045267;0.017221083;0.015741765;0.018393435;0.011313709;0.009538569
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateArrayContextDataBiConsumer;count=500,length=20;0.011444828;0.036792877;0.023533;0.035944222;0.02203051;0.022694142
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateArrayContextDataTriConsumer;count=5,length=20;0.017826809;0.037299417;0.021531126;0.020792095;0.027201024;0.034850691
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateArrayContextDataTriConsumer;count=500,length=20;0.06872305;0.065352929;0.040004767;0.022440877;0.037909986;0.02036106
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateHashContextDataBiConsumer;count=5,length=20;0.038001954;0.024991622;0.01251899;0.01546205;0.016206648;0.012495591
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateHashContextDataBiConsumer;count=500,length=20;0.05367572;0.066540147;0.019099916;0.024074486;0.006995715;0.006258796
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateHashContextDataTriConsumer;count=5,length=20;0.005353827;0.008582981;0.008377062;0.005909858;0.004032845;0.00559178
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateHashContextDataTriConsumer;count=500,length=20;0.042116545;0.026693565;0.024631193;0.046197554;0.025190143;0.020483306
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateMap;count=5,length=20;0.012183643;0.033307831;0.02321884;0.025810704;0.026593856;0.027807755
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.iterateMap;count=500,length=20;0.049850265;0.029212704;0.042801725;0.033192847;0.046019886;0.057886043
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putAllArrayContextData;count=5,length=20;0.075115953;0.050184611;0.070942288;0.076209056;0.052965994;0.101664623
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putAllArrayContextData;count=500,length=20;0.005004865;0.004397945;0.002940142;0.003988452;0.002631738;0.002699076
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putAllHashContextData;count=5,length=20;0.010598812;0.042399018;0.036353478;0.054894123;0.050538007;0.042697059
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putAllHashContextData;count=500,length=20;0.02341977;0.126989241;0.126537649;0.302963872;0.2335776;0.395705403
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putAllMap;count=5,length=20;0.122678008;0.118387457;0.083733028;0.090795231;0.095524575;0.11646878
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putAllMap;count=500,length=20;0.02353939;0.035926093;0.027801393;0.023700964;0.031177586;0.021780195
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putArrayContextData;count=5,length=20;0.297539025;0.221370242;0.297117153;0.176231875;0.11164966;0.150829557
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putArrayContextData;count=500,length=20;0.056167155;0.028819932;0.045290469;0.03992563;0.051728547;0.017442097
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putHashContextData;count=5,length=20;0.166606956;0.146348885;0.210698466;0.256997967;0.120245859;0.075200405
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putHashContextData;count=500,length=20;0.03434484;0.043883131;0.041106753;0.017933494;0.023727703;0.028927673
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putMap;count=5,length=20;0.195012639;0.172200461;0.027108931;0.027300941;0.042082284;0.04873338
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putMap;count=500,length=20;0.202365171;0.1350348;0.132239933;0.175254215;0.121104149;0.067561374
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.StringBuilderEscapeBenchmark.escapeJsonLargeString;;0.018059669;0.020012064;0.017725306;0.016740504;0.016380225;0.019526985
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.StringBuilderEscapeBenchmark.escapeXmlLargeString;;0;0.006117265;0.005026399;0.004813881;0.005030704;0.007488624
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.defaultStringGetBytes;;0.065488169;0.039327554;0.037888144;0.021435503;0.036953565;0.032434352
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.defaultStringGetBytesCharSet;;0.166272149;0.206478087;0.184663612;0.086670695;0.066436061;0.058275007
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.defaultStringGetBytesString;;0.10095756;0.06703601;0.06600376;0.047203867;0.025744004;0.066531101
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.iso8859_1CustomCastToByte;;0.158260035;0.22202789;0.155673468;0.131132297;0.143100132;0.0727506
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.iso8859_1CustomPortedJDK8;;0.091277717;0.080618762;0.059455757;0.078080274;0.072357543;0.088151702
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.iso8859_1CustomPortedJDK8CopyArray;;0.104616466;0.201290207;0.162084251;0.124371644;0.075385387;0.062703104
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.iso8859_1CustomVerifyAndCast;;0.072657293;0.142636183;0.095752454;0.093494342;0.10018013;0.081737921
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.iso8859_1Encoder;;0.332984112;0.348239075;0.261758936;0.905716963;0.691074838;6.99E-01
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.iso8859_1StringGetBytesCharSet;;0.55865254;0.441090667;0.139370679;0.218862383;0.222453572;0.118975871
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.iso8859_1StringGetBytesString;;0.543024793;0.444109365;0.119893375;0.117248554;0.106486978;0.104647169
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.shiftJisEncoder;;0.035530028;0.043585758;0.018396372;0.023223663;0.025095706;0.016787104
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.shiftJisStringGetBytesCharSet;;0.400945238;0.324061265;0.315896918;0.449981382;0.235457947;0.1712489
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.shiftJisStringGetBytesString;;0.09667832;0.095610568;0.054737144;0.084314976;0.060374161;0.050759359
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.usAsciiStringGetBytesCharSet;;0.129884572;0.070374107;0.094730732;0.089015527;0.080525435;0.078994578
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.StringEncodingBenchmark.usAsciiStringGetBytesString;;0.094511669;0.11672172;0.082088399;0.091507335;0.032881817;0.04305379
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.TextEncoderHelperBenchmark.byteArrayMCD;;1.093555291;1.072371029;1.209142584;0.774198158;0.701274555;0.630869277
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.TextEncoderHelperBenchmark.encodeMCD;;0.032212302;0.044044463;0.015078808;0.020179026;0.018489666;0.016906407
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.TextEncoderHelperBenchmark.serializableMCD;;0.023422133;0.017910433;0.021307979;0.023392354;0.020860423;0.013966232
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.TextEncoderHelperBenchmark.stringGetBytes;;0.235923904;0.296483424;0.325849589;0.358609503;0.187348495;0.315212745
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.TextEncoderHelperBenchmark.textEncoderEncode;;0.084334324;0.091938747;0.075999366;0.09075732;0.075261676;0.054382599
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.TextEncoderHelperBenchmark.toStringMCD;;0.026710535;0.025797349;0.021234702;0.014646829;0.013633682;0.020693363
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=5,threadContextMapAlias=CopyOpenHash;0.015730506;0.038412846;0.031090419;0.025951583;0.019713796;0.023762898
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=5,threadContextMapAlias=CopySortedArray;0.056606974;0.040964795;0.050234462;0.031500885;0.053087738;2.43E-02
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=5,threadContextMapAlias=Default;0.049337224;0.026127471;0.01971079;0.014820486;0.015657006;0.01889176
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=5,threadContextMapAlias=NoGcOpenHash;0.011809216;0.012070935;0.018201299;0.040291568;0.035443111;0.029560799
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=5,threadContextMapAlias=NoGcSortedArray;0.145028999;0.107431541;7.80E-02;0.160672311;0.106409288;0.13905504
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=50,threadContextMapAlias=CopyOpenHash;0.023295109;0.013817266;0.018568011;0.013819317;0.01517076;0.031705485
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=50,threadContextMapAlias=CopySortedArray;0.013520412;0.026655965;0.014290814;0.009737044;0.009841771;0.009048959
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=50,threadContextMapAlias=Default;0.005314744;0.005721056;0.004096053;0.001513128;0.001364135;0.00134524
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=50,threadContextMapAlias=NoGcOpenHash;0.017447105;0.02542677;0.025219694;0.023075251;0.017565457;0.013753217
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=50,threadContextMapAlias=NoGcSortedArray;0.127918354;0.126279018;0.077635974;0.123068756;7.64E-02;0.088537506
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=500,threadContextMapAlias=CopyOpenHash;0.013774033;0.009973037;0.008750534;0.004903092;0.009342006;0.017470077
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=500,threadContextMapAlias=CopySortedArray;0.16581293;0.207610989;0.036174873;0.054050853;0.060143604;0.056315325
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=500,threadContextMapAlias=Default;0.032645388;0.0270225;0.020504898;0.022550083;0.014837985;0.022729276
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=500,threadContextMapAlias=NoGcOpenHash;0.091831484;0.082196989;0.051181389;0.052868996;0.055792787;0.028488693
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=500,threadContextMapAlias=NoGcSortedArray;0.052998509;0.03560591;0.04279425;0.028657484;0.020840488;0.007787287
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=5,threadContextMapAlias=CopyOpenHash;0.205236989;0.106511229;0.18485662;0.198495773;0.26695789;0.239456892
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=5,threadContextMapAlias=CopySortedArray;0.036196973;0.05411962;0.034619463;0.027327863;0.028275894;0.026322153
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=5,threadContextMapAlias=Default;0.068350298;0.036595147;0.064498655;0.045552323;0.04571668;0.039947137
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=5,threadContextMapAlias=NoGcOpenHash;0.030580086;0.033366477;0.044352112;0.029439729;0.04327068;0.033103463
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=5,threadContextMapAlias=NoGcSortedArray;0.047753845;0.112004916;0.15025313;0.084641775;0.099486042;0.096248968
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=50,threadContextMapAlias=CopyOpenHash;0.055839725;0.05534888;0.041585301;0.037915038;0.029558703;0.023118389
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=50,threadContextMapAlias=CopySortedArray;0.031278369;0.018373831;0.013273213;0.016104345;0.009689355;0.008472869
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=50,threadContextMapAlias=Default;0.053351446;0.039320419;0.055106172;0.031004143;0.062707385;0.034320312
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithoutProperties;count=50,threadContextMapAlias=NoGcOpenHash;0.063868564;0.032274625;0.038328884;0.045333042;0.086514538;0.093463903
