project;commit;benchmark;params;i5;i6;i7;i8;i9;i10
;;org.apache.logging.log4j.perf.jmh.ConcurrentAsyncLoggerToFileBenchmark.singleLoggingThread;asyncLoggerType=ASYNC_CONTEXT,queueFullPolicy=ENQUEUE_UNSYNCHRONIZED;0.286627936;0.23257318;0.293709032;0.185516593;0.130741335;0.21846381
;;org.apache.logging.log4j.perf.jmh.ConcurrentAsyncLoggerToFileBenchmark.singleLoggingThread;asyncLoggerType=ASYNC_CONTEXT,queueFullPolicy=SYNCHRONOUS;0.044877468;0.071612003;0.072448565;0.050921699;0.063819744;0.03806228
;;org.apache.logging.log4j.perf.jmh.ConfiguratorInitializeBenchmark.initializeLoggerContext;;0.052989569;0.03437464;0.049512197;0.037759443;0.032342013;0.019447615
;;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.baseline;;0.029627322;0.039126119;0.037021957;0.03083849;0.023021771;0.012154882
;;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.log4jClassicDebugStringConcatenation;;0.237912151;0.169209055;0.190698237;0.146997291;0.168823182;0.14076764
;;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.log4jClassicIsDebugEnabled;;0.012926609;0.007669627;0.009629668;0.011183764;0.005641964;0.005588402
;;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.log4jDebugParameterizedString;;0.016602156;0.05654379;0.042034558;0.035876828;0.050851719;0.041709843
;;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.log4jDebugStringConcatenation;;0.129481164;0.117469132;0.091444971;0.053966929;0.043872066;0.022087604
;;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.log4jIsDebugEnabled;;0.037098152;0.018961335;0.021987162;0.027832754;0.025919235;0.008713494
;;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.slf4jDebugParameterizedString;;0.006374922;0.04415782;0.026623144;0.033668626;0.041076022;0.0268128
;;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.slf4jDebugStringConcatenation;;0.040164307;0.032884875;0.021837654;0.020098119;0.032169121;0.049531198
;;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.slf4jIsDebugEnabled;;0.363579286;0.390837198;0.538486217;0.115174567;0.239188708;0.179071057
;;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.julFile;;0.069012278;0.112466348;0.070140021;0.038870602;0.049943966;0.046729234
;;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.log4j1File;;0.038932897;0.025940158;0.029985416;0.040019994;0.025524627;0.026819401
;;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.log4j2AsyncAppender;;0.076789415;0.126802485;0.102239399;0.112069899;0.092153603;0.105081047
;;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.log4j2AsyncDisruptor;;0.030326665;0.033206611;0.027543892;0.027851946;0.025594023;0.020335675
;;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.log4j2AsyncLogger;;0.100270153;0.123999497;0.078182806;0.098237901;0.092604599;0.086052906
;;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.log4j2File;;0.058480053;0.038872311;0.070346385;0.05031052;0.02450944;0.032025245
;;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.log4j2RAF;;0.017915675;0.069336571;0.037567717;0.066455775;0.064521516;0.05480134
;;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.logbackAsyncFile;;0.229246509;0.220965316;0.142340743;0.203694586;0.127864119;0.282830568
;;org.apache.logging.log4j.perf.jmh.FileAppenderBenchmark.logbackFile;;0.10786245;0.096251998;0.10293041;0.083110248;0.112120543;0.158370632
;;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param1JulFile;;0.050265734;0.050020496;0.07271383;0.086250829;0.037058227;0.026674748
;;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param1Log4j1Concat;;0.245735969;0.401931854;0.209156919;0.374520758;0.251215369;0.243927516
;;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param1Log4j2File;;0.030381567;0.028682976;0.030825517;0.024808035;0.019690925;0.044820121
;;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param1Log4j2RAF;;0.03816647;0.045626311;0.041360133;0.031672889;0.070196511;0.047196218
;;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param1LogbackFile;;0.043918103;0.05236377;0.070360358;0.036314354;0.055489731;0.040829324
;;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param3JulFile;;0.055353862;0.050465688;0.056398645;0.03068339;0.032081129;0.030136219
;;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param3Log4j1Concat;;0.068103697;0.051638966;0.026793848;0.028753952;0.031174259;0.025321584
;;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param3Log4j2File;;0.032373716;0.022022316;0.019032211;0.030731464;0.026506996;0.022786032
;;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param3Log4j2RAF;;0.019351728;0.011875544;0.012044002;0.029274243;0.02204116;0.023879955
;;org.apache.logging.log4j.perf.jmh.FileAppenderParamsBenchmark.param3LogbackFile;;0.076742155;0.053035574;0.055827901;0.06516959;0.039222146;0.052159862
;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.complexLog4j1;;0.015215153;0.02386923;0.013386652;0.009520779;0.023825955;0.014792527
;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.complexLog4j2ExtendedThrowable;;0.040052135;0.043717188;0.042749295;0.031316314;0.021682397;0.025872687
;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.complexLog4j2ExtendedThrowableAsync;;0.033472909;0.023114759;0.01612522;0.013138003;0.025891665;0.019471289
;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.complexLog4j2Throwable;;0.030967055;0.031914968;0.035987745;0.016077724;0.017737854;0.008944287
;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.complexLog4j2ThrowableAsync;;0.014307229;0.05458646;0.049793201;0.045871488;0.030698849;0.034966358
;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.complexLogbackFile;;0.191529659;0.187249668;0.128088452;0.105691281;0.179316158;0.064736252
;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.julFile;;0.032218518;0.029938211;0.030942136;0.033119076;0.019600764;0.035954375
;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.log4j1;;0.010866619;0.025966303;0.033433416;0.026661381;0.033730587;0.030766167
;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.log4j2ExtendedThrowable;;0.036154503;0.014893181;0.016673536;0.025664851;0.038972507;0.047749381
;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.log4j2Throwable;;0.057907379;0.044401032;0.043273146;0.034068725;0.038907916;0.016692837
;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.logbackFile;;0.097358833;0.109584203;0.06187615;0.247632186;0.225915647;0.213359133
;;org.apache.logging.log4j.perf.jmh.FileAppenderWithLocationBenchmark.log4j1File;;0.022589539;0.025635216;0.025566628;0.015416476;0.024494607;0.012922262
;;org.apache.logging.log4j.perf.jmh.FileAppenderWithLocationBenchmark.log4j2File;;0.023982647;0.014842353;0.049755332;0.023448091;0.033367946;0.05089521
;;org.apache.logging.log4j.perf.jmh.FileAppenderWithLocationBenchmark.log4j2RAF;;0.031777557;0.045696933;0.035784713;0.019736712;0.023171651;0.023039641
;;org.apache.logging.log4j.perf.jmh.FileAppenderWithLocationBenchmark.logbackFile;;0.106252869;0.09001329;0.04951377;0.048151371;0.030561237;0.028717785
;;org.apache.logging.log4j.perf.jmh.FormatterLoggerBenchmark.latencyBaseline;;0.522321299;0.450135969;0.474840076;0.416881882;0.09966723;0.086697193
;;org.apache.logging.log4j.perf.jmh.FormatterLoggerBenchmark.latencyParameterizedDouble;;0.050080337;0.049101474;0.074379071;0.073690715;0.059878021;0.063585195
;;org.apache.logging.log4j.perf.jmh.FormatterLoggerBenchmark.latencyParameterizedString;;0.026894341;0.019829704;0.021516212;0.01885738;0.008404194;0.024249401
;;org.apache.logging.log4j.perf.jmh.FormatterLoggerBenchmark.latencyStringFormatDouble;;0.042712499;0.049428882;0.076015774;0.028417465;0.022139829;0.020987435
;;org.apache.logging.log4j.perf.jmh.FormatterLoggerBenchmark.latencyStringFormatString;;0.028019406;0.014616876;0.011750757;0.047238646;0.025209806;0.048782255
;;org.apache.logging.log4j.perf.jmh.FormatterLoggerBenchmark.throughputBaseline;;0.022390654;0.033925317;0.017973739;0.016930906;0.010391881;0.011122467
;;org.apache.logging.log4j.perf.jmh.FormatterLoggerBenchmark.throughputParameterizedDouble;;0.027931902;0.015822759;0.027867757;0.022279442;0.01114774;0.036541804
;;org.apache.logging.log4j.perf.jmh.FormatterLoggerBenchmark.throughputParameterizedString;;0.036541007;0.044784137;0.052977228;0.029969538;0.058498771;0.079083007
;;org.apache.logging.log4j.perf.jmh.FormatterLoggerBenchmark.throughputStringFormatDouble;;0.055325335;0.061231965;0.051331896;0.025684117;0.026849482;0.025511811
;;org.apache.logging.log4j.perf.jmh.FormatterLoggerBenchmark.throughputStringFormatString;;0.129820974;0.117355362;0.13794501;0.091483851;0.015655039;0.012782715
;;org.apache.logging.log4j.perf.jmh.GelfLayoutBenchmark.baseline;;0.043263114;0.034026664;0.027977764;0.022042031;0.029590233;0.010800941
;;org.apache.logging.log4j.perf.jmh.GelfLayoutBenchmark.log4j2Gelf;;0.022238551;0.01524692;0.022066547;0.020046233;0.013625557;0.013653783
;;org.apache.logging.log4j.perf.jmh.JdbcAppenderBenchmark.testResponseTimeH2Exception;;0.077434918;0.089413448;0.103733222;0.04090829;0.028337085;0.049140645
;;org.apache.logging.log4j.perf.jmh.JdbcAppenderBenchmark.testResponseTimeH2Message;;0.236889789;0.232762117;0.200623464;0.105287558;0.040070129;0.102001951
;;org.apache.logging.log4j.perf.jmh.JdbcAppenderBenchmark.testResponseTimeHSQLDBException;;0.060735184;0.031165695;0.041679482;0.041102116;0.042426886;0.017028814
;;org.apache.logging.log4j.perf.jmh.JdbcAppenderBenchmark.testResponseTimeHSQLDBMessage;;0.136488132;0.122293142;0.077811922;0.081571717;0.076767769;0.044698871
;;org.apache.logging.log4j.perf.jmh.JdbcAppenderBenchmark.testThroughputH2Exception;;0.11592409;0.144099779;0.135995935;0.150225069;0.061468541;0.044833543
;;org.apache.logging.log4j.perf.jmh.JdbcAppenderBenchmark.testThroughputH2Message;;0.149720965;0.08517346;0.044686152;0.075327372;0.068803463;0.098124021
;;org.apache.logging.log4j.perf.jmh.JdbcAppenderBenchmark.testThroughputHSQLDBException;;0.078119928;0.085019159;0.054801586;0.06095586;0.04351828;0.064829191
;;org.apache.logging.log4j.perf.jmh.JdbcAppenderBenchmark.testThroughputHSQLDBMessage;;0.1266102;0.099394909;0.177608709;0.188952445;0.092497382;0.073847132
;;org.apache.logging.log4j.perf.jmh.JpaAppenderBenchmark.testResponseTimeH2Exception;;0.014801167;0.019551076;0.015332694;0.016169046;0.018597395;
;;org.apache.logging.log4j.perf.jmh.JpaAppenderBenchmark.testResponseTimeH2Message;;0.131213038;0.092447275;0.094093695;0.178228665;0.09573907;
;;org.apache.logging.log4j.perf.jmh.JpaAppenderBenchmark.testResponseTimeHSQLDBException;;0.079699623;0.105681749;0.09861421;0.087401643;0.063873966;
;;org.apache.logging.log4j.perf.jmh.JpaAppenderBenchmark.testResponseTimeHSQLDBMessage;;0.15981907;0.244091208;0.187093342;0.108354712;0.107782784;
;;org.apache.logging.log4j.perf.jmh.JpaAppenderBenchmark.testThroughputH2Exception;;0.040798852;0.035356994;0.021399789;0.026274029;0.028965896;
;;org.apache.logging.log4j.perf.jmh.JpaAppenderBenchmark.testThroughputH2Message;;0.036777967;0.02034187;0.03017173;0.035240433;0.011297272;
;;org.apache.logging.log4j.perf.jmh.JpaAppenderBenchmark.testThroughputHSQLDBException;;0.04525311;0.076772628;0.06389107;0.062225962;0.050817202;
;;org.apache.logging.log4j.perf.jmh.JpaAppenderBenchmark.testThroughputHSQLDBMessage;;0.524078257;0.533089256;0.647143593;0.393490969;0.180773179;
;;org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.appenderConsole;;0.025020673;0.058996649;0.04932592;0.046631127;0.045876994;0.03531826
;;org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.appenderDirectConsole;;0.615422771;0.738738787;0.748768048;1.040743373;0.272176933;0.33254026
;;org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.appenderFile;;0.033566229;0.020008699;0.01620628;0.024248294;0.014919527;0.023407316
;;org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.appenderNoop;;0.006550132;0.012026427;0.009829987;0.010932527;0.006724183;0.008351719
;;org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.appenderRAF;;0.049265206;0.04748839;0.031718614;0.040469237;0.020548077;0.023437983
;;org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.appenderRewrite;;0.018914016;0.017540203;0.010814465;0.007695955;0.009227166;0.009308723
;;org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.baseline;;0.038293435;0.017559067;0.016019252;0.037307049;0.036338629;0.026381862
;;org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.end2endConsole;;0.028586444;0.035023742;0.029169555;0.020630419;0.01757788;0.019674863
;;org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.end2endDirectConsole;;0.05493298;0.036318361;0.052693673;0.055602814;0.04687215;0.029699553
;;org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.end2endFile;;0.029433265;0.081242495;0.043794339;0.072019481;0.07996226;0.056853297
;;org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.end2endNoop;;0.060664813;0.061855692;0.056506028;0.036834116;0.030708213;0.03440992
;;org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.end2endRAF;;0.0262159;0.031735978;0.02948977;0.019900357;0.028110527;0.015890769
;;org.apache.logging.log4j.perf.jmh.Log4j2AppenderComparisonBenchmark.end2endRewrite;;0.047506778;0.033784088;0.057847035;0.039246796;0.054997467;0.060440877
;;org.apache.logging.log4j.perf.jmh.Log4jLogEventBenchmark.createLogEventWithExceptionUsingBuilder;;0.041671323;0.050193613;0.059087491;0.021679005;0.036853373;0.012783803
;;org.apache.logging.log4j.perf.jmh.Log4jLogEventBenchmark.createLogEventWithoutException;;0.083130565;0.052891562;0.041740884;0.029380301;0.048889419;0.062923317
;;org.apache.logging.log4j.perf.jmh.Log4jLogEventBenchmark.createLogEventWithoutExceptionUsingBuilder;;0.148548671;0.162564444;0.107755065;0.103395587;0.076079659;0.074104848
;;org.apache.logging.log4j.perf.jmh.Log4jLogEventBenchmark.createSerializableLogEventProxyWithException;;0.02316572;0.020002939;0.026830643;0.013662633;0.022052;0.013092773
;;org.apache.logging.log4j.perf.jmh.Log4jLogEventBenchmark.createSerializableLogEventProxyWithoutException;;0.029884487;0.041233538;0.100589513;0.067094358;0.078944595;0.093527247
;;org.apache.logging.log4j.perf.jmh.Log4jLogEventBenchmark.createSerializableLogEventProxyWithoutExceptionWithLocation;;0.160971853;0.107035909;0.077524235;0.08704314;0.070669138;0.032895042
;;org.apache.logging.log4j.perf.jmh.Log4jLogEventBenchmark.getSourceLocationOfLogEvent;;0.035098418;0.064455525;0.04584164;0.039449056;0.023278705;0.018287843
;;org.apache.logging.log4j.perf.jmh.Log4jLogEventBenchmark.testBaseline;;0.346777424;0.397409648;0.355598869;0.159014255;0.127522959;0.298064494
;;org.apache.logging.log4j.perf.jmh.LoggerConfigBenchmark.logWithCountersAndLock;;0.08757441;0.078626285;0.045493775;0.082311294;0.045739621;0.046060752
;;org.apache.logging.log4j.perf.jmh.LoggerConfigBenchmark.logWithCountersNoLocks;;0.203908543;0.140679276;0.119160935;0.154250422;0.118380964;0.080862766
;;org.apache.logging.log4j.perf.jmh.LoggerConfigBenchmark.logWithCountersRetryAfterReconfig;;0.111093011;0.106205705;0.091917661;0.04065433;0.035609945;0.028248125
;;org.apache.logging.log4j.perf.jmh.LoggerConfigBenchmark.logWithoutCountersOrLocks;;0.094104208;0.058490333;0.052861562;0.037234507;0.080809079;0.056820869
;;org.apache.logging.log4j.perf.jmh.LoggerConfigBenchmark.testBaseline;;0.018819382;0.021255289;0.029333564;0.022424434;0.006577537;0.006293085
;;org.apache.logging.log4j.perf.jmh.MarkerFilterBenchmark.baseline;;0.031249157;0.025199636;0.014198245;0.008736365;0.017242766;0.017171936
;;org.apache.logging.log4j.perf.jmh.MarkerFilterBenchmark.log4jParentMarker;;0.059298538;0.049884659;0.062708779;0.053228733;0.035462895;0.023870423
;;org.apache.logging.log4j.perf.jmh.MarkerFilterBenchmark.log4jSimpleMarker;;0.033080548;0.080093305;0.058058803;0.080317222;0.092007296;0.075340695
;;org.apache.logging.log4j.perf.jmh.MarkerFilterBenchmark.log4jTooFine;;0.041602822;0.022060771;0.036596034;0.011877508;0.0333518;0.04630958
;;org.apache.logging.log4j.perf.jmh.MarkerFilterBenchmark.logbackParentMarker;;0.056756037;0.034555698;0.036312293;0.028937575;0.025889903;0.022711272
;;org.apache.logging.log4j.perf.jmh.MarkerFilterBenchmark.logbackSimpleMarker;;0.067150415;0.035096299;0.058955238;0.044309541;0.054653617;0.018829462
;;org.apache.logging.log4j.perf.jmh.MarkerFilterBenchmark.logbackTooFine;;0.021801824;0.093723621;0.081674408;0.0926883;0.063147279;0.068894425
;;org.apache.logging.log4j.perf.jmh.MDCFilterBenchmark.baseline;size=0;0.016251117;0.016724583;0.01891686;0.010562689;0.018320394;0.095624899
;;org.apache.logging.log4j.perf.jmh.MDCFilterBenchmark.baseline;size=4;0.028205934;0.025693341;0.026624715;0.041679908;0.021036986;0.023989966
;;org.apache.logging.log4j.perf.jmh.MDCFilterBenchmark.log4jThreadContextFilter;size=0;0.293909997;0.364250269;0.266141646;0.235920236;0.104733246;0.093751821
;;org.apache.logging.log4j.perf.jmh.MDCFilterBenchmark.log4jThreadContextFilter;size=4;0.057451664;0.03213946;0.054847473;0.037308669;0.03574585;0.024587786
;;org.apache.logging.log4j.perf.jmh.MDCFilterBenchmark.slf4jMDCFilter;size=0;0.05850974;0.038050469;0.073675714;0.047107862;0.056130251;0.022969006
;;org.apache.logging.log4j.perf.jmh.MDCFilterBenchmark.slf4jMDCFilter;size=4;0.019663665;0.018020737;0.013565182;0.01476558;0.010080118;0.007294531
;;org.apache.logging.log4j.perf.jmh.MemoryHandlerJULBenchmark.throughput10Params;;0.962757904;1.900473493;0.983930569;1.826796088;0.931591199;1.787651861
;;org.apache.logging.log4j.perf.jmh.MemoryHandlerJULBenchmark.throughput11Params;;0.070189384;0.062336336;0.060978317;0.061846709;0.03219888;0.020579173
;;org.apache.logging.log4j.perf.jmh.MemoryHandlerJULBenchmark.throughput1Param;;0.161777707;0.086234361;0.153950029;0.191828458;0.15848967;0.103725584
;;org.apache.logging.log4j.perf.jmh.MemoryHandlerJULBenchmark.throughput2Params;;0.122835824;0.143038056;0.100609882;0.124529887;0.069049144;0.046827703
;;org.apache.logging.log4j.perf.jmh.MemoryHandlerJULBenchmark.throughput3Params;;0.210220009;0.192702441;0.376162647;0.29268084;0.091831045;0.141568302
;;org.apache.logging.log4j.perf.jmh.MemoryHandlerJULBenchmark.throughput4Params;;0.227686873;0.165277478;0.222836879;0.218549132;0.206639707;0.031076958
;;org.apache.logging.log4j.perf.jmh.MemoryHandlerJULBenchmark.throughput5Params;;0.021946874;0.079729639;0.076622317;0.043941862;0.041264036;0.081879494
;;org.apache.logging.log4j.perf.jmh.MemoryHandlerJULBenchmark.throughput6Params;;0.11858687;0.09047747;0.048354434;0.089940426;0.036213735;0.06067189
;;org.apache.logging.log4j.perf.jmh.MemoryHandlerJULBenchmark.throughput7Params;;0.076262201;0.047032622;0.051798519;0.081708203;0.05576419;0.058799419
;;org.apache.logging.log4j.perf.jmh.MemoryHandlerJULBenchmark.throughput8Params;;0.135386424;0.096036328;0.044775458;0.031387308;0.024360168;0.023848606
;;org.apache.logging.log4j.perf.jmh.MemoryHandlerJULBenchmark.throughput9Params;;0.148522438;0.251148257;0.168498316;0.100299905;0.109321432;0.125055337
;;org.apache.logging.log4j.perf.jmh.MemoryHandlerJULBenchmark.throughputSimple;;0.042726784;0.050841856;0.063847503;0.063017017;0.053437157;0.052404699
;;org.apache.logging.log4j.perf.jmh.MemoryHandlerJULLocationBenchmark.throughputSimple;;0.046365014;0.058787415;0.049115249;0.039235807;0.050357038;0.031761792
;;org.apache.logging.log4j.perf.jmh.NanotimeBenchmark.baseline;;0.033061711;0.032669011;0.074761574;0.042333575;0.049828278;0.083762618
;;org.apache.logging.log4j.perf.jmh.NanotimeBenchmark.granularity_nanotime;;0.138149633;0.175085625;0.14916249;0.042069148;0.022798982;0.038491581
;;org.apache.logging.log4j.perf.jmh.NanotimeBenchmark.latency_nanotime;;0.042344775;0.04658135;0.041750677;0.044865974;0.002699883;0.010227781
;;org.apache.logging.log4j.perf.jmh.ParameterizedMessageBenchmark.classicGetFormattedMsg;;0.062878891;0.086898754;0.128488103;0.12738825;0.068368065;0.128817544
;;org.apache.logging.log4j.perf.jmh.ParameterizedMessageBenchmark.refactoredFormatTo;;0.067153798;0.066711065;0.039637526;0.041385063;0.036483267;0.018984505
;;org.apache.logging.log4j.perf.jmh.ParameterizedMessageBenchmark.refactoredGetFormattedMsg;;0.044071001;0.053288689;0.028623741;0.048587111;0.040136796;0.039116764
;;org.apache.logging.log4j.perf.jmh.ParameterizedMessageInliningBenchmark.format0;;0.200167167;0.157360722;0.051026815;0.089058107;0.088040304;0.090988383
;;org.apache.logging.log4j.perf.jmh.ParameterizedMessageInliningBenchmark.format0_inlined2;;0.070641756;0.081359145;0.057894817;0.059091606;0.036028707;0.046480941
;;org.apache.logging.log4j.perf.jmh.ParameterizedMessageInliningBenchmark.format;;0.018976199;0.041303415;0.031682158;0.042726185;0.033378954;0.047740405
;;org.apache.logging.log4j.perf.jmh.ParameterizedMessageInliningBenchmark.formatStringArgs;;0.037212065;0.026133375;0.036455353;0.023086381;0.03098288;0.022708757
;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayC;;0.09377648;0.088660892;0.081903604;0.02310589;0.036606335;0.030383034
;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayD;;0.03444682;0.059659081;0.064008601;0.097966026;0.092241908;0.088475749
;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayM;;0.053741693;0.040226526;0.041134932;0.042464317;0.032184876;0.039340095
;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayMC;;0.078939966;0.084117193;0.063069312;0.047663461;0.069553713;0.080780758
;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayMCD;;0.042409072;0.041501644;0.026655203;0.021333497;0.025465878;0.046141645
;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayMCDEx;;0.0699141;0.075458328;0.067871034;0.02464474;0.035708278;0.05314125
;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayMCNoSpace;;0.078980574;0.047627325;0.021159173;0.021347653;0.026587179;0.020256784
;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayMD;;0.032471121;0.039729182;0.056173064;0.052204187;0.052542081;0.036886703
;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayMDEx;;0.044932419;0.046592637;0.027886104;0.015162858;0.027572495;0.015267354
;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayMDNoSpace;;0.03525124;0.019035638;0.026019575;0.026852368;0.038361603;0.039315605
;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayMEx;;0.042032917;0.051511668;0.037332672;0.020710599;0.025059584;0.028757363
;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArraySpace;;0.025174806;0.021145492;0.017000368;0.019761817;0.015274469;0.017958482
;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableC;;0.029631356;0.037236418;0.031532254;0.015638265;0.01469218;0.02602881
;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableD;;0.042962692;0.04282313;0.030761036;0.03074723;0.01846208;0.03249858
;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableM;;0.103271828;0.13504335;0.071404294;0.08085632;0.086070216;0.095568148
;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMC;;0.101272564;0.101919635;0.054474653;0.065698628;0.03453526;0.046810716
;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMCD;;0.071427367;0.060354549;0.058092819;0.025801963;0.013895239;0.008538741
;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMCDEx;;0.002205398;0.003318626;0.014700777;0.011673946;0.013068204;0.021124593
;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMCNoSpace;;0.039993941;0.047538508;0.056921995;0.009375435;0.020895958;0.020685999
;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMD;;0.01243347;0.014661017;0.011637188;0.002629262;0.005626465;0.006718671
;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMDEx;;0.009810105;0.026188048;0.025837446;0.016147313;0.020350334;0.014465062
;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMDNoSpace;;0.036522295;0.029044864;0.046072063;0.033664831;0.020472036;0.037926357
;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableMEx;;0.179959268;0.109100957;0.069259015;0.067876145;0.092366966;0.046221789
;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.serializableSpace;;0.030464186;0.042180493;0.022031103;0.046701928;0.056424791;0.053984165
;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.stringGetBytes;;0.060113684;0.091701754;0.238363752;0.233095761;0.132776677;0.237712927
;;org.apache.logging.log4j.perf.jmh.PatternLayoutComparisonBenchmark.log4j2;;0.074374438;0.099894879;0.030514308;0.027939762;0.028510615;0.024521138
;;org.apache.logging.log4j.perf.jmh.PatternLayoutComparisonBenchmark.logback;;0.035380926;0.033655677;0.027731299;0.021013099;0.037382879;0.024817511
;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.baseline;;0.032175562;0.018884621;0.028560008;0.025762692;0.028367694;0.027472264
;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.locationLocatorGetMethod;;0.020429823;0.037987216;0.024478466;0.01960959;0.014610713;0.018205146
;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.reflectionUtilGetClass;;0.073221061;0.041700567;0.022152468;0.023004169;0.04140276;0.027641439
;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.test01_getCallerClassNameFromStackTrace;;0.015600525;0.01524273;0.012533067;0.01138919;0.01397827;0.009791025
;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.test02_getCallerClassNameFromThreadStackTrace;;0.073740663;0.049516487;0.068253124;0.051332282;0.016638543;0.026381019
;;org.apache.logging.log4j.perf.jmh.ReflectionBenchmark.test03_getCallerClassNameReflectively;;0.039966595;0.031419912;0.027512651;0.029958833;0.024398455;0.011586089
