project;commit;benchmark;params;i5;i6;i7;i8;i9;i10
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput1Param;configFileName=perf5AsyncApndMpscQNoLoc-noOpAppender.xml;0.024153553;0.028511644;0.018719421;0.012285483;0.01190809;0.008961926
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput1Param;configFileName=perf5AsyncApndNoLoc-noOpAppender.xml;0.107031334;0.070556273;0.04427727;0.021575254;0.008123464;0.004056008
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput1Param;configFileName=perf5AsyncApndXferQNoLoc-noOpAppender.xml;0.046093259;0.027303735;0.014325622;0.007147647;0.013467593;0.013402167
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput2Params;configFileName=perf5AsyncApndDsrptrNoLoc-noOpAppender.xml;0.07446117;0.030443716;0.012849097;0.019074648;0.014496344;0.005911866
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput2Params;configFileName=perf5AsyncApndMpscQNoLoc-noOpAppender.xml;0.03860774;0.02240628;0.03020184;0.034121319;0.026083442;0.022932431
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput2Params;configFileName=perf5AsyncApndNoLoc-noOpAppender.xml;0.049215075;0.017834743;0.019909402;0.029333386;0.047438573;0.051380811
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput2Params;configFileName=perf5AsyncApndXferQNoLoc-noOpAppender.xml;0.076618467;0.028188416;0.019767867;0.015259712;0.008963897;0.008693382
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput3Params;configFileName=perf5AsyncApndDsrptrNoLoc-noOpAppender.xml;0.041400925;0.020716854;0.011622842;0.015649174;0.010176266;0.004662334
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput3Params;configFileName=perf5AsyncApndMpscQNoLoc-noOpAppender.xml;0.019957453;0.008898174;0.008463876;0.004557143;0.006319148;0.005092195
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput3Params;configFileName=perf5AsyncApndNoLoc-noOpAppender.xml;0.018325875;0.035851446;0.031847779;0.030240842;0.014790901;0.005385283
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput3Params;configFileName=perf5AsyncApndXferQNoLoc-noOpAppender.xml;0.033449344;0.026711311;0.02469839;0.019310691;0.013775714;0.010859935
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput4Params;configFileName=perf5AsyncApndDsrptrNoLoc-noOpAppender.xml;0.038576388;0.024387778;0.027439811;0.033589193;0.023733846;0.017760034
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput4Params;configFileName=perf5AsyncApndMpscQNoLoc-noOpAppender.xml;0.064118328;0.047664482;0.03463976;0.024032481;0.018732041;0.014017882
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput4Params;configFileName=perf5AsyncApndNoLoc-noOpAppender.xml;0.042720982;0.052248805;0.049137012;0.091724152;0.127575532;0.089494511
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput4Params;configFileName=perf5AsyncApndXferQNoLoc-noOpAppender.xml;0.099469898;0.056312978;0.03906191;0.023594257;0.014069697;0.015554551
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput5Params;configFileName=perf5AsyncApndDsrptrNoLoc-noOpAppender.xml;0.068222762;0.039136939;0.021573252;0.018608456;0.023567857;0.012944677
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput5Params;configFileName=perf5AsyncApndMpscQNoLoc-noOpAppender.xml;0.06972015;0.02596352;0.017559942;0.010563658;0.009663082;0.003365994
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput5Params;configFileName=perf5AsyncApndNoLoc-noOpAppender.xml;0.090521634;0.104836245;0.048366367;0.036688079;0.022910216;0.016876031
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput5Params;configFileName=perf5AsyncApndXferQNoLoc-noOpAppender.xml;0.016505531;0.013281581;0.01644286;0.026079637;0.019114284;0.025020529
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput6Params;configFileName=perf5AsyncApndDsrptrNoLoc-noOpAppender.xml;0.07220558;0.029621836;0.010434297;0.00607235;0.008009301;0.012368724
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput6Params;configFileName=perf5AsyncApndMpscQNoLoc-noOpAppender.xml;0.007936916;0.009330814;0.003997597;0.002890659;0.003773166;0.003573441
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput6Params;configFileName=perf5AsyncApndNoLoc-noOpAppender.xml;0.064049128;0.042752638;0.04602921;0.023269783;0.026669383;0.007451994
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput6Params;configFileName=perf5AsyncApndXferQNoLoc-noOpAppender.xml;0.046791476;0.016831415;0.026514004;0.027227521;0.032196289;0.027738777
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput7Params;configFileName=perf5AsyncApndDsrptrNoLoc-noOpAppender.xml;0.057627098;0.032360562;0.013275506;0.015052361;0.013979079;0.011591928
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput7Params;configFileName=perf5AsyncApndMpscQNoLoc-noOpAppender.xml;0.048632833;0.020674484;0.003821245;0.001253231;0.001790574;0.002474077
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput7Params;configFileName=perf5AsyncApndNoLoc-noOpAppender.xml;0.024375742;0.023477239;0.02139803;0.013525477;0.01471036;0.024801751
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput7Params;configFileName=perf5AsyncApndXferQNoLoc-noOpAppender.xml;0.054996284;0.02658245;0.019382838;0.028583405;0.01290683;0.011722279
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput8Params;configFileName=perf5AsyncApndDsrptrNoLoc-noOpAppender.xml;0.047700477;0.014163787;0.016901445;0.020206798;0.010906453;0.008647032
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput8Params;configFileName=perf5AsyncApndMpscQNoLoc-noOpAppender.xml;0.095708709;0.054208054;0.033710457;0.023382821;0.015869426;0.010475591
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput8Params;configFileName=perf5AsyncApndNoLoc-noOpAppender.xml;0.096229546;0.064920921;0.039433894;0.019367005;0.009910862;0.003474246
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput8Params;configFileName=perf5AsyncApndXferQNoLoc-noOpAppender.xml;0.054053406;0.042085685;0.01660775;0.024631819;0.025381567;0.022341459
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput9Params;configFileName=perf5AsyncApndDsrptrNoLoc-noOpAppender.xml;0.046662783;0.052505828;0.035855164;0.035167911;0.019490039;0.019771922
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput9Params;configFileName=perf5AsyncApndMpscQNoLoc-noOpAppender.xml;0.067981999;0.029534404;0.019018784;0.015917779;0.014161844;0.012330826
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput9Params;configFileName=perf5AsyncApndNoLoc-noOpAppender.xml;0.088887805;0.090886273;0.059350972;0.041347284;0.029960665;0.030816708
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput9Params;configFileName=perf5AsyncApndXferQNoLoc-noOpAppender.xml;0.047407678;0.032160081;0.034119913;0.032383085;0.012521246;0.006674367
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughputSimple;configFileName=perf5AsyncApndDsrptrNoLoc-noOpAppender.xml;0.00956914;0.011343408;0.008056004;0.010589891;0.010956533;0.015916071
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughputSimple;configFileName=perf5AsyncApndMpscQNoLoc-noOpAppender.xml;0.105694699;0.049969789;0.043131065;0.038835734;0.027870557;0.017992121
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughputSimple;configFileName=perf5AsyncApndNoLoc-noOpAppender.xml;0.13071718;0.073087715;0.045723638;0.042184699;0.041374626;0.009826818
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughputSimple;configFileName=perf5AsyncApndXferQNoLoc-noOpAppender.xml;0.053057837;0.037513198;0.03612129;0.036326887;0.029017987;0.022866615
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2LocationBenchmark.throughputSimple;configFileName=perf5AsyncApndDsrptrWithLoc-noOpAppender.xml;0.064836223;0.034309809;0.022376511;0.023297859;0.015047031;0.01202614
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2LocationBenchmark.throughputSimple;configFileName=perf5AsyncApndMpscQWithLoc-noOpAppender.xml;0.095715629;0.084449808;0.0363935;0.044578661;0.037609312;0.033306406
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2LocationBenchmark.throughputSimple;configFileName=perf5AsyncApndWithLoc-noOpAppender.xml;0.080266483;0.04564395;0.027332238;0.022994762;0.018200008;0.012292699
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2LocationBenchmark.throughputSimple;configFileName=perf5AsyncApndXferQWithLoc-noOpAppender.xml;0.04715529;0.032666221;0.02694155;0.01620571;0.01888689;0.018674989
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackBenchmark.throughput10Params;;0.063677093;0.04149965;0.021424352;0.019935425;0.01176196;0.001474423
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackBenchmark.throughput11Params;;0.029812054;0.030256592;0.017636838;0.011460745;0.011922952;0.008515218
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackBenchmark.throughput1Param;;0.173476188;0.253936392;0.19195242;0.218545999;0.122213337;0.073040208
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackBenchmark.throughput2Params;;0.067433095;0.061415228;0.033558737;0.046325812;0.034984991;0.079975955
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackBenchmark.throughput3Params;;0.150075818;0.139076905;0.036510391;0.056753448;0.068433933;0.069982425
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackBenchmark.throughput4Params;;0.08628563;0.126456037;0.140007668;0.149954686;0.141097081;0.012354925
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackBenchmark.throughput5Params;;0.074424457;0.038235338;0.013111924;0.012940508;0.020984671;0.020502842
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackBenchmark.throughput6Params;;0.042862826;0.047557864;0.057691173;0.028926989;0.024263151;0.027604742
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackBenchmark.throughput7Params;;0.120143101;0.049871856;0.042933528;0.060114146;0.071781521;0.074893869
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackBenchmark.throughput8Params;;0.02318549;0.024297398;0.015327378;0.038100885;0.044309393;0.0402819
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackBenchmark.throughput9Params;;0.113502851;0.055154128;0.042268922;0.03307388;0.029850235;0.014278624
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackBenchmark.throughputSimple;;0.10958315;0.070573487;0.061932723;0.066398784;0.044851952;0.034400166
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackLocationBenchmark.throughputSimple;;0.015312121;0.011762232;0.010479866;0.005666583;0.008677591;0.011596492
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput10Params;;0.026953482;0.015912212;0.010516056;0.006839618;0.00454614;0.001975595
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput11Params;;0.01920613;0.021612437;0.016720917;0.011014667;0.010520474;0.010713461
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput1Param;;0.031258187;0.009439641;0.008488168;0.006266532;0.004973293;0.002929083
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput2Params;;0.018312602;0.007516872;0.006761781;0.007148853;0.005427521;0.00362347
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput3Params;;0.020529462;0.014859215;0.009413342;0.004682922;0.004807838;0.003951761
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput4Params;;0.013381745;0.016479441;0.013723373;0.010708655;0.008893758;0.006416033
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput5Params;;0.010955909;0.008380815;0.001643772;6.08E-04;0.00199855;0.002832311
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput6Params;;0.023760871;0.011432187;0.01385092;0.010095918;0.006415692;0.005583089
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput7Params;;0.010257515;0.011208574;0.007023503;0.006977978;0.002345813;0.001657476
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput8Params;;0.014857907;0.014532738;0.004698203;0.004212882;0.00363434;0.003376628
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput9Params;;0.030093794;0.014952174;0.009014525;0.007218804;0.004198193;0.003812519
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughputSimple;;0.033565444;0.028563814;0.016111339;0.014776442;0.011712551;0.010339706
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersLocationBenchmark.throughputSimple;;0.117097062;0.073974228;0.057709138;0.044448546;0.036973657;0.02931229
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ClocksBenchmark.baseline;;0.00501215;0.003360597;0.003190953;0.004706029;0.006088283;0.005755181
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ClocksBenchmark.cachedClock;;0.015193983;0.021129347;0.013890839;0.014306129;0.017411015;0.014106206
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ClocksBenchmark.coarseCachedClock;;0.017359497;0.022918955;0.01387553;0.01336757;0.01625528;0.01313917
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ClocksBenchmark.fixedClock;;0.009669391;0.011373374;0.008229821;0.005559705;0.005639577;0.006972379
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ClocksBenchmark.fixedFinalClock;;0.017937696;0.01627045;0.011072611;0.007204295;0.007143942;0.005667981
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ClocksBenchmark.oldCachedClock;;0.013617371;0.017756848;0.009859557;0.010150979;0.012427195;0.010234115
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ClocksBenchmark.systemClock;;0.010964483;0.007913535;0.005566989;0.00404222;0.00444596;0.003482728
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ClocksBenchmark.systemCurrentTimeMillis;;0.006973527;0.003387209;0.003296186;0.00441901;0.004930179;0.003627332
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.CollectionsBenchmark.iterArrayList1Element;;0.008120029;0.001814018;0.002382971;0.003185926;0.006053271;0.004735028
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.CollectionsBenchmark.iterArrayList3Element;;0.008333742;0.004434472;0.003244247;0.001975729;0.001180424;2.30E-04
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.CollectionsBenchmark.iterArraySet1Element;;0.024236003;0.017873189;0.00395139;0.005372072;0.006734674;0.00552574
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.CollectionsBenchmark.iterArraySet3Element;;0.002458476;0.001812406;0.001799639;0.00170358;0.001008323;5.10E-04
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.CollectionsBenchmark.iterMap1Element;;0.063508312;0.004901582;0.003158602;0.005443381;0.007096191;0.008308927
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.CollectionsBenchmark.iterMap3Elements;;0.075031758;0.064257846;0.064857451;0.015209655;0.006193788;0.002013935
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.CollectionsBenchmark.testBaseline;;0.002438838;0.002079456;0.003468827;0.005189155;0.005624614;0.004873789
apache/logging-log4j2;;org.apache.logging.log4j.perf.jmh.ConcurrentAsyncLoggerToFileBenchmark.concurrentLoggingThreads;asyncLoggerType=ASYNC_CONFIG,queueFullPolicy=ENQUEUE;0.026041689;0.034138546;0.01410986;0.014609629;0.013895288;0.012025281
