project;commit;benchmark;params;threshold;f2;f3;f4;f5;reachedForks;reachedF1;reachedF2;reachedF3;reachedF4;reachedF5
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=50&threadContextMapAlias=CopyOpenHash;0.03;0.04128601254175846;0.05947587080026381;0.07816480519317602;0.07343568017176162;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647
log4j2;;org.apache.logging.log4j.perf.jmh.TextEncoderHelperBenchmark.byteArrayMCD;;0.03;0.0399507281967951;0.03692563295685414;0.03327125002471907;0.029115204923947386;5;2147483647;2147483647;2147483647;2147483647;2147483647
log4j2;;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.slf4jDebugStringConcatenation;;0.03;0.031368780327413213;0.030051970747212248;0.029572437674723655;0.01671514920120694;4;2147483647;2147483647;35;2147483647;46
log4j2;;org.apache.logging.log4j.perf.jmh.ConcurrentAsyncLoggerToFileBenchmark.singleLoggingThread;asyncLoggerType=ASYNC_CONTEXT&queueFullPolicy=ENQUEUE;0.03;0.052810313132576454;0.046811728796266605;0.05239141506067418;0.06055585331390266;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647
log4j2;;org.apache.logging.log4j.perf.jmh.MemoryHandlerJULBenchmark.throughputSimple;;0.03;0.0630967230755228;0.07405051897668513;0.040094377947279575;0.055852777353945365;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647
log4j2;;org.apache.logging.log4j.perf.jmh.UnboxBenchmark.boxDouble;;0.03;0.031748804657023254;0.055206049276680214;0.06440896457886681;0.04602220048135505;2147483647;18;31;21;21;25
log4j2;;org.apache.logging.log4j.perf.jmh.FormatterLoggerBenchmark.latencyStringFormatString;;0.03;0.12507502880668053;0.10148865103198643;0.08395011493683939;0.12539247018810493;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647
log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.getValueHashContextData;count=5&length=20;0.03;0.23923628480907122;0.21086755713765407;0.17115030717090085;0.24607538132068066;2147483647;27;23;19;13;11
log4j2;;org.apache.logging.log4j.perf.jmh.MarkerFilterBenchmark.logbackSimpleMarker;;0.03;0.010883371076452666;0.008555024302589559;0.011486344339369669;0.008673049537397849;2;21;20;25;14;23
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=5&threadContextMapAlias=CopySortedArray;0.03;0.06445332547089123;0.11613945014905609;0.12304248574740374;0.1349442163211176;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput10Params;configFileName=perf5AsyncApndDsrptrNoLoc-noOpAppender.xml;0.03;0.07234640905577921;0.18779820246329101;0.20655871878816492;0.15804456021803662;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=500&threadContextMapAlias=CopySortedArray;0.03;0.05655200193186231;0.07879661048715245;0.1266966204529584;0.127422556859841;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.putAndRemove;count=50&threadContextMapAlias=Default;0.03;0.058181233772999906;0.07848431777889749;0.07389425430636062;0.11501919533921051;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=5&threadContextMapAlias=NoGcSortedArray;0.03;0.02796921750211811;0.3647955589292287;0.3303929465956686;0.3776569306956715;2;2147483647;2147483647;2147483647;2147483647;2147483647
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackBenchmark.throughput10Params;;0.03;0.14826036452139288;0.12201529754721234;0.12069900478865678;0.12491081627212357;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647
log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putAllMap;count=5&length=20;0.03;0.04312974183598801;0.07005185044940153;0.0721632575142517;0.06099586372735005;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j1Benchmark.throughput4Params;;0.03;0.12992060118868898;0.1324867338511001;0.13239949058229825;0.14659266948842223;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647
log4j2;;org.apache.logging.log4j.perf.jmh.TimeFormatBenchmark.fixedFormatReuseStringBuilder;;0.03;0.013866339364090412;0.010934012728298935;0.01544535213701087;0.01495021340808436;2;2147483647;2147483647;46;37;2147483647
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=500&threadContextMapAlias=CopySortedArray;0.03;0.044150094760711585;0.049770663555340995;0.06720343898812922;0.06617176224830061;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647
log4j2;;org.apache.logging.log4j.perf.jmh.Log4jLogEventBenchmark.createSerializableLogEventProxyWithoutExceptionWithLocation;;0.03;0.017026139946732338;0.036615495442011314;0.03576138736259361;0.03281764407944722;2;2147483647;2147483647;2147483647;2147483647;2147483647
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithoutProperties;count=500&threadContextMapAlias=Default;0.03;0.020180302468281067;0.020196909096404377;0.015252257683369783;0.016708765512947036;2;8;13;24;17;8
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput3Params;configFileName=perf5AsyncApndDsrptrNoLoc-noOpAppender.xml;0.03;0.04844253746540874;0.0425573837701434;0.03726795751442265;0.10649528702980096;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.legacyInjectWithProperties;count=5&threadContextMapAlias=NoGcSortedArray;0.03;0.05573361365142643;0.09459506231257525;0.0926881593041296;0.13948951411586505;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647
log4j2;;org.apache.logging.log4j.perf.jmh.ConcurrentAsyncLoggerToFileBenchmark.singleLoggingThread;asyncLoggerType=ASYNC_CONTEXT&queueFullPolicy=ENQUEUE_UNSYNCHRONIZED;0.03;0.4047421505278103;0.5204906834103661;0.44016748399421257;0.3804783505355452;2147483647;50;2147483647;2147483647;2147483647;2147483647
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput11Params;configFileName=perf5AsyncApndDsrptrNoLoc-noOpAppender.xml;0.03;0.02848112944625927;0.12300187512763859;0.10711872467329168;0.13173334969299536;2;2147483647;2147483647;2147483647;2147483647;2147483647
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.get;count=50&threadContextMapAlias=CopyOpenHash;0.03;0.02715071063388856;0.01967789188178591;0.014791188180526573;0.030212223443069952;2;22;28;15;26;11
log4j2;;org.apache.logging.log4j.perf.jmh.LoggerConfigBenchmark.logWithCountersRetryAfterReconfig;;0.03;0.031223145428757836;0.02955630775367302;0.01847361367244868;0.026659467897109344;3;8;15;16;21;26
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput1Param;configFileName=perf5AsyncApndMpscQNoLoc-noOpAppender.xml;0.03;0.032450343402137316;0.0359440044275224;0.06213786478268098;0.1082384511912613;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647
log4j2;;org.apache.logging.log4j.perf.jmh.MDCFilterBenchmark.slf4jMDCFilter;size=0;0.03;0.012890786553505762;0.008231804406587188;0.013012070129089491;0.013614812117317866;2;16;19;17;17;13
log4j2;;org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark.injectWithProperties;count=50&threadContextMapAlias=NoGcSortedArray;0.03;0.10962379660062438;0.112322935137231;0.09798353337229404;0.0967627670314891;2147483647;27;25;20;20;28
log4j2;;org.apache.logging.log4j.perf.jmh.SortedArrayVsHashMapBenchmark.putHashContextData;count=500&length=20;0.03;0.06670228594009482;0.06626626038400013;0.07365075844886913;0.06619054713352897;2147483647;24;2147483647;15;13;31
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackBenchmark.throughput8Params;;0.03;0.20493341875321555;0.27335670196169737;0.20368030090289863;0.18105440158406078;2147483647;2147483647;2147483647;2147483647;2147483647;2147483647
