project;commit;benchmark;params;meanDefault;meanCov;meanCi;meanKld;ciPercentageDefault;ciPercentageCov;ciPercentageCi;ciPercentageKld;effectSizeCov;effectSizeCi;effectSizeKld;wilcoxonCov;wilcoxonCi;wilcoxonKld;ratioLowerCov;ratioUpperCov;ratioLowerCi;ratioUpperCi;ratioLowerKld;ratioUpperKld
log4j2;;org.apache.logging.log4j.perf.jmh.DebugDisabledBenchmark.log4jDebugStringConcatenation;;6.934357485988478E-8;7.006990271788E-8;7.021445011508016E-8;6.936767211143095E-8;0.022968455073796544;0.03897333777943876;0.027352130836685626;0.03104121772095346;0.11998851914748127;0.24224271842171025;0.006171587234714116;8.462491973983708E-49;2.78122040449885E-193;0.4500721701835726;1.009078;1.026122;1.013427;1.026147;1.001517;1.009834
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackBenchmark.throughput4Params;;9.124360112602869E-7;9.739349436392894E-7;9.37865160034604E-7;9.218063368897518E-7;0.2472672401842256;0.15608375871033459;0.27464225162977435;0.14056729167813034;0.04108045787830625;0.006371398551777983;0.03573419883706163;1.263263700906174E-6;0.4531607992831328;2.544785918586165E-5;1.060613;1.163595;1.002567;1.028697;0.9787234;1.092612
log4j2;;org.apache.logging.log4j.perf.jmh.ConcurrentAsyncLoggerToFileBenchmark.singleLoggingThread;asyncLoggerType=ASYNC_CONFIG&queueFullPolicy=ENQUEUE_UNSYNCHRONIZED;1.0417305544062927E-6;1.087417027863777E-6;1.0390663913267918E-6;1.0289156775725047E-6;0.1342770857289179;0.12943423409499255;0.2232524765647288;0.17167656791916625;0.1043824210432382;0.007270860829407255;0.011012460632838924;2.825907371604495E-36;0.3810573176196985;0.18455757548152862;1.045172;1.05616;0.9897146;1.077545;0.9811268;1.018501
log4j2;;org.apache.logging.log4j.perf.jmh.TextEncoderHelperBenchmark.stringGetBytes;;5.785428142213236E-8;6.099628700451518E-8;5.7884680893697365E-8;5.7789009225831585E-8;0.2614827755992992;0.3256252749260107;0.2849260416183386;0.2783630096003727;0.2604006963782352;0.013611460171923048;0.008625784645680916;1.2453923186970946E-222;0.0957936574209588;0.2912992944319559;0.9660286;1.12248;0.9947341;1.051491;0.9913722;1.047828
log4j2;;org.apache.logging.log4j.perf.jmh.PatternLayoutBenchmark.byteArrayMCNoSpace;;2.1003766025640344E-7;2.1182448938726217E-7;2.0570104124949788E-7;2.1372880168184677E-7;0.05492094131665182;0.07135808440822379;0.016407850335361074;0.05610113934065182;0.01749671721450356;0.2851255139982081;0.03197326153319934;0.032246044616817175;8.768712594486599E-267;9.109364281546148E-5;0.9947596;1.012261;0.9581743;0.9960725;1.01586;1.017959
log4j2;;org.apache.logging.log4j.perf.jmh.FileAppenderThrowableBenchmark.logbackFile;;1.1048377599999982E-5;1.1293540308061582E-5;1.0957004000000047E-5;1.1168959391878343E-5;0.1038560988912424;0.25218528891183134;0.1875034674442231;0.21804654660823922;0.0074657331466293254;0.01140763;0.032379585917183436;0.36056277377545054;0.16238088405984663;7.328042397204497E-5;0.9344851;1.083534;0.9567149;1.037005;0.9509196;1.068727
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput9Params;;1.367030206041205E-6;1.3493217643528685E-6;1.3450805080508085E-6;1.374189937987599E-6;0.03202104996807836;0.02088266092187848;0.03885382407884901;0.04207841933527009;0.07412437678573923;0.07067304049868879;0.016341305868695245;1.1139336416993779E-19;4.938686117972687E-18;0.04537699574029434;0.9802607;0.9914186;0.9853849;0.9905315;0.9994399;1.009476
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput6Params;configFileName=perf5AsyncApndNoLoc-noOpAppender.xml;2.1417101827676232E-6;2.013494181380418E-6;2.057059166248125E-6;1.9901905383688212E-6;0.17457347234699255;0.1458740533599685;0.17241137634740186;0.16342891474247598;0.019140925595365704;0.00942748090447988;0.012895634142304872;0.01929018931298856;0.24928700929131997;0.11503795744059864;0.9375438;0.9616469;0.9816886;0.9984132;0.8991827;0.9470222
log4j2;;org.apache.logging.log4j.perf.jmh.FormatterLoggerBenchmark.throughputParameterizedDouble;;2.3865494197679024E-6;2.355820946283879E-6;2.3925137082249357E-6;2.377802901450737E-6;0.06566111811350582;0.06325274227089459;0.07877328569394285;0.06487110756964085;0.2891755982176806;0.00498461341710989;0.03590062338091815;1.2173357680331658E-274;0.5416498096179958;1.1035989280908283E-5;0.9818053;0.9845964;0.9830707;0.9957534;0.9963417;0.9987581
log4j2;;org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark.throughput3Params;configFileName=perf5AsyncApndMpscQNoLoc-noOpAppender.xml;1.1121729172917262E-6;1.126468093618722E-6;1.1413226322632266E-6;1.1205350000000024E-6;0.13793868060752543;0.17246971395906163;0.14902098097496758;0.11044618303145008;0.025740901755708676;0.09179164741156584;0.011315201520152016;0.0016199614978897896;2.556143357321954E-29;0.16582196875094468;0.9665453;1.007574;0.9836028;1.002847;0.9880921;1.01561
