"nextopcn/lite-pool","","","1.17.4","1.8","1.8","cn.nextop.lite.pool.benchmark.LitePoolBenchmark.lite_pool_01_thread","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","e717ce520d40f94ed8cc73317872309e23d2c42af8c4b544b84f5701eb53764c"
"nextopcn/lite-pool","","","1.17.4","1.8","1.8","cn.nextop.lite.pool.benchmark.LitePoolBenchmark.lite_pool_02_thread","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","43834d69d951c344cf19139d9c0cbfd07c590325a442c77d80558fcd1e387e40"
"nextopcn/lite-pool","","","1.17.4","1.8","1.8","cn.nextop.lite.pool.benchmark.LitePoolBenchmark.lite_pool_05_thread","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","451858a8227727cb1ef31cfd69d8646956c9c6dc2ef400bbeebbe99e26023966"
"nextopcn/lite-pool","","","1.17.4","1.8","1.8","cn.nextop.lite.pool.benchmark.LitePoolBenchmark.lite_pool_10_thread","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","bdc9bf5845c3e476d28fdf6042287f24e47e198be7e6308c9242084a159331f8"
"nextopcn/lite-pool","","","1.17.4","1.8","1.8","cn.nextop.lite.pool.benchmark.LitePoolBenchmark.lite_pool_20_thread","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","2e1de3faecb990c9940c7f17b851360ab4c7ed4b2bdf8c0e68fd5b9c7b43260f"
"nextopcn/lite-pool","","","1.17.4","1.8","1.8","cn.nextop.lite.pool.benchmark.LitePoolBenchmark.lite_pool_50_thread","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","5be12216a645c4682adc66d7232b978706695940aee525667284e53c3acf0684"
"nextopcn/lite-pool","","","1.17.4","1.8","1.8","cn.nextop.lite.pool.benchmark.CommonsPool2Benchmark.commons_pool2_01_thread","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","2ab34441d84ac597b318981927e085dace0a74d62fbde02e988c4e2c252280cb"
"nextopcn/lite-pool","","","1.17.4","1.8","1.8","cn.nextop.lite.pool.benchmark.CommonsPool2Benchmark.commons_pool2_02_thread","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","f8af1c9cfad133431035398b9b1dd0d1f08ab83f218b651775ebd0c5697e7a2e"
"nextopcn/lite-pool","","","1.17.4","1.8","1.8","cn.nextop.lite.pool.benchmark.CommonsPool2Benchmark.commons_pool2_05_thread","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","e708d38b7020f83ee6c5857ac449ea2d124b25d0ad1fcb27855d3e9ba04ff0f5"
"nextopcn/lite-pool","","","1.17.4","1.8","1.8","cn.nextop.lite.pool.benchmark.CommonsPool2Benchmark.commons_pool2_10_thread","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","f1391532c71944f40499b234e8c5d8c4c9cf8b81106ef51459fb898dc53f8091"
"nextopcn/lite-pool","","","1.17.4","1.8","1.8","cn.nextop.lite.pool.benchmark.CommonsPool2Benchmark.commons_pool2_20_thread","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","832d5209566f913d97eb3a4e9584f6a2b626477862ac0339d31ff4f5556e2d96"
"nextopcn/lite-pool","","","1.17.4","1.8","1.8","cn.nextop.lite.pool.benchmark.CommonsPool2Benchmark.commons_pool2_50_thread","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","aac0736a69a9a098a09744377098137eee950fcd47c617e819fad73a15c5d970"
