"Mercateo/reflection","","","1.20","1.8","1.8","com.mercateo.reflection.Benchmarks.createProxy","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","com.mercateo.reflection.Benchmarks.Test","false","e867535f0090225e09cbb750c0fd8506de6305ebccdb0f63601cb2108c270294"
"Mercateo/reflection","","","1.20","1.8","1.8","com.mercateo.reflection.Benchmarks.createCachedProxy","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","com.mercateo.reflection.Benchmarks.Test","false","18c579ac0567b2f8782a42b18b8e0da8cc08aea17e432394c3750a75c59f3d61"
"Mercateo/reflection","","","1.20","1.8","1.8","com.mercateo.reflection.Benchmarks.interceptCall","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","40de77550610111bc68265a976f33ebd77d593f0c7b1abbc9309cff1f6efeecd"
